"intercepto","pendiente","t","t1","t5","t10","Res_t1","Res_t5","Res_t10","par","pary","parx","fecha"
-0.00790056902119004,0.376950141730292,-4.05937470603561,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20061
1.21488711336745,0.449460778083281,-2.85503957049129,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20081
2.43117656711539,0.253777051705994,-3.47150638424178,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20112
4.83188915310346,0.317807977141623,-3.1046300592858,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20131
9.38418501885737,0.301313330128974,-3.85717222201287,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20162
58.3150388521677,-0.417413434974559,-3.4649902523319,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20172
46.9741545078653,0.381234169297828,-2.60238391428263,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20201
92.1387976641897,-0.523344575771295,-3.2434800844811,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20212
64.2789030341614,-0.110119937619972,-2.59170888152498,-2.58,-1.95,-1.62,"ok","ok","ok","CCOI_ATNI","CCOI","ATNI",20221
7.92732607594462,0.368750676892927,-3.33426845345093,-2.58,-1.95,-1.62,"ok","ok","ok","MCS_ATNI","MCS","ATNI",20071
8.94200003373475,0.100971560039218,-2.89865286063837,-2.58,-1.95,-1.62,"ok","ok","ok","MCS_ATNI","MCS","ATNI",20081
1.08186829885771,0.433282001631362,-4.00401837552862,-2.58,-1.95,-1.62,"ok","ok","ok","MCS_ATNI","MCS","ATNI",20082
7.04413258469445,0.0535821639966473,-2.8864144709384,-2.58,-1.95,-1.62,"ok","ok","ok","MCS_ATNI","MCS","ATNI",20092
-2.72276270155998,0.341625689090207,-3.00381504585666,-2.58,-1.95,-1.62,"ok","ok","ok","MCS_ATNI","MCS","ATNI",20151
13.7051248588428,0.065032831797843,-3.12131373684104,-2.58,-1.95,-1.62,"ok","ok","ok","MCS_ATNI","MCS","ATNI",20152
37.4513185223678,-0.116597133327319,-2.60679029357196,-2.58,-1.95,-1.62,"ok","ok","ok","MCS_ATNI","MCS","ATNI",20171
