"DRQ_CPE","CPE_DRQ","NBR_CLB","OII_CRK","PTEN_INT","CRK_OII","CRK_HLX","HLX_CRK","HLX_OIS","DRQ_OII","NBR_SM","SM_NBR","CPE_PTEN","SM_BOOM","CPE_NBR","NBR_REX","RES_NBR","DRQ_SM","NBR_HP","HP_NBR","CLB_NBR","CRK_REX","SM_REX","DRQ_REX","INT_HLX","HLX_INT","OII_HLX","BOOM_DRQ","OIS_CLB","HP_CRK","PTEN_CRK","NBR_CPE","HP_OIS","OII_BOOM","OIS_PTEN","BOOM_OII","HLX_BOOM","PTEN_CPE","OIS_SM","BOOM_HP","HP_BOOM","NBR_RES","DRQ_CLB","SM_OIS","SM_OII","NBR_BOOM","HLX_RES","RES_HLX","HLX_PTEN","PTEN_NBR","RES_CPE","CPE_RES","RES_PTEN","PTEN_RES","BOOM_CPE","PTEN_HP","REX_CLB","HLX_CPE","CLB_CPE","CRK_INT","HLX_SM","INT_CRK","OII_SM","HP_HLX","HLX_HP","CPE_SM","CPE_CLB","CPE_HP","SM_HLX","DRQ_CRK","REX_DRQ","DRQ_OIS","HLX_DRQ","REX_NBR","OII_NBR","PTEN_SM","RES_CLB","CPE_OIS","NBR_OII","CRK_HP","OIS_OII","OII_OIS","REX_INT","SM_HP","PTEN_OIS"
62.0431422843525,35.1353303464434,83.1524348535522,26.1534182596225,76.6999306989105,28.1551316607093,26.7010192114072,18.0836092527651,75.1047807579444,177.306396446161,107.549290638492,55.0646968326074,54.9255703482508,85.4680457929856,69.8888420264805,61.474001103497,39.5354471811295,91.6468621475077,104.067815792748,89.4290841190745,61.0296077456217,58.0070525850436,24.8369181415054,44.3367697675811,315.185972731377,31.5115725703073,86.6466303478264,111.037901673717,60.0125773789684,58.4599395479648,66.6764204996044,251.534724419619,128.944241402547,73.2951283074392,142.245436464995,157.156984895632,103.786002141282,105.997402871347,162.022994484579,72.864774354946,51.2817733058405,113.021490310625,230.827249788938,88.8645779943182,39.629001533205,35.2460936514397,63.9299200569279,125.934855564049,59.3998115090419,265.556978908664,148.521032301128,71.4195776974046,42.2960996196558,150.241315739736,75.0783795547126,95.1157562690835,381.348371768137,44.0472254042616,47.1485288120576,48.5933755875207,38.0373550567129,67.8244701804629,55.4715996533869,63.797101640673,96.1085499863837,68.126805661643,33.5374338698369,121.175914963459,33.7221726844498,27.9688144965701,722.272610002347,89.7435593860559,88.8868207462382,370.689404660146,72.0288110171451,120.17722947846,41.7972982525779,42.9553329483217,62.531136494447,54.7593379903112,74.3348593950323,89.5299485006827,238.452091879844,120.010769793412,208.500585536894
82.2153688588247,26.7907203660227,76.5217476722315,24.5084069905727,72.6544775677557,26.3842158913186,23.8625193041528,16.5341563617836,78.0119380188088,176.592447621802,107.398713611415,54.5260418056421,37.7295734143634,76.7993859899714,47.6595074041599,61.3230683413889,39.2504478868527,89.8846170704629,105.848843829249,89.6508330993518,56.1630210719226,58.8585948422489,27.1311892155517,49.3731452827192,334.497324872446,35.2634648242921,90.3007157025392,97.9162939172842,61.8259343235594,57.8658127491444,67.0872816559931,171.529779048442,121.631446120396,66.5381038846692,131.837536831172,142.668831391132,101.563094969076,72.8119255594128,163.060140016941,69.8741478732095,49.1769861163613,112.206752936626,237.180072994084,89.4334287409211,39.9892264058139,34.6775114655333,71.7292114997734,141.298592888354,64.265403461925,267.680641443429,114.647609690241,48.9648832440814,42.3413191084638,150.401919058903,50.3584230867462,93.4081635027114,413.392263012718,34.0021786608031,62.3854473938549,46.3862323127198,41.2640428802687,64.7438383310677,55.9758177231304,78.2235894671021,111.26102755257,50.9666506291361,24.8769274358125,84.8194154629969,34.781951797354,25.463745859939,804.318192198335,92.0663984928859,89.9920988040819,369.779322926803,66.3683400336218,114.401733356622,42.3273739420906,31.8764973913681,57.6170536205311,54.2028009658959,74.1213418617174,91.0353298501972,253.080100300078,118.773721258616,193.244852787224
98.0848901784296,23.7439069805083,74.9388960647792,24.2341964560128,73.3532133067622,26.0890191925282,22.5522822880729,15.6263025038629,82.6027926097862,182.629713469117,104.569242145484,53.0895163057887,35.6671384500624,76.3701050010515,45.2159052872323,62.3335300040348,37.0453933860985,98.5203154069418,107.476249504745,91.0291737818278,55.0012827507803,57.3070485608632,28.3191314944757,51.4093356120169,342.295238399982,40.3125130908225,94.2701521560738,106.941315719917,59.6062283948472,56.253402996897,64.3624136335445,162.735104708789,121.588505263616,70.2340001418577,133.504002669075,150.593442507127,102.353256868433,68.8317489240816,169.798598176595,72.4838061673285,51.0136346943122,105.903076068562,216.677031973322,93.1292749886131,42.3751341459059,35.3852448361368,70.6628881083322,134.817548804569,63.170063415291,266.799294391923,115.083137071531,49.1508800541369,39.8553012973585,141.571261891591,48.7911296556855,94.586490368487,428.851554963535,32.7296147416222,63.3353531888431,44.9763744883829,43.6636719937373,62.776022221413,59.3155643308831,79.3587936667064,112.875688694722,49.6973429657165,24.0541368211883,79.2063313501339,34.2584255618982,26.0511642486817,764.172349656828,89.9172114290783,94.5272174174452,375.872358486112,68.5452198276733,111.049846145347,44.1966353853944,29.7940918348836,59.5068982080521,52.6924681029827,72.8212088104266,91.1112397180612,254.005822805954,113.820066731903,195.687542321068
91.4544591392577,22.1388449006265,74.0536932357013,27.614230716766,73.2938284080036,29.7277551186475,24.9308284748774,17.2743798762884,79.8223100638848,179.405803439178,94.2796092626218,47.8655117902955,34.5911458674366,68.925850178193,43.1325368617928,56.8342297318828,38.0359469077964,94.7969538970495,107.360450009016,91.6492435146602,54.3515920274325,53.6826896099379,33.801419439244,45.7197675179003,311.216833178588,40.0920418854202,106.329373864156,109.188402217177,56.4320562096968,56.2986974229522,64.9098399631739,155.236945796708,130.001187314444,78.0883134255842,141.587141228904,167.434404917991,110.290623636841,66.7552747545547,176.448726725681,70.6870486821723,49.7490976543059,108.734839195758,209.474907086663,92.180684805713,38.0548977254293,35.4123065946649,67.2212280408686,128.251202365231,69.056989777716,271.427357959128,106.849849499126,45.6345084884275,41.6428597817944,147.920890836253,46.6629379494335,93.7953998567214,394.971579610188,28.9395783678776,65.0312085241393,45.3901627313852,36.4078780536805,63.3535723942521,53.2682170038332,86.9715987607941,107.594935136633,52.489920819985,23.1443270285503,77.4165844646533,28.5655481872269,27.2477153506801,679.599955027451,91.7732810852922,104.159203607939,342.711579533352,75.9496526579172,101.884859297834,42.4584818590444,27.2379481516294,65.9349888522147,52.7348972952174,68.1817209065472,85.3064833669636,235.621220480635,105.305265388132,207.535674875668
82.3163474116217,19.9267358342476,68.4602949722263,28.9449332877564,70.3393667143383,30.3691211514307,23.97118893014,17.5118363128392,78.8641481572329,185.445059244911,94.1085226771759,47.7786424561344,31.1467802478084,71.8187135962413,38.9944080847648,57.7144365472969,33.2355761296322,93.7021728097959,104.812269406782,89.4739521616566,50.2463489910395,54.5875664035714,35.6034502675587,46.0333096271059,310.624583321882,40.0157531209282,105.045924274235,114.548151395603,54.6378153891129,55.014071926497,65.1967129816698,140.34351878428,126.822049678617,76.5624297065746,134.358180812353,194.05903574283,121.534681273061,60.1082199453874,184.419582686925,72.0023505458066,50.6748108640504,95.0118149357241,192.039746977426,96.3448266529212,38.9699927174435,36.9217103073747,60.8707102563208,116.135063992787,72.9267104246437,270.189205016017,110.557417012676,47.2179953313543,36.2491479804428,128.761740443359,44.1374938121854,91.2071639209944,419.428879922927,27.1669392838023,65.9837201790374,43.7727597648711,37.6231569480011,61.0960635242123,54.5491433745711,87.802614899236,108.62298974196,47.4766734896156,22.6179077754131,71.6814759780687,29.5190500495637,27.3928608808012,684.260591222329,86.8540237014153,108.480313386922,348.019152223448,77.8079507834206,101.251404167487,47.0213680700784,25.8256330976876,67.5482604789198,51.5315874166734,66.7967780933977,83.5736845277555,247.738293307192,107.4917504084,196.939598623008
93.1669136836411,22.5533874599974,68.1193784620064,31.8976991709682,77.4900198817152,27.542431293954,24.3434590190717,16.9889394031661,68.4391733491678,181.118830083873,94.6356867974918,48.9356699862017,33.1972684975443,67.5810389175889,38.0897521270373,58.8932081130306,30.5353489893987,100.387492331009,101.697402119322,86.8149189328088,49.9961117680281,52.0384748619183,35.0391880772282,50.0618234844067,289.926253010689,37.3493171671305,117.039857885912,100.558469786365,57.2613785600537,49.8354506139617,54.9688243032393,148.958742000021,124.870691002156,83.7925706380854,133.061430261666,208.923429562148,118.466003725215,59.896415612402,176.435033467756,69.6813697561412,49.5538352416418,87.2925814632133,203.511752267752,102.002056995974,42.4430357506138,38.4741826702768,51.3070740340776,97.8886389758837,61.3309075696129,247.415618579787,95.9314217880918,48.8794250216046,36.841218601604,122.650920138655,39.0658286413832,90.5543652107803,408.529421447532,26.4241115172388,61.5384992175207,41.6675000417015,34.637328869239,67.6018782572237,56.3109230298618,105.925189799068,96.4563468705696,51.6568080206771,21.285929838468,75.3543263856992,27.1763756887308,30.7725037430631,631.424311375867,87.7975686855297,105.550176320645,341.90358608079,79.8488626736304,95.0898691172238,43.3664893631183,28.8820128094691,64.5128351643824,46.6807834018604,65.1150042215158,81.4695015862827,239.693915065525,113.559177496869,199.759885826481
115.605115443962,23.5509027636128,64.1188218765038,33.9455700400797,80.3041688245654,25.4026638713209,22.7372732827111,18.0421851083259,71.2474139485036,181.014085333973,91.0023236288394,51.9529174920299,30.3646182692609,70.8848329503935,33.1414772579149,60.1396157525601,28.3714707891418,97.7676376852208,98.2112296320706,83.8389231442968,45.711758126933,53.3610328648767,34.1097171245583,55.6231426394838,287.412240644366,37.0254573834083,114.930323773707,96.219237905729,53.7447072763607,48.3580496215124,53.8359004207888,170.011959588438,126.035657105861,87.4211155012971,127.936495266951,199.935593713135,121.340917672549,68.6075725109279,165.44044625904,70.1152703155076,54.1641856322202,81.1065946793655,202.620605779228,105.86080311493,45.1037762232132,36.8741337632147,51.0952899160049,97.4845597290652,63.9392868492515,241.177882965867,77.5235208481995,39.5001506481346,35.0804095181401,132.849766357239,46.4668285936167,91.3737598647317,365.175954408238,32.2276647759569,48.9697480420751,38.6987256727332,35.5724276448795,77.484300052118,58.9289336066033,116.563185233349,99.6124797594782,60.6622537158974,16.9384510073194,65.9068788938493,30.2896520067661,30.7634158874429,566.72082747877,93.0537867620873,103.6604446361,333.914625980453,86.790375602018,94.0020809735678,44.0133090682683,30.5370315023228,59.2106762158353,45.2969079673206,70.7083262767505,86.3342611546191,216.92890134196,116.81929375792,206.722733644766
118.099737731312,25.2953523094417,66.0373906764253,34.5846759745804,75.5377492383841,24.8628288286242,20.7417506645076,19.6642514804011,74.34942726693,173.194436568087,98.3878079110928,47.940892105796,30.561355678841,66.5853212296302,35.8659427000789,61.1526719779235,26.6571804847856,93.3164478922573,100.928950112105,86.1589181771348,46.5075060840968,51.2707390372427,38.018250041142,53.8349899641774,315.513688065051,40.6455850929936,122.868824063089,93.7003615358326,54.0746624579282,46.9610124691616,50.7164031734276,154.521826775773,124.193068005819,87.6125452416085,129.3662364796,203.42667296902,127.444479311639,69.4845125820331,154.996429244735,70.8144608763351,54.7043125375086,76.2059041578917,200.110934867862,105.263956560133,43.1290055083135,37.4884929954465,49.6081010625539,94.6471519201848,65.8184841579153,240.38727397235,78.9795746967654,40.2420420264118,33.05707144701,134.851048506517,41.495828189634,88.5995773096655,364.745209310011,30.2750175557115,53.9980054480485,38.8960436455161,39.6958899417863,75.9587142855208,61.4749477209087,108.707449458376,105.727568511186,71.0576649105993,18.6777052730534,73.3763818576606,34.6450939673963,28.8183896553136,551.002614611277,98.6560679580656,106.072502518655,327.203031552687,88.521826856886,86.4409369589469,40.6289178655475,33.4669427265774,61.2892223430241,43.9883130676438,68.9950658039234,84.2423851499803,226.269294248107,116.194926457302,204.15529106542
111.807306253316,27.0925453527673,57.521361493228,31.8981414211723,73.6285320909412,22.9314864447986,19.3257512153238,22.3161836630182,75.8113500533518,176.221299157954,100.357268214862,49.2596562289994,32.4954704196417,64.2557362615911,33.2166664720491,61.4279374409241,28.0954993672592,93.3003663685085,105.695535501151,90.2279853690333,53.2106985215697,47.7326017220406,38.5514506868506,54.5911139229962,323.493304737634,41.6735474936577,126.770004920036,89.8386096321094,55.7370677200108,45.5463990019879,47.3321877717949,165.792129403839,124.683658169388,97.0595708270855,131.703120669444,190.253172935748,135.534536268893,65.0012407783386,156.078213261296,69.6522960620612,53.8065325208585,80.3176851652873,178.166671157277,108.394049852943,47.8306956750898,39.1959703752176,51.8736678598597,98.969630876607,65.0403642679691,242.41188439905,77.247736556809,39.3596226171671,34.5217329835477,128.023611513494,41.8725220437702,85.2384502339401,414.763239280172,32.3249935462977,57.3518823321847,37.2277559992704,41.8881740551543,75.4039542537646,64.6339463195488,110.177621481117,116.980185791608,77.3479637926684,19.8378012237333,72.7829162745383,33.9376317595684,27.2425604134629,558.741564289852,97.905307701178,107.437861538287,324.622039781867,92.087943178402,85.3712484288217,37.360011586051,31.9004879546229,61.1721077780351,42.6632366172771,70.7153887807211,86.3428944550974,232.397583644217,117.031861473084,200.156860128352
115.871972604847,28.657908982998,58.5831089728269,31.6098611410297,75.4171152733503,22.7242453787655,19.2058095928937,22.2174064356767,73.9738371316914,175.392304358856,106.484740105111,46.3304929114091,29.5298046749425,59.7418183507101,30.9647998554336,61.2999127696424,24.8686465010914,95.9481425471394,105.48228423547,90.0459148554197,52.1988979401844,50.6039977207712,34.741915069891,50.6957053737003,329.436303427973,42.4391525936947,126.177262553555,86.0646399956241,54.1553264270705,46.2775412990448,49.163684232531,176.499201223364,130.415527938116,93.279237212539,122.98639208912,182.843155742184,130.807447006528,70.9066074149053,157.949949427949,68.7076168170033,53.0767804348803,71.0929518933585,175.941509752929,106.808837685891,46.2225239598381,38.7256543905683,47.0045555691244,89.679861758305,62.2028024063161,247.239094910428,73.2046268130204,37.299564774166,29.9403910281225,147.08019526005,38.4218357816484,87.0609189413947,390.079857380082,35.0414587447735,60.1875887118336,37.6929102192702,44.442725603855,76.3460977875607,66.7475899602212,112.492647960059,119.070262755656,77.8637288015465,20.8186571951192,67.6091204957985,32.6538919536643,26.8701634927643,537.409426466268,100.720832663685,106.628301246531,337.369724302334,89.548055360839,92.4363749785691,33.6988096043405,32.5090500231465,59.4849194534649,43.3481034903034,69.2660233469291,84.5732210587114,224.524393010139,110.219949265131,213.88220047328
115.59929116748,28.6371254409613,57.9016758586987,30.6826754114699,78.9672200193562,22.0576924550186,20.6937155514139,22.2351288882162,66.1717660949163,180.608370478957,112.48916744535,43.8079361944239,30.8517984920495,65.1507260990038,31.8343308269107,59.6783862033915,26.4367086865946,104.240755532681,105.140634640439,89.7542763784854,52.7493939988964,51.9312367045726,31.0815880491632,49.320371837935,278.341334281753,35.8569017129099,113.56720052799,80.1616796247298,53.0930698156032,44.8888083934715,47.0478138792812,171.244220659278,131.095201741134,107.328704542967,123.915711774689,172.753099336234,134.299748447847,67.6577332877575,165.446526741971,69.0435836126188,63.6416422691143,75.575623374266,178.871711769692,101.834850323941,43.7716779099512,38.100873050404,45.1125277553407,86.0700731996133,69.6766969106218,243.098169327265,75.6163886839546,38.5284092696115,32.3749588164304,135.571403319239,33.2887529318779,85.8428502497086,373.150919510688,35.9483154963897,59.0277590085086,34.3566659853586,45.1026683699668,69.5886357614282,70.3822000891847,101.18518029068,127.537959289566,71.4245511120008,20.417481043719,69.6593059668861,27.8460270589758,26.8803176854957,522.829942835316,100.15709073809,98.9166033738992,318.959750410832,89.3202275592066,96.0715865651402,35.4206298250148,31.277620240832,61.9732812792673,42.0472842686396,68.7521453048794,83.9457779572994,199.016727499703,104.517847626138,212.081588067919
141.227160609858,23.2488563314734,57.4744568690777,31.8238838766562,81.1140581515319,21.8080216609411,20.4440438036553,22.9294485667039,65.0609627123811,174.620481543332,116.689331293684,43.4495864165956,26.1436965266958,61.2846730856662,26.4425028552429,57.8252475876524,24.8374690184839,102.058098893766,99.3711541060804,82.9407984743488,51.9847850975553,49.1963740660574,29.8808322156752,48.8568503112863,276.428582766247,35.6105053571704,112.071556569366,85.2894880173068,52.2913896069284,43.1957018877192,47.9729086970653,206.114240978401,127.468887854932,103.212818771391,125.349840294193,188.75457655242,145.023928910459,85.7614505284577,168.996425699478,74.3063471898195,57.9748678342314,71.0038032135068,181.643332271964,101.867017941456,43.6018364712895,37.6416386772683,46.0772375654233,87.9106339359628,67.6169630281632,244.404333889894,87.8816247707488,30.8003908305755,32.7920038140106,128.396271612421,43.2719098487829,81.1869888298071,377.638667402215,30.0215751126395,70.9627245064018,35.376500399191,44.3746140035445,72.5688578553557,71.1902227921475,92.7328698425963,116.884315408971,66.214799765036,17.0876844504223,62.5834007522084,27.3965304098757,28.6237264904901,517.916295102143,97.064452527047,100.276287928242,309.055373726152,91.7991772406749,101.927287680954,37.5822246149806,26.2899984613245,63.9366934887057,45.2493476425277,70.5955436384362,86.1965515254009,193.19686511022,114.471914756446,215.963335854038
168.939275651084,23.3657060501257,56.5445424735716,29.8920771619423,87.7766019815464,23.1211646102661,24.1885679667741,20.009400572986,70.062402318991,167.118563804399,120.362105565846,45.1040057853398,28.5167719582673,65.9026366092804,28.8165650612892,52.7040600182019,24.2913047095162,94.18610162076,102.02764709658,85.1580574616231,52.7655293368508,49.3410582567721,27.234548265577,48.2162826464923,293.374341340146,37.7935193873864,120.126475279652,72.7233809248174,53.6366604954396,40.2267859133739,43.4057855128616,214.369884338559,125.509058385812,109.434499216696,132.578630404089,168.287597412959,155.127664024173,77.7576051965629,173.73741223446,81.9947472874502,63.9734624007857,69.4424592579178,173.969316204728,97.6497161938171,42.0266915152603,40.3956003328907,47.6552346686798,93.6138042697846,69.6630281354473,253.167814205192,93.3257305100711,32.8545695733621,31.9988040125687,125.290535177235,42.0524633105123,83.4835482486255,351.723337871047,33.3737622430029,65.522609587134,42.1404407750926,45.866382089888,67.4826065383274,68.6184180782266,98.3846832337806,124.00809923259,72.1442112875042,18.3322538429705,66.410107720158,28.317539470896,28.0791464024577,511.125836249422,93.3925472148511,100.203640695936,281.684490303754,88.4480419854027,104.599773171973,37.3323270454416,27.4650262569774,61.6026730828845,44.7927802594345,70.8982328093528,86.5661189234261,180.72790456657,117.511643563464,219.359648407456
160.460106736002,24.4156693113983,54.2732773802957,31.116472379434,83.6603815835795,22.0904076732914,23.6111202333396,20.3692499413761,71.3533620949641,163.814818322783,122.986139240653,46.0595158765138,30.4893779567704,66.9688374112911,30.6755483008913,53.1174329415298,26.7155106938688,94.4739027265903,102.597292331423,85.6335183031966,54.8989804309866,47.5428420073573,28.0712911716544,49.5059487192566,313.166077458917,39.0418541586202,130.66794379635,71.5639825246778,52.0083345666456,42.2305936465515,45.1082884898627,200.001367078682,124.878941568509,119.218281082036,134.148500031403,168.854582980995,150.682053945313,72.2817797873175,175.570931394366,84.050186528803,63.9802091168319,76.3726281716342,177.717475034078,98.6802338947238,42.9601766618498,40.1407928746793,51.2015505631685,101.280253305436,77.3250862991219,264.764151336198,78.9487793339813,38.4618119598397,35.0628789692508,137.287868130637,39.357772127964,84.2911505953108,358.239495244896,30.3969410322851,63.6265696638257,38.5384736676219,47.1446891377132,73.500594796892,70.1425593141626,101.14074611574,127.481935719528,85.4917264624864,18.736922285018,72.6695297973156,29.5768679669291,29.7972459400037,524.797185713609,92.5682760961639,96.0678813758449,283.893731522124,88.4713427965486,110.634635984169,41.3091440835332,28.9154505740544,61.6188982655198,48.6557388422271,71.6469877782364,91.0922704811275,190.290605526599,115.559801768431,216.104307833347
153.282073710406,25.5174623561856,52.3164567187238,32.0461318138334,80.1042031762466,21.4118304223127,24.3658967246039,19.662966785399,71.0148308052802,163.03842454386,123.781473485664,47.2403141803646,34.1268427846181,68.5213369922565,30.390712142929,54.8699555119088,27.4904359846593,91.7530974225216,104.73981244377,87.4217533881505,61.5523210523042,48.5246170886626,28.7922402887658,52.308936229624,333.40876820823,36.5232816538742,137.882968971601,72.7376507342484,48.1464089230252,43.6428003888597,44.5497589136644,186.906377429963,132.564787581295,121.654664615524,136.161420238815,172.305328324211,137.780379579149,65.9428358158286,181.247556669836,93.7061172441141,62.646182222112,78.5879506515379,180.129045846603,101.870843659528,41.8793742149309,38.4846033000883,50.2355944725953,105.444022455653,82.6337695706281,269.115746130405,71.4747029534875,42.3127604204476,35.2574072729316,138.049512401185,38.1868393989429,88.1296866299447,333.647512446994,27.0943369439416,61.6362423483629,37.3363146214511,50.5083818443002,75.8040568127478,68.3778955907585,107.985224687074,136.109022923053,82.2286199698873,19.3114460119604,69.3875594098326,30.6956327751797,30.8260448663494,521.606558291918,86.9516622811387,89.5987634517353,293.260396125296,86.840609446466,108.69603468019,39.4917516343448,32.3666413310558,60.4831070555301,46.8590244308875,73.4830236236006,92.1819695692871,202.794687960749,118.825762481024,219.347006908361
191.531426978578,24.1855442030137,56.5965846378823,32.1668388144015,76.5487006586156,21.2919469177733,24.1953355044141,19.7612887029402,75.5905488362876,166.381124575479,121.657865378819,49.0484704749398,39.4796111941153,67.9081749993527,35.6315974733043,56.4677157046299,27.9175432713978,96.3056169597781,102.672934683165,85.6966601047538,60.4569086243876,49.0792086845883,30.0847458984174,54.0500194780903,348.063442258147,36.3916064104043,140.324847605531,76.8010534675527,50.9111953460492,43.4638336490222,42.9407113328941,201.128441498014,132.885482091783,123.60575588838,132.158206674995,178.157740322163,133.010715877787,67.3932743149205,185.579642369543,95.1525233300756,59.940432877581,79.8089427083875,171.705142702715,108.364104836041,43.0218353161536,37.5514410469246,50.4820983197454,107.313083974747,80.7065678456449,255.433470599703,75.5573219932229,39.3609823902708,33.9830335659397,133.059726685874,42.1073967401718,93.9390049377481,350.341434164515,28.8554872170719,61.2537609656499,36.9859921293819,49.1182655232705,76.3369074655819,70.2432389228117,106.904339417332,134.746646145325,95.2078545946731,19.1671135060317,76.2488126570828,31.4948519969392,30.2851856026983,522.477290410404,87.7475712304307,91.5798436123543,301.799822007889,87.7994281335242,101.396694347588,41.9835390737317,36.7238617428755,61.1509203621205,49.5935806254445,72.5924026400112,91.0647177434479,212.40882575203,114.491075475329,212.898079350589
184.690313706784,23.2263596238574,57.7819352911785,31.5067719856858,75.2535693887705,21.7194357369889,24.0953286409468,19.792292574048,81.3458514030011,159.291264719999,117.274963030587,43.7502926811643,42.2258205595961,64.1965017916997,36.1759809375266,59.6562951856823,26.9346597433902,87.2159904145899,94.0654129112752,78.5122978427217,54.5962811675457,49.9685565544357,28.383917696163,57.6583540066702,359.984440332868,36.9184021643055,143.502009458658,73.4331316560628,55.2824739149194,41.3604666731123,41.6922614004931,212.287258295657,130.024045813594,125.833294408982,131.901635198946,177.801539288337,135.924763476255,66.5471608538243,210.900281710964,92.3947369250416,58.203195116172,76.2336111649609,157.536726403303,103.263323153641,40.7105912396802,41.5343285644672,51.1394747493161,113.621105971865,78.0882218675393,238.804931854769,75.9004892858807,39.0860652473641,33.3545746791851,130.599026713486,41.8502314501768,95.7135466139597,365.457734900875,29.3954323798266,58.4256793378894,37.4365355592614,53.6272049631764,75.3100912421579,66.4695813979791,101.407425096015,127.818099324776,98.323113123263,20.0349956336497,73.7682642175808,29.0913705121291,32.0271337620663,510.133110114805,83.4232338539157,89.6964466790077,318.841670511328,92.290172047062,105.946076230838,41.6242390515763,38.2186514802191,65.6842674872735,52.2408186707562,72.0735080270023,90.4137876444241,227.567078091374,117.322754429205,212.484798185075
188.541394995565,23.7106654716235,60.5304824972156,33.0843660763601,75.7692054083255,22.0291752873766,26.0634691773585,21.5528741159023,89.1761740253269,157.296468259174,119.854620228093,44.7126601594846,44.5328978788385,61.5540723706059,35.8100122701021,60.4376429326927,28.3495657828609,87.7264016604862,95.3297904851764,79.5676511747423,57.1933210502267,53.4933718505539,28.4610580441908,58.2917360443387,379.818337061026,34.4497828546728,162.69648957693,72.0529051505995,54.207393407534,43.8502637942587,43.2811927551855,216.909049477682,131.491510430431,118.527634865733,133.324365394188,165.579375307775,120.688460312452,65.4200154126598,214.340315229617,87.8789562139509,55.3585142608745,80.2382231159092,159.594112057879,105.444810903438,44.5871670329745,42.8393110921296,47.2903463983081,118.145497542992,86.1249671910747,243.820405781452,76.9355310353341,39.0428501174423,33.0984236166377,126.447133965216,40.4116751451579,95.5253610016162,354.010161026782,26.7933720163126,58.9258805105146,36.2785298927224,58.9171828289833,75.965577926536,72.6402726065957,109.042604953593,120.224940625302,100.746819072247,20.6111707382491,74.7572824926019,31.7435165662977,31.4194048767123,510.392820950415,85.3627148378113,83.5145287821265,323.017623666775,92.5682554148877,105.80472172083,43.8131262035592,40.1890938164972,66.3097103849868,51.4466347121541,74.0279054082288,95.7567724573569,228.317663657214,120.234704397292,219.870877709912
195.533510703418,23.3172145499593,50.3094225353142,29.7518096379347,76.2073012633956,18.5720456419606,22.3633040474507,18.3784752044695,84.9866418737495,151.31422480952,99.351327627304,37.0637394924078,45.4137206057571,59.871825332917,39.152136110324,51.6556218186443,22.5518932274236,82.9908189041169,87.7962171091754,73.2796997266244,47.5357592227917,48.6096247410494,27.500321257306,59.6961987229158,393.167591263911,40.6102683244447,168.649537962768,73.6621640903785,52.0039834764504,40.9074740808363,40.9624848447073,197.542377639739,136.5365124985,134.845324187794,128.785595922263,183.118104748586,126.613442202908,63.2833307161035,205.743573887922,93.5569873236569,67.1730212321658,63.8289841777882,151.521228606369,94.7533053048088,43.8069588854016,44.4050186814491,51.5095266694642,128.686283456564,79.8258561997762,234.953089967917,87.1003392552084,33.4296692149587,30.9692545105097,118.312947610632,41.5458809059313,98.2763201098082,381.517152247485,28.8538941625665,53.4964832621298,32.4835318029232,65.2277997246455,94.2348935323566,71.3691771301815,105.748753835617,116.593274101041,91.3540066086468,18.7120737008565,75.3217615797525,34.2049907140264,37.4514500563066,412.627339625908,89.8404772683534,88.9591078963217,298.18777119064,78.0124351178789,107.023628857023,45.5168108027335,42.9174814558775,55.8828922755759,45.9667038367102,66.2283549248787,97.6671220708509,207.221669179197,108.191565766935,221.329524678919
215.819013996958,21.0581831993253,45.921804597558,28.6463584505365,68.6226749002972,17.8819850589547,22.0782764486777,18.1442343474841,84.4971840491532,151.880320029188,91.0506595205562,33.9671161452141,44.2277816482289,59.4248899357017,39.3107476931493,41.9121311985304,23.0727780792055,84.6953165293376,85.173324948043,71.0904764238115,43.3900316779643,42.1682864771828,27.9195841622371,54.0216785449058,414.018784063073,38.8844254418029,180.502088756547,71.564271151282,51.0797790318047,42.3485185436166,42.3738814276643,195.86497255455,144.247449651256,131.61998530684,134.170780333974,178.738204002073,126.642417664721,64.668979505379,203.037629458588,98.1762374980628,60.2820062040569,65.3032752348495,154.110929558185,93.5071090865952,46.3321828935654,40.8178585691199,52.2329432313415,130.493616873942,76.0585050459424,227.669057349243,82.6638249152719,34.4059262178645,32.6813350668677,124.853684221695,44.6533933062225,97.1695619569215,347.12943904331,32.6765475339504,49.5792056598299,30.3211337481097,64.6306840895,100.506603426956,72.4105663909657,100.710642412811,111.038511242475,84.3115568587004,17.1783504782336,73.4262437551796,33.8918717858071,38.9289880532785,457.152252887141,92.7785796292746,96.8347142464655,241.942439176805,70.3113727011414,101.142352952644,43.0729446299506,40.0920689667619,50.3663607449236,47.5859697090315,64.1745454044803,94.6383613065081,197.045453887926,102.220245286844,230.584484097315
