"TBBK_AGO","SBSI_PIPR","RNST_BHLB","SFNC_PRA","SFNC_HFWA","SFNC_HOPE","CHCO_AEL","CBU_HMN","PPBI_TMP","TRMK_WT","NBTB_CASH","TRMK_HOPE","EGBN_PRG","INDB_TMP","EGBN_BFH","WABC_FBNC","INDB_WABC","PRA_OFG","GNW_ABCB","GNW_FBNC","WSFS_COLB","BANR_WABC","WABC_BANR","PIPR_TRMK","SAFT_EZPW","BANR_UCBI","BANF_BRKL","BANF_GNW","NBTB_HAFC","OFG_BHLB","CBU_HFWA","HAFC_BANF","HFWA_SBSI","PRK_TBBK","TMP_AVTA","TBBK_PRK","WABC_AEL","WABC_HOPE","WABC_TMP","DCOM_HMN","INDB_PRK","DCOM_FBP","TMP_STBA","LKFN_NYMT","STBA_TMP","WSFS_FCF","WSFS_HTH","WSFS_TBBK","HTH_BANC","BANC_HTH","HFWA_UFCS","TRST_EZPW","EZPW_TRST","HFWA_EZPW","PRA_CFFN","NWBI_AEL","NWBI_PRAA","SFNC_TRST","EGBN_STC","DCOM_LKFN","HOPE_CASH","NYMT_HMN","FCF_HFWA","NWBI_FBNC","RWT_PPBI","FBNC_NWBI","SFNC_HAFC","SNEX_BFH","SFNC_WRLD","FBP_ABCB","ABCB_FBP","FFBC_CVBF","UVE_CBU","CBU_UVE","PFBC_PPBI","RNST_CBU","INDB_WRLD","STC_PRA","TRST_NWBI","WSFS_NBTB","WRLD_ECPG","PIPR_HOPE","PIPR_BANF","HOPE_PIPR","HAFC_SBSI","PFBC_FCF","FCF_PFBC","EGBN_PRK","EGBN_RNST","EGBN_BRKL","TMP_BRKL","SBSI_CHCO","CHCO_SBSI","CHCO_HMN","PPBI_FFBC","FFBC_PPBI","WT_OFG","TRMK_RWT","CASH_UCBI","WABC_UVE","BANC_STC","BANC_CFFN","SBSI_SFNC","EGBN_WRLD","STBA_BANR","CVBF_TRMK"
44.1368423193524,158.468087717083,121.671215790032,237.039995875238,265.146884582583,206.061890772665,375.364081248906,110.01007278674,158.288405218081,383.531581382493,88.8829075820932,146.460541430096,104.041119730198,234.770570976981,93.1371947620042,148.144865161171,149.700844630723,46.4709382959637,86.7511001967765,74.3996008262313,129.627188348442,53.5118801828698,70.3646895374286,198.428303996807,394.22312954177,77.3460909783547,188.169130620955,37.8866841945489,226.554437160914,129.954908111958,123.663165045887,40.1572109014049,50.3154733583247,127.971373384169,137.951334594461,46.5119867229125,212.972501686463,187.626256850172,226.746101026876,365.667103935498,133.838126060407,175.818341283516,98.7951165572282,172.392884446399,57.1228937643922,104.590548071033,94.4291661585415,72.6778146939053,117.691206428302,74.9695709353839,52.5654097759104,59.7006549227186,53.978034691483,84.9623254597441,173.691494343806,128.893704446307,111.689822778178,134.28315553735,183.052354293803,162.012350884216,108.612050909908,167.28178600328,340.417597626757,106.08388570528,305.759013358488,178.81213236088,238.442715328641,39.5622796683127,240.609008708748,51.1028344898135,75.625150738307,154.791588096889,-6.13174041935939,535.615173965247,104.084448799306,89.8645471135507,188.87712938354,168.782668067532,60.8012014165598,94.2082370509264,63.3196844123862,218.201450429456,87.0125857319485,102.331679475074,39.516589904448,64.306277618208,156.62504354745,126.568383434785,97.8255723546387,104.108218060482,169.476672530485,234.472700752706,103.723765084359,131.224818326887,112.600586981345,149.015790299761,127.636447312732,148.142724886852,78.8690343704071,325.644053703719,46.1492897715573,50.5930978458089,167.161326058512,133.352644945598,23.057118552881,107.427689549641
42.8064042536694,165.570509462752,130.38861916709,245.473270353391,285.125256325261,225.013530371183,371.649296322646,101.305609716059,150.644613592567,409.398038303045,74.5402179482764,159.73619919754,92.8346631968216,233.19355652421,83.9467343744679,159.836079645871,151.440885470145,46.8730820604166,108.244224863464,75.6111708283157,133.171750412797,43.316537921218,56.9584674477906,178.215593921539,407.227388246997,68.8084504590769,183.572670059326,32.3137011818469,187.892904033186,131.060542902261,122.445479848336,47.4817067327801,49.2780990839683,128.052089832644,132.609552422132,43.662052418925,182.404854508921,208.26145429811,232.63875616556,372.551245155347,139.931761343067,154.294605076168,90.2314513126164,164.649057532077,52.171417106303,114.21336358808,96.0697525516171,73.3556857137363,106.789971876956,68.0254644310363,53.5014938691124,64.4418437929433,49.4206251915793,87.721510704573,183.724199040865,131.959389678301,108.741843878756,141.454401392353,157.76994862015,157.674591892134,99.5238959938276,167.160075317895,319.914472651899,99.3427183283128,283.539970327468,195.756828643061,309.349531521748,39.1054170019112,225.044302501052,45.6503673646325,83.5940847797722,164.490064322018,-5.98406090430725,522.715251394135,91.3513199635436,82.650086297625,185.965569887181,167.745054416323,61.7890112282652,96.1460693070021,61.7761978695748,213.91004730915,74.6946995017972,100.319101740551,44.2229288513824,64.7402457189429,157.682119793431,106.822608439748,92.6603508292619,90.7437822566847,165.591272802349,228.821880734458,101.224006185517,121.155055967261,102.166332806062,135.207101492002,180.981633100912,144.452557416143,104.401718453174,317.961000839693,43.3260288909075,48.0629046445468,165.520328642308,119.520152935192,26.1784894655875,105.529444766139
41.6443251140119,160.491849459377,135.944380585618,248.556039818361,292.511758504825,227.736753041945,380.816995319295,105.743077606886,168.218640487048,359.573978602219,69.2083024751277,160.72080771775,88.5859904673214,221.228505652555,92.3321519916709,152.69452782743,153.933899176289,56.4584583089454,108.452504615259,77.7597629672884,120.021156403452,43.451106653453,57.1353786210112,176.200539139653,437.247232540188,66.6447513028503,166.380009458151,32.550414062842,224.964936382285,107.945710234485,132.291367808003,58.5093759854653,50.9604141440989,122.859270479218,132.597900861582,41.8914441192185,176.552233960229,222.954560069503,230.631477890985,387.665451249689,144.921766436363,134.69145015614,107.869641358943,182.128554282114,57.6785979392363,116.374898168741,97.2385526221717,68.7952665828555,119.381471725391,69.873143764747,45.7160387677387,70.7495362623803,53.2518871923707,92.7685965819232,172.061685825606,143.756392512575,119.718456427292,138.045893237356,153.565932595701,156.321280670729,101.62028097384,167.159585820661,310.387080129255,96.4714179911131,284.888576880226,190.09881184009,310.934133310334,39.4991172863617,237.995601087639,40.151948445168,72.6695908110003,155.489762710959,-6.32620191356939,555.93419317305,100.78990664135,92.6152530546838,199.87649751323,157.762094906351,60.8526394617713,91.4057070982675,57.4715018432707,223.627251781399,74.0896651199908,104.876264221632,44.7390648622723,64.4695881521516,201.474985028407,111.835644560717,90.9711499400479,100.566718506744,149.659748485101,261.882040967591,110.31909389644,116.951068713756,120.423718141288,157.068164565696,202.745055826481,143.043121119502,102.487729927666,325.753197344921,37.4813185571791,49.2021051854396,168.93400291501,128.907063978445,26.5380536174212,117.008143779031
43.389250915051,149.126857610442,133.499380020343,259.97879519844,301.173614262109,286.589326841474,424.342859044875,108.19744941403,186.0027874226,331.113789005248,77.2709614897217,186.765679137943,84.0247098110142,211.01636971007,117.213153089865,156.371369100236,146.439020989318,54.5865616619566,85.9504170812539,60.4244902705317,104.797552394089,39.6303869280092,52.1114216830701,164.18040163861,432.270565229277,60.0530949818974,177.271849653841,26.0665283254207,227.674438238184,108.858072703546,136.400142398692,62.4891896654069,49.8981800359619,129.485933613024,124.684361922541,41.986554363981,178.349776710797,274.661462789466,231.06922785202,417.009864337446,135.585921133254,143.099215640349,99.0261720934452,181.647292836994,58.4114612592051,109.364649769936,95.6758026193294,62.6734493520727,110.415704051113,92.2222462169496,49.9159322626691,68.988501046354,52.3285729170929,95.1102183978654,159.117664889097,151.447775425495,119.059106098706,141.422379832398,152.175734585979,163.317767347158,81.0443591182666,172.109913152904,298.539284833182,101.410469686744,287.931084792395,194.139871907414,297.381634824298,42.8390774019985,257.083833818633,41.193385293066,74.5544661509923,159.056623643329,-6.23661163611939,560.839453828614,94.5724477476881,90.7043338388221,201.641936782394,157.730068031604,60.2566444203157,96.1705197695888,60.099017461742,259.201880983729,70.9314591331008,100.291676451201,56.8706741435813,63.5153134623242,236.261033862685,106.481741896679,89.8504289092181,110.112679739982,157.015735136136,270.544021635251,117.41123103201,122.262777098603,127.899703148083,152.46305782928,204.225960807155,139.512691148543,103.885032209912,375.07926429741,42.7311273467505,55.6457512290121,186.882386478106,131.927864789093,29.1686081409714,117.721118600249
40.6383342176307,156.469188483059,132.421575535873,255.005690791652,300.332804486704,251.739447117902,448.468799421454,102.722590757757,212.080159492768,318.174259829165,75.7102909951181,205.232787841486,81.6883734562479,214.866203361288,134.631601968196,156.303723090458,149.958674637705,53.1962587602765,83.9177202799166,56.6847871850171,102.462346614912,36.3136145837694,47.7500683052655,168.81288689251,432.202021527267,62.8875101612873,184.729414522286,24.2171380074638,265.062052398747,110.459968017595,144.200840382386,69.8831835330394,50.0934590555983,136.913932232232,127.697045588715,44.3951324039032,186.622187635614,243.657080394204,229.708871249155,401.51145107443,136.293231991643,145.961388900412,100.612779234603,200.204683174309,56.9740054141655,106.536192722993,96.9082059076437,69.9628474510663,108.124649843961,108.110973831189,46.4440295331812,68.7348799168416,52.1361950311459,94.6199090333826,161.542041089261,146.321509545049,114.352980114968,140.333187556176,137.961357899481,173.473649971287,95.6629613704516,163.296504259143,282.198526918466,110.891581075069,297.482915639324,218.003374828278,307.944759721338,47.6801095941828,249.535065718475,37.8823071602798,68.561857727438,145.690285219696,-6.26967994696436,556.864528148409,88.3322488943198,92.8627710248662,222.288726463381,147.912602527364,57.3398182354375,102.795365223553,57.9109650512858,237.852578361036,73.4338422108661,109.057322763327,69.7949671226358,64.1427182640601,309.961991826039,101.744090992717,86.4764181842077,102.912820815011,162.41894867915,279.886763803081,121.884129144856,110.184563559924,162.296127783479,150.733869926969,216.518958430561,140.62350592286,85.1917228709328,388.380854748067,48.6792647168837,80.0505469600144,187.779133725245,125.946157568549,30.6009686040722,116.662719125084
41.2279469308357,151.546667466352,128.852495034335,254.209866235305,315.273961862033,258.231088346757,452.555840716813,109.644787284875,216.249045169506,264.027924483941,77.8243743713992,235.080725876478,79.3817585803549,217.96820502723,135.58183170366,152.433170535673,147.004393004017,49.9286328448488,79.8149289974103,51.0235829670916,110.698015089709,40.488320108426,53.2395520668488,169.856841582483,446.25460614518,74.4188316767701,180.908549240745,24.7719272905167,299.22199692962,114.978059230663,146.055375844812,76.8136506041234,49.33919530543,135.193424538744,120.226223656749,48.7644127122886,195.281599618297,258.718612990406,237.688471964392,398.215572324582,138.596023866742,128.693663583435,97.670016832794,181.209036200935,63.2171557140056,101.242973853498,93.022992623613,74.8185163617469,98.7753147801104,95.2149329909999,47.0902374674583,68.7264506865994,52.1298045096024,94.564418628071,157.921072921072,143.906541200151,117.109009219838,135.770198849767,118.848980029969,184.657508034151,86.836037991671,168.371675435745,280.154329288063,97.7266267398738,291.568322037001,203.085848419602,295.458612482726,45.1809301149944,247.3891651587,32.5444837494557,58.9011111340069,146.260788596844,-6.1594270198069,564.501245205388,82.6940695280456,94.4664400076332,220.187629480211,128.569391023938,56.7262471146468,114.76354388889,61.707460354532,248.595620295673,73.2249784732396,103.375823218228,73.5633957634813,58.1933817570319,307.372310348663,102.624179823717,86.8060119617957,104.817372085701,160.214987582275,282.11595461369,120.760362283044,118.40795836724,181.456275534588,136.501607410153,168.196803666445,151.225539301745,81.0176548123668,384.494163042719,49.1606136734695,86.9129076208759,185.097705253862,127.225626725791,30.5791197062834,112.285615482621
36.5183209561317,156.990504701103,125.198089270202,254.4269003868,331.27939339371,232.800509155519,456.804632715059,111.190936624889,214.479154529648,280.039083410526,75.4956526940997,199.955690223755,78.5201882884645,213.855922797934,166.28221356048,142.355716911134,158.373034461773,46.3836512229452,84.1047417966664,49.7015069714221,109.053876927804,36.7838439904627,48.3683701708056,177.46255315549,471.704163488388,72.7752479259712,187.864667150365,24.9226480397921,296.817896845025,115.195789599534,147.372806068063,70.0833305858004,49.0053956283035,140.336387720717,118.52018963763,46.6239700167298,188.759379840403,303.614261294636,216.885582976648,403.870586177656,144.395148011873,140.546889692123,93.3135339133472,199.718686324161,66.0896141752525,92.5785689262903,95.4235090692245,78.7009933374808,107.770096279777,120.779708553982,46.3509649259327,65.4545608879529,49.648037343903,100.086648649904,152.361922614338,148.50155135289,112.778770707096,145.965479756918,124.828558021377,199.060755259196,73.2914866576141,154.224750237808,250.3948858067,93.8805509977151,298.111399082779,195.093235458578,286.327347214638,50.2339663729779,235.221612265083,27.4023796642816,49.5946040503932,140.12259490668,-5.89792771169517,584.348290597927,72.3902673787165,102.927680693451,198.766934719595,134.871516903014,56.3559593250121,113.603566353603,60.8788814575385,302.505209165704,77.1555999843724,84.0174014359041,64.0539906447948,54.027609909137,285.369041080324,102.209221054871,83.5296506976665,100.583609682542,156.392669511014,273.655304945744,117.138776049815,124.056125464204,168.933490155853,127.081291781189,168.702546823167,160.034183960163,78.5461369921486,389.127260175626,62.1068957673557,94.8399027657326,206.768368424579,134.161367143122,31.8931867702682,115.159331013385
40.3630728911016,141.828560084203,133.263560756701,270.805586844667,346.790219898393,228.036577152885,465.59590679278,117.072091976906,212.815209796042,311.103284386453,75.9825397788734,204.681639099983,80.035907297238,212.152946662361,164.892911807322,145.109378895465,157.536698882043,48.8598384892511,85.3084070408587,50.137131033959,101.730962349098,35.570762558915,46.7732582327491,177.804581889551,440.379544449122,76.2416714372394,183.244595561792,24.0677094050018,307.598526053017,113.926127195408,149.55887476542,71.7178610133328,45.9123794999838,127.37759578559,116.60525597624,42.3186679044514,199.082579615369,316.194253775602,214.165370714753,423.075623951519,141.161378371764,166.073079880898,90.9011074877053,196.914396924626,67.7440050367918,98.8513544281898,102.394569749283,70.6117088164602,94.0554463232339,115.247654792413,45.8572938216533,61.6450482272382,46.7584709894096,103.440915783946,157.534844785268,143.827783991002,107.586175048409,139.576739602779,125.836892519427,186.184357758231,67.571967781039,154.730985540461,251.597032301299,93.2009529760142,294.277158228139,193.68098443978,277.192146368736,45.8272322634116,223.014705315002,32.3619990754439,58.57082381826,141.077044276647,-5.84160769280572,589.293185813801,74.1581298417868,110.664828297804,181.764321059996,140.442009346523,54.7050667146785,115.010020340236,55.530271970488,296.47556950425,70.9412224127875,84.9682368730578,66.6791908421738,52.5404912530218,277.514143061056,97.7662311282431,79.2085558585074,98.9788610953935,154.297473575256,268.761289274222,115.043911455462,120.492064161415,160.353337821345,120.626790872695,177.983406534507,149.051397608427,74.5229206391395,394.407189864153,55.4313562717834,103.307033222609,202.710666528052,143.219032337841,32.9270304086447,117.66249106617
41.6425369356612,145.559146976552,121.300985159506,271.028896895761,337.038778028518,216.08012493009,460.726996293673,117.311373620689,218.992573656579,334.318252075527,75.7112519237738,183.230262254499,76.7114022043694,197.376972729462,152.331084438966,152.783814752309,153.6243248473,53.2262882526453,83.3342083149291,47.6995130525623,95.8392962953798,34.59713473683,49.2757737447941,184.199396537512,420.725630513543,83.2335378659813,179.189862331452,22.4440526599618,216.276664370494,105.154013613721,150.572546890237,78.9403122951986,45.7700260415956,118.645936916248,102.004511350051,39.4177483081855,197.383353252993,284.195157640253,210.149458979924,426.889581324108,130.643299038145,238.971813746681,87.0666266258574,208.542003559371,68.0198126136861,88.7402292731079,106.271320589299,69.9685592463069,82.0867466701311,110.21483167856,43.571926421277,58.5130879560583,44.382850389839,105.066479379976,165.935062547862,140.105392268879,106.408290472157,143.59001721917,115.613350226425,199.402360807085,68.8452722505823,163.119868647754,239.184497266799,96.4831554996766,304.834382977707,200.768882680778,284.665589589732,48.2789800145657,240.009782777624,28.5061705659568,51.5923095586155,148.775708696945,-6.5311186600069,605.931793763734,71.1856966777672,119.606843943919,175.286267099366,141.395942392545,52.354682101091,117.109231186209,49.6964470809118,311.127477831124,71.2149259140872,92.1204936034025,47.9645339404323,43.989291037318,231.504988897333,90.8027990998068,78.3686129553638,96.2311620524679,150.254530437174,272.270250277369,123.76091197358,120.543180469411,196.987029302656,112.24245742089,167.668833481187,147.20044645588,73.9986346218137,394.810501766018,52.5818778398672,113.422119615093,207.810858159985,139.216209109945,33.5892695551866,113.994874009179
40.5639123655265,154.449131012161,122.899057805553,263.05177948765,326.91650453964,218.621015680649,488.371558306878,119.91904095336,203.443707478206,332.830992333557,85.8157801991873,179.008009793567,77.8848165974369,193.477831850388,144.266360022302,146.575708428641,149.020933456402,57.7864602528076,89.638016969897,42.3211664722021,101.242283321277,32.9561435481129,47.3849223252125,172.988328945005,417.470921436361,90.0558001358731,182.487268143056,25.2362388233607,194.274426253746,111.353116460458,148.950471233083,69.5386204845538,44.7840927951091,119.149504571907,99.5848265409483,39.5850413275494,216.994843897092,279.979284154562,208.184617012137,396.546425015622,126.545886746408,238.942827531688,89.1715748190424,200.051641916949,66.469542181658,90.3024976793609,105.289685964637,72.7626996140204,84.8206103129693,114.106739017295,42.9091522505347,56.3225386632994,42.7212895957897,103.22063228161,159.336619124524,152.196533952127,114.51123568256,142.176667315429,132.610889465512,201.748406657851,76.2304026230553,180.327916663766,250.299489886621,91.4312466183894,297.873658153419,212.429394139223,251.105529217805,50.9148029098106,235.824734502701,27.4768729457536,49.7294220332265,137.669598294015,-6.93368568480623,591.259793860304,57.0473371407791,118.752814892664,173.724076967003,148.564950494173,52.1176752934315,112.651722592776,52.2763144406018,306.694045360496,67.5554137142049,88.4716507609081,42.6821388906789,41.5748647410429,218.798412353862,88.4027331718394,79.0329685777138,95.4844470074082,149.121557468333,270.398845874072,123.100728627591,123.174300232641,182.334118465801,120.155011212674,164.807450765773,146.089261636319,83.61081963365,413.399060214294,65.8792513616372,120.222288380235,209.560967570117,145.944341493675,31.9833909975086,117.96935287288
36.8102161158354,144.239540317638,120.067929013269,267.372771443809,330.753210398974,230.655244001973,457.635635500854,125.66564063839,191.009147824776,378.661118547988,86.8897987144252,172.185254242155,82.0832749395754,194.016306988016,153.704555239284,140.494369432234,151.84879030727,61.1903470460952,81.61726111723,38.5934257876068,89.2758302106145,30.1529498312147,55.2900569886488,161.280359546261,409.961651476067,78.9939465619155,180.537383758313,26.3428462486849,199.017296731297,101.19914693491,148.43735115645,70.5599110545444,46.1832236227432,119.697720828392,93.8637143220231,37.9687890813992,224.884588562736,272.033615241286,204.847173218289,428.923623310944,136.002233661248,252.397381125594,99.5496922806488,195.564390800413,61.653202229496,87.4951562667208,92.3215831945778,72.5229936816427,73.4486109643948,97.8674768248576,43.6811279503343,55.7652029716484,42.2985489329302,101.640608870796,158.142588715761,168.217023311421,116.626213497621,143.022796848697,130.207778190243,207.710525323042,84.0272629330865,180.064518630724,230.482471078965,90.2060570631541,291.007961457192,214.622679089315,253.476865324671,46.4436364015871,214.67480697661,29.912556922276,54.1376756703125,145.487344710699,-7.38287748996983,539.945742519808,53.4371997721006,116.081761406354,160.676829167835,156.990990869112,53.2803391859332,103.501094568917,53.4480748601453,296.793991181064,63.3961436063672,85.6157890250766,43.9478719147098,38.2029727789931,201.052903018421,94.7186923280779,81.0861195402975,96.2574750254404,147.824125926638,288.025575526927,124.023879056112,126.412207108365,166.685935008409,130.977053455463,153.333951564837,148.005545224824,72.6543453324102,373.125170188291,81.5920638567947,151.348224051588,227.52974437551,134.631232933392,35.2013655818057,117.570897109374
36.5029165091412,139.243276395724,127.137131403444,270.18777054145,345.764988731094,233.094949426266,471.355316501905,128.701697712399,198.025366462978,372.402567138439,90.1437406939504,175.249362798498,80.8567088900282,199.209992824892,161.266345522379,152.464179980213,149.570338830582,66.9379238494567,98.9535553698085,44.4250693825199,90.6172170729033,23.9599309850479,67.5766185704938,159.192040611213,404.752903470652,72.2105424804761,179.469243098096,24.4177700109078,177.822604060205,96.508018622896,143.016871041269,62.4276044059392,46.9736636925377,115.728368246604,86.6221668318042,39.8081439672646,232.371699678407,273.760561919533,213.467132928752,456.546448096884,138.852793620653,294.867724242713,101.62222957668,201.058501191449,60.3212005849722,83.4662989567304,88.6864635159553,69.6925228199806,68.5641985304719,91.3591920017951,49.0854743138809,57.893000306484,43.6581975660314,101.59461159019,155.396054860482,161.395866323881,121.533436852796,153.225072595038,114.892205386377,198.458727395848,85.9023559101424,171.246561070665,233.233033776545,95.6619921185802,311.492311838941,207.095199979279,220.48995503564,44.4220269460772,210.354237219882,30.2843485918625,46.8647561236986,146.954810162171,-7.05435463643002,515.919455043948,63.7059414469263,119.643856056828,154.669998700356,174.118668882519,56.177267554015,103.045641768689,65.5999393477792,286.415569327551,61.076693789314,82.6219726535279,38.8580322378604,46.4496216320385,244.453064472989,96.1552986038364,79.3150281171457,95.0636982845245,147.935586898015,287.395720971681,124.926109672941,132.871798006055,170.174632487603,127.511583913833,172.94676384109,153.717572668387,79.5619132639653,367.920296252975,69.680110117605,141.851475727647,223.911705898579,128.906165615165,40.4847495883061,115.391683705836
34.2481555668574,131.343719104063,127.653752384836,269.872978885513,344.864968220515,228.100066503844,463.404560658767,126.222262362485,210.583932460885,373.408515688096,80.4363035209722,167.963323412151,73.2172128069541,204.798276982584,153.823306879214,155.892924247151,150.20521611175,61.887812777048,95.9968587014245,45.1096659888958,92.0982466791255,26.4601928886231,60.8019291799106,151.956758443133,423.990293411615,73.6975151434344,180.006534857415,23.9799270344351,186.717199604991,99.2013181149935,145.847379364948,65.1700747350346,46.2619202198898,112.511620885944,77.2216930462883,40.786384560136,226.40961802499,259.318538351655,218.373128624763,448.770456463919,140.068385907486,240.069637582521,96.8528207302394,201.593632882217,63.2025981508712,76.4461011304003,85.8199326107452,67.5685656352473,61.8528303732305,82.4165545994695,48.2643254520011,59.4608239100558,44.7545106574549,101.708888767985,146.647828286415,158.559691644207,117.530438421424,152.598591905274,109.116859210669,196.857057488369,89.3288332625946,184.299457880267,254.862110910873,98.6265673207023,327.007542991666,200.440953650403,234.419585670336,45.7920418315201,213.584000537788,23.9315992430975,37.0339444984656,150.377400502354,-7.05250887481122,515.784330052531,72.9824639140925,119.657852455747,160.755703202344,176.168142632951,57.0763432859814,100.001306550504,71.9491440926371,284.684277482572,59.08279886853,82.1225169771809,41.5929331049541,56.8533356760588,299.205363422491,92.2535761722867,72.5969868252721,88.8615360332297,144.345474724287,295.036583011337,126.905469973245,131.449071472716,162.259323067426,132.614610918829,161.126986592269,152.656918393469,66.8816729723784,365.919268399426,63.893531585507,124.878016407744,240.607243615531,127.321866627186,37.352617527581,116.170545484339
30.6486140998474,131.618472816518,131.078577952811,265.826779527188,342.134207520565,219.432611110018,408.685536088622,127.816900949759,227.965090684235,349.040013540552,78.4829678887852,183.14743022378,70.8434205233772,196.825089808767,147.662787724605,152.685443145525,143.869184361832,60.7587832243417,93.4569193137185,46.5737249813941,88.205037928793,28.5510098223857,43.108054932126,155.509439771512,426.037270779234,82.3156850564882,176.737126078715,24.7603206807318,235.579843090458,106.455019176688,148.183635609396,83.811143582832,45.1643008017755,111.659976515124,77.4776200297064,40.9055008362027,217.093716828841,281.22558601716,219.053559584252,419.19861566189,138.634817687919,143.134783696571,95.2699972358516,190.358964667402,64.1904668543691,81.1433585884763,87.9547689170934,71.0435277922976,63.2988857636151,84.343372501199,46.1505191061425,56.3596741362764,42.4203659602012,114.660047369029,151.889391090268,168.062981165916,117.916890275538,159.995697800575,105.460779828092,224.419370582183,93.7305408459081,178.07661130831,268.826208896236,94.4451986130019,344.055411146323,209.062422778193,294.255249983952,49.1961359398463,216.272784728458,16.2377788624552,25.1278146129111,150.955832573325,-6.77231560062999,495.292294756634,74.576874276812,123.908210660486,164.514322457431,183.035659942237,54.8633826355876,101.989648817271,68.94262374561,266.5520787095,60.6840320896533,76.8919604765372,53.7501505255335,55.2525301513179,290.780612906168,96.7385940951217,76.5206267082613,87.7187564859149,150.971762493471,315.134889435985,125.270706703816,141.174042716642,164.886935201054,129.906837987995,169.582849814327,156.624542248368,62.6463502935725,358.405108347325,62.259222964438,134.009485779842,249.947067057856,137.95673243848,26.8170569872566,113.950405190155
29.7951490758561,124.854353834531,132.447314624997,267.786457746779,356.04637347372,221.067731081515,413.1555880063,129.22886731725,212.013483705823,379.893264542065,77.6342589013222,204.787793181278,74.4296139938407,189.699850505488,149.747498376367,144.635394443941,154.181577683081,65.3660047559106,109.703408588623,44.5698431999569,85.9193028544009,30.4757379192747,41.3848236623732,148.686674012341,430.587233128967,75.6917445905999,178.243120783008,25.8588200965299,233.542913567655,109.095410031473,144.110744370905,86.8368195257029,45.0949962105037,108.07186651589,77.3778136391732,40.5365739465707,214.977319926163,307.704217817194,214.051893395275,422.049248803963,132.859852004229,148.375114409637,96.299811439406,186.065213655098,64.8849765008879,79.4733525674587,89.1737980503794,67.8583412487318,57.8672952882961,80.2683524975668,47.6303400752793,55.5297291165069,41.7956958896421,124.292830744691,145.365116651281,163.623981695744,121.238224268937,165.680638022228,101.898850913769,221.318390904682,83.5402580872191,168.716746576254,290.054640767101,94.1214038656889,352.297503326369,208.690047230345,299.375083521588,46.630284656684,228.236227182002,17.2055324443828,20.0716392764413,149.985401385261,-6.23596206177405,478.486169061148,74.1697076379698,120.75673432584,166.813419078232,188.769316263384,54.4830500828667,103.074701515349,70.3912828286773,284.399883523529,56.2572960006031,74.1563810860637,58.2711145707071,56.9085042865772,328.669117766932,92.8622127424934,76.2734520311027,91.4380438968266,150.573384487146,342.473920438499,132.013378758519,139.155121773449,166.065236123513,138.274557302116,163.367820442598,157.540970084262,52.9754747696754,367.3314423893,61.5668241088547,124.594845734072,247.352481494884,136.122354127286,28.8123792630814,112.947168478274
27.4057406050468,129.840667130416,131.986070372578,278.793688574311,368.687105793623,230.518108000357,432.972017841772,126.112516214477,232.157477907928,384.544337911891,74.6289232690724,207.059271679734,74.9826536808871,188.823159328057,157.080791459153,163.532262634656,149.847505084721,64.1586190433272,109.671047081535,46.5221967024753,87.0320772185252,29.8761731688804,41.5177565668985,149.539797442183,398.812210791582,72.5424599268414,184.083086847309,24.3345425033084,235.296941815053,106.140310699043,139.410013631792,85.3177039956924,43.6266702045208,104.827528129997,74.9274320186475,39.3196516009495,221.989833249016,326.571012178527,220.214133504436,430.296728032844,130.781372975544,126.080325094192,93.4763361074285,193.512431380992,62.9825700558252,78.8626510304006,89.1175647409091,64.286570067474,55.9797635697159,77.6501691345498,45.6980911804208,55.865303427461,42.0482664289247,118.034438049783,147.987198595033,172.308024814687,125.009357877572,163.006951995743,96.3441264221693,221.682925351382,75.8468298599574,168.78858491913,285.54710123804,97.2513312767747,389.953878689739,209.235509151555,320.707204204011,46.9755036019349,223.115032483032,15.4727677319731,21.8245094203757,158.174496469454,-6.65360079240856,474.037137234552,88.4163120795112,118.657122911296,157.621672956553,204.899691775552,55.1631116771278,102.164992412259,67.3159049817855,306.954664586065,55.7266216997702,71.802163547964,55.0730423068924,60.2782495145689,338.203474249188,94.5221963414753,78.6834237908689,95.0070948122025,156.833670608373,360.978930570354,132.427687331199,138.511931524449,183.742002601987,152.993015421912,163.54019248755,156.826117985631,47.1328975518368,349.081483902335,62.6169393488191,111.838072032736,247.535517199886,138.807328840901,29.0972251517525,121.475845489782
