"TDS_SSP","SSP_TDS","SCHL_SHEN","SHEN_CCOI","CCOI_SHEN","SHEN_ATNI","SHEN_TDS","MCS_CCOI","ATNI_MCS","SSP_ATNI","ATNI_SCHL","TDS_SCHL","TDS_ATNI","CCOI_MCS","MCS_ATNI","CCOI_ATNI","SSP_SCHL","TDS_CCOI","CCOI_SCHL","MCS_SHEN","MCS_TDS","TDS_MCS","SSP_SHEN","SHEN_SCHL","SHEN_SSP","MCS_SCHL","SCHL_MCS","ATNI_CCOI","SSP_CCOI","CCOI_SSP","ATNI_TDS","SCHL_TDS","SCHL_ATNI","ATNI_SHEN","MCS_SSP","SCHL_CCOI","SHEN_MCS","SCHL_SSP","ATNI_SSP","TDS_SHEN"
146.479826216869,65.4309304611042,41.6490172886109,59.6793681599456,20.0605131942932,159.853471095443,91.999207843559,335.551937672326,58.6327271883465,94.0043536210551,115.73524800346,150.324081922136,86.4707215761828,54.0499549021815,105.387132457226,38.5647142998136,93.0429382308402,109.818569381171,69.0679368990433,104.998677954501,156.904132366654,50.0656539936284,24.0892607218744,87.1527658212105,771.251698661591,160.576550022072,38.3321370833141,60.7119531133106,38.9547815913557,48.9667224290075,122.139041718878,80.9749756431859,151.137637312135,96.0998042445352,250.653521826471,133.069640679301,61.6443900560983,153.700191308573,129.424923158111,54.8764992366878
125.44729589367,57.2809080568295,38.758604433198,64.3909971950303,19.4650882434646,153.543460806938,95.8373875078146,326.513543391807,59.1379240909636,89.4801588564927,115.07389572725,137.748220320956,89.1646205259935,53.8848805977434,106.295125807768,41.8706685827516,90.6756648181082,121.134873567529,57.9680500061698,108.296247448852,156.254847609321,50.6334829581192,22.2318229542641,95.6293955419584,775.060977670035,183.68223158096,42.5135719289482,60.9501827546485,32.7315321067017,39.5128476150486,117.620913527628,74.2007241807759,150.273998877196,103.901004294065,284.074219705429,116.819886796366,52.9362649326808,158.071824809346,135.772697214108,56.6278713819055
107.606399833047,49.1345257998239,41.5669375100528,68.4315836128978,21.1205298686094,151.967507828991,98.8433653701639,293.247342072143,54.2363062113703,76.4979728330771,117.154213371029,140.1378107156,89.0219619544369,48.3949254394906,97.4849187163405,40.9590378189953,105.4448682247,140.052857819709,57.7797752363061,104.853364981532,143.123142969943,46.3782261696329,20.1082552433441,96.1502337657811,975.001958277434,179.687830251795,51.5347211863986,59.6231437872462,27.3415737479942,33.0061953704961,117.432746055532,75.4879315762581,152.990673966151,106.370892925073,297.236433632754,116.440423297912,53.1176349129299,183.818511022165,195.572964312792,55.9649272100376
128.531855613873,60.1043556542831,45.5270958496023,75.1250893389353,20.5964521759553,172.717025674516,123.565099503734,286.3080612736,67.3380273404502,90.9185824796566,122.971311292791,174.556461391366,99.6676737593523,47.2497321599516,101.012871749994,38.195051792365,65.2534800121513,125.629444237308,64.3339374050449,101.364807338629,155.002142275855,50.2275394339151,22.0416277786067,102.866935667762,896.684301538811,155.708604745451,57.0201273173396,55.5996718392493,30.3422099606086,36.6285007246239,121.291050734355,93.5723474532646,188.975087825668,97.2283681779605,236.83222744901,129.648690861824,55.4066909957231,148.554959018892,149.96714549834,49.2007473169592
157.548059791315,72.5574147505819,51.185888552702,83.1173849321606,17.4801272605345,170.022372493677,114.365500917286,325.374002043582,79.2369584525023,105.458172295034,114.668289572849,157.339477507352,100.686965016536,53.6968438568837,121.550265097806,37.4888478820107,71.3753057491362,119.037685811912,67.5464290266288,134.911757166711,200.227944859692,51.4306150427064,29.6713836929604,95.8545650453769,619.502679506459,168.251578456871,61.6133354549641,54.5716686632137,35.0038891253637,42.2559807937339,131.716917007116,101.123948202974,186.182582386465,111.943914623825,257.539261541266,136.122580957391,43.1832640382133,162.491796170924,142.189424333629,54.0040823731842
155.489035365848,71.6091482413285,51.0518966643346,92.5873540909352,15.7729263533163,164.681008484981,110.062296549554,311.335087520676,85.55198735634,104.664383160493,123.960253733861,168.491940262648,112.12928677051,51.3799813114121,135.935738377084,39.2552124071681,72.6914799606352,125.815896202359,76.8595321089316,126.230556089603,180.60745703956,53.6408037513295,30.1927508205545,95.5787740780085,584.18143014194,157.234438412724,61.4652900202815,57.1429271142063,36.657573484446,44.2522633160134,153.43945448469,110.484290398916,205.098976898876,114.264675315603,286.405820090514,145.619609566134,45.9967822099789,165.488146443574,134.392244799762,55.6347855657474
169.418302375797,78.0241147153385,45.7070598089348,92.7226273815949,15.7467029630364,204.457318712009,111.479054518821,297.528912344507,59.5339763228222,77.9594792007653,95.7353012792551,161.931982820639,80.4711629933331,49.1015196007499,94.5950504389757,47.9482488534638,76.170605727638,118.430742248018,75.2814606533397,120.689453158577,183.273555034046,54.4326355043205,30.8895779471778,106.109706686732,546.021356044223,153.423466292402,59.9755420376107,69.7972003529222,37.6525701104622,45.4534018912614,122.650957677751,106.182773172126,162.250127915507,93.7746809740351,257.861884895242,142.629752176891,48.3561511447861,173.408778105574,100.102275849247,50.8030076375674
111.301897251568,51.2591706407701,41.7351397501524,89.4583835092862,15.6027731043977,192.806450350113,123.37796300427,286.723155838754,63.4421190675149,66.9980338288353,98.8256719736852,143.486989755024,73.9671766413243,53.6648834450138,105.987188326852,56.4857368444941,64.7204983955713,111.571009287288,80.9404070352105,122.006377029808,163.05044541626,48.4263492363817,21.0707003968316,102.041673014003,378.969315131388,167.755563738119,61.7373827990213,67.9492356889764,29.8223231743367,51.9826547555542,112.737820950724,94.0879490441903,167.487596554068,90.6667655516626,200.415132282312,146.596992659657,43.6144592882767,149.652124225626,129.771368430989,48.2057491191382
76.1934251753285,35.0902572021315,36.8654059604114,74.7381006151222,13.0353574301634,165.980490902572,116.730648377404,311.914187884452,59.2028203606904,48.3325170385435,96.2032187017031,139.233082182424,69.907802875014,49.0098710878655,112.702943240894,59.0080659896507,45.5528452057704,102.45966433424,79.7736786401608,111.811813421522,164.088784282774,48.7347436502932,13.0950247521052,104.133475717118,235.521919811444,174.00746777065,59.1741299892034,68.9204795706085,22.1854569513769,38.6709914273983,106.55069803574,91.2985573959299,168.795356880218,78.051908110116,135.677943428701,174.564552592329,39.970139597144,105.331108295438,93.6173550266746,52.8537176346742
78.6064149086326,36.2015354000215,37.4514972748972,70.0895387369034,12.2245814889833,159.458079103458,109.432695905808,352.389495830627,56.3838472793479,48.544215865919,90.6721493224072,146.697341866462,71.5595302604947,45.6502747319811,128.495044867767,57.5126487234182,43.4202120240817,101.456486386062,73.4958343396174,112.327204378788,175.770228599344,52.2041615736494,12.6751270574664,100.714659691248,227.96986587669,179.325733169011,59.6052623885753,70.3864741958396,22.8593867780157,39.8457026143136,109.068213238673,98.7821172474574,159.090662088244,74.9847690898351,130.431516475307,169.595570481034,40.1544002837084,100.399830049098,94.0273667173673,53.2448058706457
82.0581816680453,37.7912193509315,35.5926438807107,70.8353196098917,12.3546551965662,165.185873592141,107.790731093046,349.497868951077,58.2738815288727,48.0952084099096,98.6045064825594,151.823165322363,74.0609744016332,46.1037277452291,134.931035207865,55.9967370292751,46.8938291068431,98.5424263603186,78.0519533418587,112.06293037513,178.040207570566,50.3635016510826,13.0277451935664,95.7158686737086,234.31191053947,190.928927358857,56.4937530845554,71.8436202243411,23.2195672243528,40.4735326103111,114.525589133534,95.1850510277532,171.947876829735,77.6782590828243,134.247371243359,180.109051361293,40.0599198607712,108.431830687529,93.157668202691,52.4458839505639
83.1757317098684,38.3058918053183,35.8510395907502,77.2096351403722,13.4664235334747,165.25661837299,107.715467304267,405.061351147737,59.3190507015515,48.7878297885351,97.8867079592185,150.592711535677,74.0153813536457,51.0790030195366,136.704952012439,69.4891787972426,47.246030501305,89.3807251525625,86.3489881956787,109.963809664849,174.406857858789,49.6598916915254,13.2370312801973,103.000786477778,238.076064097011,206.058736800534,57.890680113703,65.2946223523066,21.4525779880535,37.3935275039786,114.455112773521,95.8215250102037,174.251159636993,77.7115227589704,138.798501446557,205.09225775782,39.3095382434089,109.24621597881,94.4992453106488,52.4092726693334
83.2428436219533,38.3368023845117,36.2576347309032,81.0483369098393,13.7561164808627,167.464218079935,112.223648285352,428.453975126527,55.5468000496002,50.1679751286726,98.0025245317855,155.014380076066,72.1063560334226,48.2058067303703,145.96954826309,70.0118745869797,48.7016426229981,91.071446063864,91.583615990337,118.906082653618,180.825610726084,48.3509632291907,13.8009571250463,108.958184608039,248.218565230187,214.596301307807,54.105224241873,64.7574128123665,21.8824337037141,38.142808635053,111.262213865732,92.9483866407936,180.030945282905,78.781915845197,133.782165442064,202.907692012961,42.5061840008364,112.612001930821,97.1724990171679,54.6027573723705
81.4166471411939,37.4957730052091,33.293223010156,88.0506269415279,11.9840319314136,195.417117026277,125.238192853396,429.496008758787,55.3463679820923,48.4620113094013,93.7279395994562,160.835860865611,70.2757109804429,48.1820248686273,146.333088369565,68.994262052837,46.9897026946342,99.4549977885011,94.5701741748189,104.214550716643,174.506118885158,47.0045179029047,12.8131449769148,120.408401651137,275.789401966949,200.400009906704,50.5259747652291,72.4965855366538,22.3980781236599,38.0552082154479,112.893225193283,89.2706531118233,168.564092625661,77.0936955608099,125.292522697259,212.816304573127,48.3556148712322,108.6534800214,99.6722526045403,52.1462032339462
86.7960125731293,35.7886944253681,34.3514698689624,83.0328342584955,12.8857547577474,214.474878468115,127.381346754608,472.161349618522,57.3970962053045,43.356703868842,90.0052267428669,161.240473235207,67.294971593956,52.9683333385922,160.637549088289,69.0811932405658,50.2345442326904,94.9972670047248,93.0921386441256,106.500354094773,183.604883329532,49.4553289934358,12.0858162515115,121.928204843657,299.114744397223,211.43215929338,53.307469132735,72.5879149311102,23.374545120733,37.9548542793951,108.104895602776,89.4952677752224,161.869056048594,72.6539572606862,123.321248457,203.884914454319,47.6689089596359,116.156492738079,89.172115838871,53.6466014636736
87.9859150931896,35.0856683777852,35.8823712971586,83.5544515078635,12.705306360856,210.56113539461,129.869861427816,526.112487402089,58.6892038733907,41.2750281438249,93.110804716568,161.778230797389,65.299444137184,54.107350439931,179.479209594886,67.7868875553219,58.6652504784759,93.7233683364303,93.3350931277571,118.227558226645,199.684757724853,48.9454889187888,11.604165276086,116.456744885177,309.200090578767,225.162895759427,56.250177576667,71.2279375243169,22.6393537651239,37.220363659058,104.899184997114,95.3622656481408,167.454241737117,72.4448159745521,119.891510990973,214.511940668325,47.8234499129342,125.566890470364,84.8907017075534,52.5295507409997
99.1456188137224,30.9832012263768,35.4159615552556,83.7464006891743,12.4693580158276,240.178659169525,135.188469875344,520.549603004552,56.8780863516055,40.0945023830772,98.8736578863278,157.291650163969,71.7158904960262,55.8475923444077,199.475143393503,68.4916100320652,50.3491250731017,91.6437394342475,94.8175056740777,114.936378874109,201.955497528812,48.2966581636744,9.85403931273437,117.589372234236,362.052737446277,233.125010643573,57.0200746620748,70.4105468145232,19.5437296639345,32.1309838526988,120.701427006423,99.9665135426492,192.197753271127,68.0169856205294,122.095295261971,215.5680913157,49.0163830981848,114.720459167774,90.0429204079495,50.4634069639102
101.109563010629,33.3846362567951,35.1967579751514,87.6554074487724,11.8614945448108,264.268351114702,136.200689313919,515.388389378776,60.0982837783788,38.6557602814995,97.4194200609787,158.449579193797,64.1168741356696,57.7906763660073,210.015685974036,73.7287613402627,54.64968128137,88.5632919269806,92.2718004111791,109.624090016082,190.980666007033,45.8079367968971,10.6335523691433,115.919064253803,319.609916766861,219.996071489823,53.6582601296053,77.5184886067832,20.3563874308115,33.4670357162549,118.856240948438,102.960938218124,189.370954112139,74.6208709669064,124.841178064237,206.696207217042,48.5317340140581,124.519294856198,86.8118526738629,50.5328754946255
98.7716161403386,34.7654714333409,38.8226153466636,97.9178273716679,10.582139326213,273.429236992535,141.932203497314,523.158546322661,61.270185931093,41.6776589093963,100.880786487677,158.107451864854,66.379233453386,62.6821236423199,195.732226415898,67.6010871260635,56.8488628578842,84.163833080206,87.7499203929851,99.5003143805693,184.581591997056,44.2730797661984,11.9509328040523,119.517662887782,311.259206818796,212.860686419191,51.9179004225971,84.3390821828308,20.1530209890265,33.1326881867165,123.050035907332,106.885563725652,196.099490844548,72.53693921757,125.76271574018,196.566829213665,53.3512914726723,129.530133134076,93.5983457519653,53.7444067210151
106.725638548909,38.8214192838248,37.8107055573401,108.960107999951,10.7370828926271,272.310667016694,150.899486618093,542.567469260988,60.534304990289,41.697740267112,102.69631080353,153.645380192646,66.2277766285292,59.4381789268765,207.127237165128,69.2001538972688,57.7224914965993,80.6724864571878,91.318360359215,107.98148661555,198.967089414505,47.7235224873349,12.1224077646972,123.089224074911,336.531055063212,223.008441445352,45.7599696000832,86.4912727085392,19.0362622417442,34.0671679541879,120.983177559169,103.428884929639,189.829602003212,71.8672318378207,145.103929690698,213.501233942134,58.3653989267743,127.689810101049,96.0595833391207,60.7703800822129
114.921195906138,41.2750329936667,38.8663413825608,118.098139673611,11.5260660345275,302.349423470916,169.140013127288,579.493033323005,66.8166099933364,39.9434427997229,101.234444033483,155.472757978816,69.9658923862545,62.7438904715316,215.603095172061,71.2643292396664,56.010235992187,78.594773021607,92.9857673115554,119.723642989198,202.229273618991,48.5060069112558,12.1129625129745,138.320700193998,356.558974535195,225.321645567216,46.234615754878,84.2319407642274,17.6550841016837,36.4952474338357,134.670227854125,108.095588730987,187.127446347227,71.2003713751683,150.979725333249,207.672716711969,66.9466158661651,131.019263891849,96.0952174995171,58.3983867436535
109.549966995591,40.7028284123517,40.6796644700517,123.348491284845,11.5618163642349,331.533693767293,182.455647163802,579.201391057726,65.3324735322161,39.9470049267046,102.33994899947,155.561214580172,70.5110369036874,62.9449644655613,222.123702515207,69.00695135772,55.3155118093393,82.8214655781034,100.694893261701,123.555622323611,210.678517179876,50.5326342247493,12.5469887882022,157.336467646677,393.831819387412,236.056462249596,48.4373417547827,80.2046717126685,18.2031941798858,35.2853243913076,133.345256106081,110.385024505338,189.171016073148,69.736395443896,151.876320911374,228.589014832359,69.6690954908728,132.310799836269,93.6488883656239,60.6121861945426
112.193266132362,41.68493444371,39.7245523680853,138.874943348228,11.809977968485,307.224746168378,192.357532819992,592.227419464785,74.4549709881952,40.6455675010769,112.213041687043,155.260096119367,60.4759345607232,63.7089036444828,200.101062391931,67.6718695947834,54.170318923344,86.1294295730905,107.120897610057,120.465071841391,207.622043976076,51.9922758815686,13.0225383521183,166.85371878617,414.224061375028,231.52523993726,47.2587508891067,91.5976762494355,16.7055185635258,36.0948056238301,128.847529814383,110.551608810623,164.83495839212,74.5654907339721,152.98287858981,245.382991780223,76.5403231114941,137.116121942569,105.406166849492,62.3618228923869
112.911167521251,41.9516744944043,41.7463035364298,147.636488211605,11.0224708030549,279.38950425552,190.047199411334,620.693865108454,66.4583357549855,35.8356451857755,103.128156034511,150.176232278414,53.820437137513,64.155841459622,178.609701558315,57.5265454149264,51.9744830019953,89.9839359874606,102.794487313538,118.085039047307,206.690318325469,51.7589703929551,13.5149931394864,170.733531844785,422.051591212039,224.698813193879,47.2964432406935,77.8654219964852,17.3046183765017,34.6980844423883,114.66762132952,114.267455995508,151.489677857297,67.8097209021382,154.498015220215,244.018362353822,74.6844343313214,136.452336320344,92.9326028813832,60.9140310424279
118.126954172555,43.8895680695453,46.2459080205475,160.118428418096,10.5481967820609,300.184458798468,203.179140762708,664.552243399475,69.5365578452009,35.8268003520054,106.179529693422,152.003674943421,56.3508752522757,59.9827956297668,186.882603408288,56.4609977383247,50.2832719042005,95.9092563256198,97.5319132667109,120.700644438473,210.516132167306,51.6954948141334,13.192469186337,175.760095089523,425.655123558111,227.673509808389,49.4334114218464,76.4231343714056,17.6178034554532,34.0090167444138,120.058850127246,125.374638618667,155.972022676292,69.4170859858573,161.719614674783,237.927166414976,74.2259833410031,143.119090097177,92.9096688455429,62.2275674080954
122.797418327764,47.445945831744,43.5615042600735,153.992051632141,10.1446072801433,312.504166156743,206.70351253572,640.848007434266,72.106170142898,37.3077354727677,104.188989528791,160.108596032443,56.2098087066602,57.8432582797614,200.202991540386,56.5067418850817,52.9670399645742,94.8774241088067,99.4392453507254,122.674557478765,202.170370555465,49.6460619605794,13.1992846503119,169.359240787663,423.080562790626,215.639381772986,46.6960768821323,77.6259663599018,17.0649065827777,32.6801210809974,114.804359100679,123.250463305455,153.048029614921,72.1464691812416,162.348044373717,249.548654824655,75.9495502142429,141.258450905483,86.3854142473191,59.5834931566786
120.960111107764,46.7360355559913,43.3459595686301,151.218908183372,9.96192013068445,312.997537539962,218.033965987117,644.819842245979,70.1854788711983,37.0878366589488,103.490165381044,158.626590447867,58.2818194882129,58.2017355815892,199.589436426807,55.4016207061566,53.0510512162992,88.3112031127187,98.0480824051951,119.672728197142,205.211908091687,51.5082765215151,13.1442370030602,168.521200239377,421.316009428416,219.962854744339,47.6322957577505,79.010753493186,16.8087616207714,32.1895918594778,120.80243736254,116.224369494629,152.02149194164,71.9498712693014,165.695805519986,260.761098616334,74.0911043303114,141.073495929171,86.0813469590962,62.849555288716
118.933618884621,45.9530540417327,47.3129088718306,156.249570546234,10.2933264846103,323.300079574426,226.652029880299,599.861205810183,74.9609712707355,32.7663431494287,108.820955043029,170.337340077893,59.247418377034,54.1437639091464,163.929246178865,55.171974050405,56.0775489434522,89.8385025064991,92.5345511999823,131.581120720867,214.312295505859,53.7924894267051,13.1213034871827,183.943972451044,420.580925234623,215.966844986793,46.7669835842959,87.5160218989421,17.3706930421808,33.2657215937799,118.215610856186,124.804753134487,153.377909527822,69.2910951689584,148.925582888405,275.076487032031,82.5022281838141,144.366380743399,85.221262686518,64.0734137311649
121.064626477869,46.7764217772031,47.9722168767918,157.700056646418,10.3888803989773,325.825051996679,235.062840348285,600.909369453511,73.4981374128773,33.2395696310185,109.511481658249,173.150278448347,59.3976090085514,54.2383684244311,166.844753082876,54.1985298760498,56.4848994330375,88.6070548162786,90.3126023333289,130.288574486985,217.54055876885,54.602762323898,13.6736392669906,186.507276083765,450.421721993511,221.492742869011,47.9635937975078,91.8801259894837,16.8227051102969,32.2162860486013,117.755800710161,127.755133424759,152.122998753411,67.377187462766,153.923859835846,268.471316611054,83.8926496755357,145.415061928602,87.3984923796988,66.2964073127839
131.466523262413,49.7883880622468,49.026431195635,150.148915158717,9.89143243319018,347.050298231613,249.995165074205,563.811479829486,77.0201599487634,36.264940496691,109.728824662137,171.078414345723,61.269956326419,50.8898989671444,159.001128827876,53.3185817077445,60.4247797010135,84.3696162566891,88.6162186687514,140.123852153921,214.180508906843,53.7593842112167,14.1745871683041,190.605849359897,466.923427418123,211.702361396266,45.8435324982938,93.2324217564889,15.4038704559366,29.4991557596373,120.052946347399,127.962562869267,151.620244468853,69.3930305817195,157.45679232778,263.428539985273,92.1048823817589,155.557909569384,94.9245136040931,70.5078771358773
120.611149952114,45.6772828306004,49.4868363449557,138.966016029967,9.15472844521276,334.260055373731,270.647925483995,522.790387933767,79.7225633379395,36.8259532183775,111.577252715339,168.929468322793,59.4615844338679,47.1873165987507,153.311422121092,51.2150005047466,56.1418429183242,78.7089618030008,83.6827383771654,140.063988388012,212.668514351669,53.6261424584007,12.9089012419442,191.433803181686,425.230591214861,207.7926608903,44.9968895742485,97.7019636475634,15.6373074392693,29.946201167712,123.572545819454,126.355245546611,151.683737999742,71.8579037111196,143.60058446767,248.762842767085,100.512249205273,144.531903051997,89.6960330873982,80.4346387269153
121.793106479268,47.8087663819634,48.0259234055629,137.270801611435,9.3865148360562,329.279076621189,273.38162180997,562.113814578158,76.7929498367612,36.4039500361008,113.204574664979,154.672897674213,57.1815634777009,49.7697866517473,153.417017543692,53.9524260965362,56.1050727566374,82.4446134256734,92.3749749927205,143.996568637187,212.239377587282,51.9179299418535,13.7656025295974,180.969343535101,438.689952726634,198.001442023675,42.8766343872238,92.60850711706,17.1204538209167,30.0366972195262,115.263141176418,115.691644255701,154.825149275025,69.4899408371301,150.876834522469,257.807542476836,103.931906122276,146.139186812242,85.3434558053963,79.4776347996694
116.11555977107,47.5153721777639,50.8447429706431,131.770224108253,10.0514285037333,328.643658308806,267.701939166667,583.22622573614,72.3854296039532,38.6942261790087,108.896073764797,149.659010460097,58.1887067571338,46.7328440556956,165.36461818668,57.9418425737111,56.7297807311867,80.8132278354353,98.5766422795095,164.426747013711,199.533111539675,48.8097148989212,14.6576323912639,171.821609800882,411.04449178948,203.012208857333,43.9616994247449,94.5943943630582,17.5032471329315,28.1722499147795,117.293293233196,111.941373532319,166.677970160064,73.0023228249126,158.389980478074,268.003315943263,95.9872891930747,155.3143465868,80.2077677029428,80.7488454821541
115.40493545674,52.8415405999226,60.4699758265663,122.089845016577,10.7671113287541,298.433956113829,265.014339508831,608.123337368048,70.0142742106281,35.5897243659509,107.568926176543,135.488249184229,53.2838942626192,44.1224257225924,167.856636264076,58.4202791863207,51.5612021633941,75.5810958283012,97.3379553320953,169.956062560365,176.806439040972,43.2503339002583,15.9735467896763,154.024175508591,405.324502958636,245.665261112375,53.1980485293446,96.498138727562,16.4406484157218,29.8220430131896,107.40641118953,101.34198919978,190.006410537138,82.0346805503917,170.896341691084,271.987533862321,84.497168480707,141.1638028233,86.9539876650718,81.2111746424622
110.181648754893,52.8795907721898,66.3616823299684,124.914265682637,10.7687163395856,308.031973915543,283.359573171612,634.084258522204,70.8087001207922,35.6953969423521,116.064553417283,143.896616639757,51.2016753608412,42.6153425593211,186.985389162918,63.5680531868897,57.1504310263259,72.2783783254186,90.0856666927358,172.289655567083,167.325643964121,40.9311256130896,16.0322145816012,175.097509055753,414.020767419674,246.182143213819,55.4324921781356,101.184281515968,16.4308358333076,31.4275907968156,103.209231356641,107.631232295184,213.569295437468,77.00286473388,168.739166583833,296.519570756269,85.6573716695301,156.465954187628,83.9198428639256,75.1381425399401
117.241075242859,57.8689146350307,71.8291214600791,111.704264878387,10.2078442265002,269.434080087538,241.195906651411,644.097167772363,79.4442840005447,34.2432907452249,117.552689511538,154.712489849159,52.3081262321966,41.8294660935397,194.217405835062,63.3064694997184,57.6219208377124,75.5981694973835,90.0823192504817,156.528223548079,177.654946683987,43.4578756061215,14.5920999630852,160.916461635096,376.830813153863,243.119265741664,54.7428192053296,102.418895097583,16.1167295252229,31.7859690956975,105.439558795388,115.721254485199,202.766250593476,67.3540444805744,168.188574879311,299.440599593843,77.8212561490479,172.989539750093,80.3128254531447,87.3654974862111
117.999304253209,61.8745050211459,67.68007174315,109.359888915236,9.9936100612344,270.116880217197,240.046882813801,630.361375279712,82.6231918351062,34.1774795246257,126.829702446505,143.925830503743,52.6241453719547,42.4843513398289,186.012876642405,61.8094010441926,53.1736133733737,74.2806483922454,94.9713885242301,150.26579567115,171.474319770794,41.9459729857112,14.6317663797782,149.015117851285,377.855249269067,251.734846244875,56.6827941647073,104.631954818764,15.7136524172996,30.991004932889,106.076576841777,107.653120490815,210.522793769957,67.5247327025998,160.924627952575,275.943854647265,74.7077535927953,159.635053447388,80.1584821074123,87.4361116439646
113.55333633936,59.4373102072065,66.0721299320803,110.016488315483,10.1253358381967,272.887465859049,221.425828464688,757.729072818771,81.087006888118,34.8335922109092,127.332078328685,133.9578600377,49.699982566918,45.465660274821,181.700841465006,67.4675504961578,52.7577915910003,80.431415629975,93.9023281712902,148.288103585913,183.028476158992,38.5323863096846,13.819719821336,145.474801127402,356.884671641011,254.327390096069,55.9234291579674,112.715619931595,16.349196966594,32.2444452645382,107.530598469033,113.692677390679,203.401444710916,70.6371748380486,168.083936582718,264.988041953332,74.7254507250731,164.996682361505,82.9930379589673,78.2243128804304
115.034610136641,57.2758768746331,65.3869376289781,100.489121354768,9.24848632575635,266.35228518244,227.211343460637,870.59144274941,81.274180276677,33.8611927245758,127.055410433859,138.839907461839,52.2092862769104,43.7950623144973,187.130711630982,64.9706007419109,50.5859247715019,86.5217571487446,89.7280083275213,149.237537303385,179.137317780076,39.232635704835,13.1149369238918,143.966187702125,338.684112539315,277.41285179169,54.9227188835202,108.351796214656,17.160700663592,34.3275099322353,112.348463008945,109.559359341686,206.150054803567,68.9455638315751,177.883588471587,286.479240888803,75.2038856963303,171.906339960632,86.8009443042525,80.2681667018075
108.242002777906,53.8938291855623,64.0874031950798,104.379999510896,9.60658300653217,287.89247333908,250.659866681098,871.902341063422,79.6635200693258,32.4926399763976,129.681795660372,151.176937254589,57.2619820835322,43.8609918774977,179.095166739026,62.3400921073678,53.4350069655226,81.3590203260914,94.7314366634268,154.53930648944,168.02547231059,41.7510848824317,13.6303228635595,141.104965921044,351.993641888771,261.978335460923,51.8669488874371,103.964892890304,17.970971785725,34.2940065136914,117.119487868318,97.2372787012304,186.553330016944,75.0037574653857,177.240050201187,269.920381626457,80.1441731299437,162.145061150034,83.2927486232883,88.5519750253272
115.059956507225,57.2885108571056,68.5337647668318,105.248692957055,9.68653101169846,297.072786701471,244.617948207424,926.462694903217,76.9160985923095,32.6708980354086,134.380123852127,163.747971802664,55.6822376390415,44.3256009853758,172.91860398312,60.882322269537,51.7346314768137,83.9971534117079,89.0662004650114,154.013288905643,171.412503381867,40.4650788633488,14.149053243494,150.894742395699,365.38949144832,284.250592140387,55.6178334566622,101.533757454571,18.6109637974543,33.2960863123026,112.152614855198,106.499879927798,193.312090431089,73.6134786277079,170.090893490941,286.180256185733,76.2131221052802,167.085510134156,83.74970046402,86.4175036737034
104.729680925245,52.1450512725323,71.285697159057,105.62652094761,9.72130517577325,291.851190302382,264.213876068367,924.225470375439,78.7207081636278,32.4226021308611,149.714591782478,166.051461542118,59.5199151688019,46.970914554258,164.303786197181,61.6827203075879,48.9231543440144,78.0000766679474,85.8480056080946,145.433142482537,149.549441730727,38.7493662895033,13.9394503066904,156.953873894225,359.976532092726,257.703430643974,60.8786041848896,102.868592358263,18.9300200437291,36.7923462204993,120.418859750692,102.424548187538,202.903906471369,82.4930813402669,162.726677376585,297.00294024989,72.5517709639793,176.135236801655,85.8993175643377,88.9587879846247
104.898323096768,52.2290293743692,68.8899424643442,114.83092689965,10.5684310217593,304.259127856419,279.732312756683,944.336110087149,78.5548184088562,31.7975594385897,148.902007662016,168.744645474601,60.7244405543086,45.8850697636568,163.957544230433,60.1735056953037,48.2122722009783,77.752788706781,84.1590531739718,161.677563092749,152.356253165934,39.476632557098,15.2345202263181,172.636931476771,393.420901592392,258.251501480489,61.0080851396431,100.351658223136,19.4614213488932,36.5542039297606,134.641405861935,103.029070103975,205.342155582877,73.8133067530053,165.359477656091,299.946961846311,67.0373645593334,172.930940964231,84.2433495253689,81.2439910825437
106.963111147824,56.2095847308982,71.6470631918698,108.58379486607,9.99347849481852,287.724672039851,276.747613378977,941.841380343584,78.9312748381232,33.73336940017,158.248111992298,184.563141534122,61.2680656327305,46.0833290025785,180.788347931258,64.248022205296,50.6608611489521,78.7795532052145,90.4031030046178,154.505168515728,165.475934149938,37.0751071707338,14.8992678354046,165.512157984578,366.048277103685,284.655422591692,55.4386594658952,105.494232331375,20.9176144848391,37.9943506460472,139.090110631401,103.527819050196,220.907553585515,77.5635505459621,165.628413791354,316.393318327497,60.8515915327087,186.351592466026,84.3652749772006,81.220871727168
115.589150893016,53.4460844614553,70.1578550616016,113.230216949099,10.4211094662713,302.014912974039,280.910845021513,979.975636734874,81.2473079860979,33.1679690754575,166.874143089448,191.679174252112,64.0948078986432,44.1746645072661,181.452785042342,64.4779228769943,48.3613187011322,79.8835643414112,88.099493729364,154.852744423066,167.467781266841,36.4826680962544,15.0775421919093,168.568284867207,390.421039981469,298.664601049947,51.9809534313694,112.376844475723,21.077569343347,40.8582776713239,143.54411964485,116.392946416413,219.280265136752,73.7337473130004,176.189353878212,324.0556842304,60.988490635535,177.892895383731,92.1564473672884,79.6752695086298
