"CWT_SJW","SJW_CWT","MSEX_SJW","AWR_CPK","AWR_UTL","AWR_NWN","UTL_CWT","MSEX_UTL","UTL_NWN","NWN_SJW","SJW_NWN","AWR_AVA","CWT_AVA","CWT_CPK","SJW_AVA","SJW_UTL","SJW_MSEX","UTL_MSEX","UTL_SJW","AVA_AWR","CPK_UTL","AWR_SJW","SJW_AWR","AVA_CWT","AVA_NWN","AVA_UTL","CWT_UTL","AVA_MSEX","MSEX_AVA","MSEX_CWT","CWT_MSEX","MSEX_NWN","SJW_CPK","MSEX_AWR","AWR_MSEX","NWN_CPK","NWN_UTL","CWT_NWN","UTL_AWR","CPK_AWR","NWN_AVA","NWN_AWR","AVA_CPK","CPK_AVA","CPK_CWT","UTL_AVA","MSEX_CPK","CPK_MSEX"
117.012736097454,157.915980713055,91.4187455505102,134.896129898378,99.8578418579098,96.2110475995476,160.598175358308,196.510386647264,128.850049254975,125.547859413015,138.713401828821,113.878084869205,107.684044716084,203.095493874268,87.440597543251,89.4559548510836,173.485122363154,173.963466039475,86.6520583787213,112.479240758674,111.54519945911,164.211311351966,166.687990470279,78.8143763788455,87.3681540064744,70.5944816908773,181.746085811624,99.5809768835073,114.943801677432,134.280909628026,226.981880759026,123.179936669903,174.169265561105,109.680319739908,122.896430527806,147.343305310995,150.561016819423,139.691786649675,94.5525981630209,121.536959195368,83.8765753117155,69.3394167335124,132.201712933792,73.0548793907833,80.989350798764,81.5452515559024,178.558355009263,199.28907425589
120.278842505361,154.241265906294,93.8598680969649,141.750179114822,102.778688525571,97.2383683082551,168.718018372318,192.002819500827,128.875485760262,115.079577800471,127.147359659884,115.282082886214,101.711831706874,199.00671305379,80.2651506264839,83.5012041230151,168.835440674891,181.009263335111,92.4370598475412,113.866003818792,109.239266705562,177.863858409833,158.15710789438,74.4432680145965,87.5017530084194,69.3004141465537,174.530968405344,93.9001921840466,113.318088229519,132.893465239275,227.216334737086,121.433725394971,165.973903985597,110.120456449489,131.827938536671,141.531169512997,154.362709399231,131.741795855135,91.5500726234211,115.421948518533,85.070314018327,70.0798222196013,127.228544014796,70.3067017711665,82.3067946157378,88.2480693904768,175.185931587537,203.2796343972
128.477336032881,143.931514865729,95.5269427301995,148.629155284962,106.865937201173,96.4759870356171,168.954668082813,192.525841851269,133.169235397932,115.251012538509,127.33673746376,114.141790667662,105.445639140507,207.166572419808,77.7343549441437,81.8229213875766,164.745773113906,195.893321860125,99.498167333591,112.739718335129,113.656204850158,174.047891537422,154.763945594819,75.1810132579945,84.6018335747079,68.4617742272677,182.906130662987,93.1040633187099,112.357347873987,126.975143246783,237.251692081897,124.499306917872,156.06178770939,110.306024532653,129.922262934401,159.286138565887,168.493193394233,141.184198998021,93.0563777685112,119.852578637596,84.6573398604289,71.5483394140983,123.341058002347,74.0484923058193,85.1219304195844,90.1364491024878,168.692759142033,211.785826270993
131.752293324791,144.17096025157,101.818929766747,145.320406802174,99.7418791254125,95.090224163436,170.679087890888,204.318612472713,134.684387741015,115.125199206423,127.197762238366,112.877781375406,101.468358076978,205.850019414813,80.8518538039538,86.190142863162,170.129356662696,209.456781942514,109.915878658591,118.701257989776,122.600346665747,171.551008631307,152.543717430596,77.9793586555145,88.0304408796402,67.4594478139052,173.478253211365,95.2256754914032,115.675781356842,127.519280267887,233.834722379844,124.977782529751,157.088076051913,108.882302796794,125.993498085851,155.82802868994,163.948678782636,141.440390667644,89.1433718839813,124.329676431637,86.3859866280259,69.6322798608082,127.307225055946,71.6347349048938,84.4616577867325,95.1022968328014,168.474816518381,221.540352365655
136.160284882821,151.036523764506,96.9559563253526,163.037162314443,98.8746499293035,104.308761145812,173.564755864978,205.319801548975,136.33653086132,115.686199617534,127.817592225568,112.25323718341,105.922919484675,227.635389437772,85.2263639280382,97.3837242496752,162.174479917,227.288994754488,113.302345638272,119.046780670252,113.942444667239,180.293777554054,160.317835265804,78.4342072017043,89.6226097373162,67.299384476478,182.81944270714,95.8325045613286,116.412928221691,127.317540681378,238.788440826377,119.80277757846,154.691601744175,109.081027555311,126.22339991007,158.942042010464,155.662518961752,147.134060742324,89.9735556357196,120.183611379401,82.2295236344649,66.5473262267445,136.118634054988,66.7568198756483,79.2778412486677,101.828021158784,158.165956179137,207.984468111848
132.300618011966,148.045463867553,97.8051184526445,157.744934493349,105.465972732982,106.048141806069,165.279253192091,210.53489495833,130.351477534849,113.6642821602,125.583642688128,131.166007164748,107.834982573567,229.447705507608,86.9632688746093,100.410082192408,183.372225751496,217.884810669773,109.149472562512,136.148042501843,165.774347987059,171.645977984125,165.472178251346,76.4547379827329,85.9665862222262,77.6281722773154,199.64466093953,97.7682439549005,120.54791328561,126.374901542175,246.488681957642,119.268730385138,153.193200609289,113.928796100923,121.886207780364,139.253697930354,198.860519493518,159.811561702936,90.1601762344991,135.194845754639,78.8750937399196,62.4781781175997,128.353867828641,79.3339285366148,91.2208533396743,101.573353802427,158.419026216126,218.100886182682
126.006284276839,141.00208594361,96.9310875824643,158.489361418894,107.432453169348,109.152320791821,154.653667768667,212.103196183034,130.833757102124,116.218937815705,128.406238377626,134.884183820022,95.5685381408086,227.007605196295,93.4381460226746,101.536506728829,181.733539239181,214.15451330584,106.209741172785,125.51157501908,180.469229673337,166.639329671251,164.42251460618,69.5630403935694,81.8121893456684,77.879945424851,186.809733453172,91.2000680126527,128.738250562322,119.628501673146,233.330098366379,121.259686516449,153.234857911819,112.426454635726,128.347148065663,141.931140003145,199.596212938058,148.685089429963,87.5574802008356,153.753343282667,75.0634037129912,64.3069975065054,113.338627681329,88.8608013358661,107.933872873466,107.113713170712,157.630614079604,217.015412629597
125.608867285831,140.557385569649,95.2384055314442,151.953518121574,112.860194517589,113.264507143943,136.753367942167,244.253474525771,128.883606609083,128.398860709036,142.307007330758,150.794544624633,96.0735309210722,218.865003223786,92.5032976397862,116.096014439373,180.509491067614,196.190282104797,93.6094884927493,143.941461689115,191.039330603022,144.810069017909,174.742674188335,69.9306377464096,91.5372966791231,84.5538092954172,165.187507264168,95.0895873731783,123.066407663145,115.043002871548,224.386293408574,129.704693444977,157.539490597549,115.11915601924,123.008829729753,141.815979200904,194.823983826907,133.439407925944,82.4085815589688,163.798657704436,84.4853490334755,71.2875994506553,117.274170349806,100.791281337538,125.058803621747,94.1652450375355,156.27785069718,215.153000413447
123.057864242292,135.48365326349,102.215884956935,167.637803497374,113.290752749498,118.113187719101,140.637541797514,257.994337533805,129.86954176235,133.457833306468,147.913942382332,152.834583809577,98.1607093895932,216.801207314446,100.389558343893,125.420784452843,186.470070695976,198.695133287983,98.0646534933406,141.546617096775,183.180085996057,155.864751322495,195.703793245162,69.7813320135517,94.0306917860077,85.0738522972212,175.255352699623,99.1534098672912,133.885341429082,121.425463053014,227.344433253627,141.458430848646,158.299787061548,116.513662900594,131.106673695218,145.549125210808,196.819587229996,136.11475447342,80.1541968696053,169.565410675613,86.516534184172,72.3539214766734,120.504701889318,110.163669576988,123.893457792082,94.744389957842,151.297690625128,236.016391475396
119.858905076235,132.980171362334,104.753736529743,171.848084010985,111.630228723244,116.530839279113,143.490243151371,258.83895564424,129.718046678233,139.84171010139,145.785170341207,134.95141577836,92.9332258231714,217.443006742275,93.7678945850304,122.493690368321,183.88495363675,209.235402318722,102.690011524891,124.984280040749,179.985613407867,155.949510683046,191.003456277707,63.7940313188193,84.1171725921521,85.2059011259004,179.210398130282,93.5599912325814,135.362204806544,120.448978494596,220.215111037522,142.591440311451,157.702215324393,115.301682262531,123.626002360696,147.882921932019,200.193860612243,139.015963199649,78.9793275840671,171.031352404031,96.4982272431502,71.3845791721889,109.597807749659,122.045253072582,124.2601880085,101.996647475805,147.862780747294,255.727835644649
122.545159825384,135.960480547505,100.60740811909,201.223915379345,108.605856942711,118.332697772336,141.164185554637,257.689063936401,128.65530405736,134.960810226525,157.41938890031,126.199592398408,91.1840601113424,227.84557146096,101.480835585568,126.384103449686,179.557611937072,208.259216547865,98.2836116638403,116.878845515172,195.285764553998,157.851349169938,193.332738592585,60.3782984765129,80.2142820438228,81.582570396894,178.611572062729,89.558115601336,149.948368879345,118.467356408224,216.592159708961,141.184861390789,153.411317679819,112.212912743113,120.314261964464,139.350235166004,201.001946860679,137.930423859741,76.83956658985,175.55225202583,101.20330861844,70.003765347016,98.5628508644852,133.164604981787,130.512046997439,97.6593097010865,138.695374713141,246.550389638367
126.510251241392,139.419022902033,99.565250358478,222.203214912367,113.302329520122,118.186199642781,148.685113629797,250.031830790381,134.376892683813,131.501992305506,168.391495323667,135.13948669797,99.7593868285498,248.530276831207,108.594068670559,125.680838908576,177.697636508564,213.911061200646,100.044027170073,125.158423155973,186.298817711574,166.969114771496,199.354725223196,65.240521151164,85.947009970414,83.556333366981,174.753359968828,94.3789412201395,150.068712706952,121.283554737832,221.740999363999,143.310094659488,155.75943869534,113.842852592787,122.061810853245,138.116472995785,192.053825631798,139.067762285899,80.1623582967145,179.383624772885,94.348170981465,69.917104825198,104.740357700824,143.603146118154,141.289891248023,100.022024348597,139.654708944643,248.255673031958
120.194382140627,132.458730692754,109.800698952331,199.900835358144,125.128666686981,131.045699963385,155.273430495143,250.208265830696,141.780238481493,148.354089435232,155.959301545768,145.738319937279,96.8776312350949,236.311671881839,100.957344948523,113.774387507284,179.952219064463,210.204890247183,109.83193234279,134.974456150889,184.92112716476,157.183340573826,187.670891138233,70.9893359131507,87.0992604802638,86.7360961300725,166.528173787821,97.8404815199729,144.526670253954,127.206013966353,232.568873392935,139.936507129149,132.047158187123,118.324917844266,126.867474111217,132.357401155518,196.76024146322,144.059489064077,92.1013552039897,161.37899493559,93.0198592588745,74.356470794271,101.811194906819,139.587114397447,130.474460374163,103.828382817547,130.825768878734,232.56102765122
123.940509620778,136.587123313366,105.970505757133,209.58973850623,120.457286830213,131.327995412396,152.939053720579,253.300578126495,140.49842778508,152.911612310933,161.830658571117,146.773336531447,93.8813485766923,242.282464278731,100.905687399686,118.991415852587,195.860119242926,207.205168496541,104.663673646161,135.933055328509,195.479666781792,158.42832766898,189.157333403973,73.1691257131413,90.3245817041621,92.4670752283947,168.805959860687,105.816141979523,139.708856240287,126.852840837559,231.923257999414,140.406044834396,139.615065686021,115.319612581598,123.64524331386,134.756516953955,199.383482949306,145.542188211722,88.6629838240951,169.20080582914,97.3534359760331,72.201648048428,107.648450960905,147.590228143811,133.771114282773,103.731502940486,133.900938751303,238.027625834465
125.879720276535,135.645552584115,101.378215439703,206.223406244468,125.162978636415,130.308754793506,155.694090896824,245.501444180088,146.954215647353,150.830409800324,159.628024507682,145.889547147706,93.3531420289325,240.284979553731,98.3921744641304,117.021888647228,189.221003387178,217.988965541516,105.482039910563,135.824622694042,194.965488327238,153.666453529165,183.471813763784,72.2806817525375,89.278604090079,91.5155539657025,158.074280226971,106.781531889292,140.983454904945,122.588711111709,224.127169911981,146.514486625646,137.345291492571,115.904040634667,124.038094508853,134.506118090554,197.913267012918,145.459762865458,91.2418837607116,171.496690897572,98.1096676733958,74.3703985674568,105.849393210795,148.733226955141,134.134875703128,106.823814221144,135.624810164096,242.165203266526
125.987447280506,135.761592713128,100.301985377849,219.568345691807,131.863182066893,135.256749183215,150.678998114076,250.508227836683,138.751158168914,154.676926317565,163.698915898214,157.162483383846,90.0111260030844,241.056806972433,94.9510260427496,113.336082394624,187.21228462844,213.052846328614,102.159701820656,125.816068197038,207.916480419461,159.91944278368,190.937639731673,69.6930601378601,83.9889181623514,91.1236108879814,161.450566473194,103.954869256799,137.251377845801,121.112105837154,221.427541846466,152.356044403735,141.531625759297,123.322493874973,128.63986971529,157.760999786457,199.396973161716,152.728371474034,84.8309559534317,169.764784488195,101.115884790836,78.5627354509215,98.8789460424055,160.852420919734,138.096316776552,107.167926861273,141.317525158327,251.937640740275
128.685119964184,135.171599756905,102.563801343211,231.302854839687,139.213442107492,136.661002511764,151.862756648289,254.966423749914,135.954751421569,152.017647232372,167.635540488734,163.538191505829,90.4566762430599,248.023431838484,94.9962022341376,113.719832977254,191.43388299162,208.964005595422,102.505601673653,129.470081283279,206.615598203291,171.289530891595,185.314671395837,70.0380438340172,82.0469641662362,90.8038424855056,162.528566642508,101.662753770516,134.225126336077,124.347913828435,227.343510726288,152.050504887085,142.877241519713,129.673101884667,129.850104315007,155.481686106442,195.378343998128,157.352027129161,87.5244803579659,176.20497664919,98.7779419932252,79.3783887448565,97.9728478076196,161.078428392286,140.020319234404,107.462248167803,143.020089949163,248.604290315722
129.665596553289,136.201488848193,99.1105909919534,244.188368304127,140.742939320535,143.65650021894,151.887839174839,244.125094799537,141.259559451313,153.571504384131,162.613013396701,165.420353197575,90.4790497870669,258.665019323779,95.7638557804642,114.69543938445,184.988563140817,217.853270116249,103.385031339329,127.919817506653,215.596265384676,174.717828868872,189.023618676252,70.0553674985975,85.2493865009265,90.7346517145524,162.33600502952,105.986428543628,139.933663235531,119.178619343893,217.892637314979,151.410294896224,137.917373415106,122.785729446918,134.830081829007,160.220865336535,203.001675686445,157.348203165382,86.4691463112141,166.611154243859,104.653754617858,77.4702615755059,102.207508865029,153.596582635812,134.022537424341,107.426395878704,143.032157594429,248.122670611341
130.329164282774,141.887002196998,95.7999339104543,250.739282505305,145.249844722931,146.568449974483,152.695797087147,239.469728903583,145.920732797353,151.180196072315,160.08087551939,179.710583372321,86.7326898957384,262.875930769317,91.1345046469909,112.887867370279,178.809284170174,221.809900381183,101.755675149541,122.539307620986,219.328633243194,185.946250979661,187.683422119672,67.1546769440754,82.4027620543583,87.6419969732953,162.170161096046,104.293551419921,147.583480828644,116.030526562811,212.136958385475,148.642708445699,138.207585531342,119.469588900397,135.880124283963,163.751957678576,212.18303653609,156.011382898057,85.6906361868213,168.06222840923,107.895221900056,76.7687744328337,97.0104148522779,161.692938166222,135.286236840245,111.628162286296,137.88386376666,257.141177440511
132.58421457163,146.014593296448,94.018345077271,248.040578596726,144.672609393261,148.435028884825,146.903577289116,238.660073439555,143.433595953418,151.380023977254,160.292420428522,177.563682442475,84.9797635855367,263.958605148408,91.3507211022939,111.129073068562,175.483901832896,222.392265327322,100.170332482638,123.916026645801,223.144348364228,184.186645582091,185.907444034174,65.797427820724,82.4882780266965,89.1622038754277,165.204531083015,106.395916155998,147.858838919127,111.276047094998,203.4445126857,145.63323272025,139.570524458302,118.218660178551,143.759011808065,163.687002036758,219.869244847436,152.690252196255,85.0555467218535,171.198483428737,107.991038360902,77.5464930619626,96.2561136212671,162.884034423217,133.551783492707,109.59627456406,133.964774595343,264.413635346949
133.323304179759,150.797160722771,93.6206549238519,250.467516302575,139.684804586618,148.358287299793,148.745718807708,236.139372892148,144.107731052182,151.526389747592,163.425001657373,179.576025488074,86.8052264291734,270.409744355146,94.6221856358889,113.646100800906,169.922723390331,229.720851482902,100.768043564077,123.420826389681,223.245720788019,182.206617037819,183.771054851461,67.210837713713,83.6106306002271,89.9480342134766,165.755549637876,107.696102118484,144.958999391241,111.527411486298,200.627014784641,144.773187574766,140.567340747305,115.514100215403,140.7191464927,159.667730864817,218.767859068612,156.985367286776,83.9774726736643,169.098330652911,106.466882965299,76.1948167497852,95.1964799218255,166.855561572848,132.445780310319,111.823508415505,129.93955477434,254.427774232954
131.863910670926,149.237552633007,96.384188878223,246.066219903226,138.004831487244,145.531294104981,148.407917521782,239.353105701551,147.37530844888,154.145883277215,172.039931307142,176.378080029526,87.426137442431,276.155253500097,98.7020747054821,119.007664714804,173.965654662412,244.579734721168,102.869029564943,125.308528728051,224.466343283165,177.272414186241,178.794493392368,66.6679835486113,85.9171984850922,91.8204197744724,165.379078027511,109.830465973695,147.8317652034,112.874692009476,210.853652917479,147.873573318046,138.890584906003,115.770307685085,141.031211512867,159.388875013131,215.228725590153,158.806020838613,82.9674577216777,172.060021864678,106.809942080227,75.8258629155657,94.7961555530723,166.78895632095,133.423199801252,115.399899745874,132.504287559985,259.44971013484
126.635575209901,143.320319008396,101.080618665258,252.83558646149,138.413980450323,146.912476368584,146.577096668601,243.932611711006,146.356981292468,159.459472744222,168.12912782363,182.001256475663,86.8469451347065,277.608546411705,93.3480720820822,115.522958551561,165.622784110735,239.591959737584,114.700193271852,129.090118678524,223.487123242451,172.842313475743,174.326340005374,67.6577318888152,85.7701484392355,90.7306167685318,163.338884343024,109.083779378987,146.826759785399,113.768102622627,210.667936708181,149.892768129205,130.55087435041,118.447660672517,141.442441212796,155.217259028016,216.328595921065,158.997861522323,83.2134746102277,173.410443586834,104.647017712788,76.5455125154673,94.2167682102703,169.493985399104,133.986993157029,112.269355697732,130.813388325163,259.493103671494
123.389839837144,139.647022293481,101.974106976543,244.774400429725,135.6986819919,144.20631981483,151.426004957878,232.175071955942,150.861693119065,163.791584166181,163.411286752778,179.157069972474,87.3757880232543,274.660940870109,91.5414911652604,108.892375305248,163.832392701319,251.26039791186,116.093013314154,130.986312606607,232.466316644209,172.141804622722,173.619819687939,67.1847625585014,86.5427539414235,93.4347162354764,174.178497520326,108.018981014999,145.393608095691,111.863915204449,213.557864340824,162.880010903994,125.946349982498,119.085915033994,140.377231923536,154.029425238359,209.720936173037,158.491794328021,87.862326549035,167.881557378826,105.58969196097,78.380459106077,92.6435927172171,168.870432377145,132.268952091305,116.759751143107,127.411901372016,252.745490022277
125.981233925782,142.57978472211,99.0363276961125,256.177126450579,138.360235377228,148.982020926701,157.931487689483,231.563883954876,151.713508179523,156.224724240266,166.46971188816,181.021040299755,87.5260888361795,271.653276536628,91.9932703429286,111.732052267172,168.528433038018,240.245006069737,119.120412814051,131.618913536804,235.229764328732,175.39432408048,176.900284796167,69.0798633483614,85.6690896740094,95.9697983527068,179.072738975775,105.464537496612,141.955264747298,110.986993390841,210.800091214171,161.203134591049,133.14897709421,117.903386177443,141.532757272452,159.793864351053,211.288312135457,160.234197323528,91.0925405379915,173.968427390776,104.172800913626,78.3813143529137,95.9364761541787,172.192983365377,132.062205062146,118.744385569154,130.884222148838,262.296353164985
127.563395416649,144.370476201418,99.2357337054013,247.501896911776,132.32921599355,149.714025143297,162.169317382156,238.500969806005,151.735148736783,160.45325204042,168.058195984655,183.340920699868,86.8283267838143,262.573889871639,93.8342192520424,113.509524659762,166.030424615759,249.025247600048,121.015412355906,134.839194349608,246.168210150809,174.801546693002,176.30249205125,68.5291271728918,86.5649631191258,97.6435603804029,182.199321394612,114.394953168531,148.672711532319,113.945135720099,216.418520477974,172.11574624424,138.801596592498,120.216324174181,142.496629999222,164.953487148191,212.58004127772,159.044583506844,91.2449876960541,176.42313525141,105.262164743751,77.3415826519725,98.5161756590791,167.470184678018,134.571875780774,121.201755959526,138.340966955506,277.912075135465
123.151381067497,139.377107014895,98.1332986486711,248.300843697791,134.691310717789,152.299481854747,159.439843647352,240.463350381152,150.337573191534,162.993218142459,174.018129940971,188.095978699486,83.6991993447551,254.567779914148,98.1054750106466,116.48417545926,164.036047512824,251.074219593577,127.523685739356,135.962285839944,246.336177070816,180.723025039085,182.720101682094,68.0101323152525,87.5987241143969,101.370764018132,181.024454829413,116.438654465594,146.398028723268,116.0680521179,225.593534011588,168.103532479342,141.773635714413,118.470420831546,140.42720902711,173.10875671082,209.8089413045,151.499379652045,93.6260828107377,176.99263302398,106.164877640276,75.8081783797314,99.3520999802918,168.397364628291,130.468668293455,132.16573668301,137.446511731131,275.879809100606
126.219978103032,142.850020436074,98.8131767692074,237.505118660013,135.593471929176,151.836877210392,160.44999208501,250.731734383812,151.454334828282,161.158187095463,172.05903311222,186.301045476447,82.7297316847475,247.728331355791,97.0830233309721,115.914436681507,182.114735951689,263.119554928643,129.373561113763,132.044436945536,238.136074135244,183.525139789728,192.608850794014,67.2223677993985,89.4145018142319,99.5059398562977,182.171356492849,115.778781238182,145.568367251803,115.313218925335,224.126381058244,171.538398245617,134.477942047917,126.696213365001,145.881683074308,178.879744253509,211.367432278228,153.676660470502,96.3994210193196,169.297244460633,108.524986451449,75.5779150660192,97.822610564106,165.804958393187,126.963353393401,129.734413206526,134.573111573862,270.112417547648
126.479625675848,150.181299381292,97.5901122243941,238.859708811735,139.527636625551,154.035291762241,172.640921380712,256.955118609642,150.493681217033,162.975468826249,173.999174697951,189.795717722684,85.1972874301946,247.532264518361,104.025531632502,120.534903363174,182.592020153416,272.875075970788,128.920024679208,136.852753145682,234.553658600521,184.678405930468,192.206814584383,69.2274014733679,89.2242865230688,101.020839063626,187.913851195642,117.538301265125,147.780626901965,116.552172386455,230.337258642122,170.44149081066,134.805730452752,126.884428368661,146.935545184943,177.321797277416,210.026795024544,154.905607351511,98.5334747609289,170.262875869805,106.813091478912,76.6722086497659,94.9091440982662,160.866704675727,126.862884842235,131.709476130373,132.543071033348,266.037736119299
124.752434923672,148.130372506817,95.0239179901611,242.260993065323,136.792887843586,153.770936392633,175.867851043549,248.672996957001,147.354323091648,157.826627496744,168.502098564176,189.810414600733,87.3767630390731,246.841219976243,101.581779266401,122.094744666405,177.790581392884,275.855385034541,127.475703970522,136.740475249159,233.287380592854,179.11812259319,186.419862506626,68.0275547704257,89.121811972013,99.0053152526086,190.105273440023,118.365620503523,152.091720851938,117.307943508107,235.152656349883,171.47743146893,132.639624264535,128.314377774185,148.053542043338,180.103754121804,205.645557862524,152.071131555068,99.5400789628643,172.687351287473,106.690415516792,76.5406050187752,96.3031832240984,163.229637696355,126.508724244879,133.408407675591,135.465783495623,271.904219905458
126.966823272648,150.517457867724,97.4480513442913,237.433745694762,141.711011398225,153.462871124582,174.726460427551,257.362938254785,152.435833127247,161.73023007829,172.669745589539,190.005756099633,88.0146790821825,244.074548665276,104.143106702815,123.348667441016,182.326138547954,286.653026166919,126.191579616761,136.54208244904,236.982966595792,183.856275986152,191.351198379952,68.5241892394918,89.3637902422962,102.473531571315,193.636409822879,118.292168413011,156.570405655808,118.160221022049,239.697632095158,178.326591546536,133.492309300746,128.141675173818,149.124407737683,176.879656391738,212.737277014673,153.092456940705,99.2743562200486,169.246385053301,106.62058058448,76.3872727486542,94.5184666368558,160.204573994336,125.090768727311,139.069300732301,148.376239845574,266.745765707131
129.93748833256,159.466166301894,97.8630602135602,218.330492254647,143.294842380386,152.922535828964,183.757316532172,254.77041120153,154.813341774971,180.112736193676,188.07520648553,195.724698613027,85.8096265318814,231.210476986355,108.158159766339,123.663605971307,183.102657347687,299.652028861903,130.715438030294,129.326645924334,222.931006625126,186.434872948488,194.034859029884,66.8074511694866,85.7292369302841,99.2173245176887,205.510018714334,118.173101852735,156.599828219761,115.224093974453,236.863523466651,178.672887195644,130.197811597086,121.373761320601,155.070947703369,163.336705243963,217.580290055944,161.915157815278,97.1045317887458,155.629322367312,108.037350642003,76.1183045991563,91.8285681375955,155.645334234067,118.497759775614,141.652583346235,152.145362697258,258.985571185499
134.520235223834,168.789082492057,95.5232612239958,223.210685396524,143.591058808365,154.660099460195,187.396631786313,264.490876955656,153.643523778688,182.106847844269,192.226547965724,193.842364001723,84.672259335131,238.637957380311,106.87570129557,132.734956820025,193.620427706568,328.550017540089,136.057377335844,128.082873352405,227.367372540679,192.403468382351,200.246799052017,65.9219408577269,84.1019544894313,98.0462127973102,211.826817303986,116.049277182968,154.960549537427,119.495881594304,245.24617854637,178.354486105674,134.399775344344,122.32303610247,156.283772017433,165.399844240685,215.31078901165,160.95820006127,97.3052970257725,159.107968674128,105.986629200145,77.635712507707,89.8582305009521,158.187478996037,120.689434418562,139.980603825805,160.907740289075,274.15992767812
136.577818800171,171.37105052491,93.5079130304786,217.77629385042,140.591470571114,152.847068918283,181.656447023114,263.491889636621,154.928862429218,185.285722492588,200.498778870818,193.519286977477,83.6904247283963,230.515022211539,108.241947573406,131.839013352574,189.535422380654,343.354105344133,135.138968612113,127.869329984372,228.676857588935,189.631689526398,197.362014733031,65.1575354636698,86.4698784938443,99.961212413454,205.338333452351,120.13636246548,157.961537149116,114.149955614421,234.274399173396,177.260774765757,133.01346192907,118.031310993682,150.80047514028,166.207473264233,217.112070548348,161.785989796163,95.2725812736587,155.234252939528,108.970755341605,77.4099661072704,91.9381382211922,161.935033639263,116.581305098079,143.204213822714,167.078065533862,284.342364988204
138.322283199711,170.126006645953,91.7690571551776,221.961067396541,143.13921808299,159.700019859605,183.492683985252,264.603905424736,151.020122743318,180.778772810296,210.703015712924,196.693640158492,84.3835841154421,233.082770573255,102.765840714014,125.384682447742,186.010853168691,343.512837735662,128.523090243802,129.966858471043,239.508684244654,194.841262115985,194.808036355426,65.6971833276633,84.1348660176487,99.8405816827931,207.413930836826,120.235777885234,159.180647456826,118.989085925481,244.206046537089,178.291831342021,126.650921010187,124.059930522974,158.50282737162,164.888792630958,212.770879433262,161.322364406736,96.9990350418296,158.217240247441,106.028096427286,80.8806663804288,90.7863831028197,174.784326514726,117.879948872201,145.466818809037,168.495821004323,280.900145846906
137.547261641079,169.172824685618,90.1842056065614,215.923513239734,135.379963847639,162.728267516959,177.174611380949,258.484760002962,145.578632283591,180.00434146365,209.878491942781,189.148254340308,82.8420756732292,231.452085652636,100.344722531224,120.405290997919,182.798422561193,335.568919016697,123.419070123201,124.981194806196,243.581894445539,197.782424742744,197.748753275348,64.4970465902014,82.474538744563,101.475994875448,200.27219237285,119.429077651425,158.112633697282,117.564779762769,242.779069129541,175.868066076769,125.100743069766,120.071478247052,153.407129061545,163.491598908161,205.104355296922,161.028783632117,91.7409576600317,153.913576149267,103.935731437984,82.414333038612,89.7277575758127,172.746212833975,117.055224030475,146.649305615981,172.657029812126,282.244394960426
137.458847233095,169.064048309291,90.3977763497565,221.615030842193,134.255883411066,163.885809562126,176.808927402531,257.099889077657,142.744700332482,180.0988938271,213.422230860389,185.722955925288,81.8611002135626,240.604431084918,99.0896258343798,120.086636128815,183.231352431656,333.770981834575,123.092474721963,122.717898702144,235.216713520188,202.126982854379,198.844555002064,63.7333076602084,80.0809130691373,102.05812810923,199.858764609644,117.604214727047,155.696740324331,117.903277074,246.464610856696,173.299061918386,129.132497033227,119.670902750321,152.895289966328,165.921951165781,201.111684689134,158.216098641088,90.9792337475988,157.970525009213,100.919282191256,81.9805090834823,85.7921732265197,165.169365397537,120.899238611031,151.352996776951,179.624282115849,289.00610710187
141.036723375859,173.464567978721,92.5634282117707,221.819517480044,132.551956455736,163.600935736907,173.43640713637,252.568555488492,140.70922349878,176.3061341666,217.939265007449,183.119111136595,80.1908594039592,240.118211132827,99.605460641086,120.899268254538,187.620971471417,327.888353972124,123.925437283075,120.997392867355,231.836859016948,203.916796236715,202.706164140174,62.4329330060756,78.8235627015659,107.61876072995,196.04664855342,115.365582379337,152.732944630135,117.646567358032,240.933586478395,173.738346659974,131.750433232687,120.172352376876,153.535931624752,165.787847472907,198.243957680642,158.962063995575,89.8245879914934,158.11627360788,99.3347164781214,81.838015205265,84.4756033529606,162.634653195764,120.224286453338,151.541362302019,185.551509258047,299.357820238497
140.488422076891,180.758408233223,91.8932351354795,218.728909240705,134.960872693198,167.585867969181,172.890429866357,258.67348427317,141.620309283838,175.708554983883,225.801160908641,187.191563317635,80.1327415420287,238.320547082922,99.7317274540485,121.850024769765,190.687053564078,327.904484405053,123.06736540095,121.300408573696,235.971487155378,198.464777552,206.552900619064,62.3451915501457,79.4752920182473,107.789845603371,195.41246787655,115.563488571711,158.017760125627,121.91021633023,244.369368649196,174.80640220643,133.091971579057,120.206564121632,155.433408853639,163.46280286036,199.252388710192,160.481973186417,89.8862982352095,155.913206016966,99.1961306706865,81.8164349275872,83.73303932974,165.877099678303,118.099317448527,152.508088069464,183.530273727914,302.318954059065
