"VECO_AEIS","VIAV_CEVA","UIS_RMBS","PLUS_SCSC","PLUS_LPSN","FARO_SANM","DGII_CSGS","AVID_ADTN","CSGS_DGII","SCSC_LPSN","RAMP_CNXN","TTEC_UIS","EGHT_AEIS","PLUS_CMTL","AGYS_CLFD","AEIS_CEVA","AEIS_EBIX","UIS_EBIX","MEI_EXTR","MEI_FORM","VECO_ACLS","TTEC_AGYS","TTEC_ROG","TTMI_SCSC","OSPN_AEIS","MEI_UIS","BMI_AEIS","TTEC_NTGR","ACLS_PDFS","PLXS_NTGR","PLXS_BHE","PRFT_RAMP","SCSC_ROG","CNXN_PRFT","CMTL_PLAB","SCSC_PDFS","FORM_DIOD","SCSC_NSIT","BMI_VECO","AVID_IDCC","BMI_FORM","EGHT_ADTN","PLXS_SCSC","PRGS_NSIT","NTCT_MEI","NTCT_RAMP","NTCT_EXTR","CSGS_PLAB","UCTT_AEIS","PLAB_CSGS","PLXS_PDFS","PDFS_PLXS","ADEA_RMBS","HLIT_AEIS","HLIT_RAMP","TTMI_FARO","HLIT_FORM","EXTR_NTCT","RMBS_PLXS","ITRI_CSGS","CEVA_CNXN","CTS_PLXS","BMI_ITRI","PLXS_CLFD","PRGS_CTS","CLFD_PLXS","EBIX_NTCT","NTCT_EBIX","PLAB_EXTR","PDFS_ROG","ROG_PDFS","MEI_HLIT","CNXN_DGII","DGII_CNXN","ADTN_UCTT","ADTN_CEVA","ADTN_SMTC","KLIC_RMBS","NTGR_UCTT","RMBS_KLIC","DIOD_CNXN","CNXN_DIOD","HLIT_ROG","BMI_COHU","COHU_BMI","ADTN_PLXS","DGII_TTMI","TTMI_DGII","OSIS_TTMI","AVID_BHE","BHE_AVID","BHE_COHU","CLFD_EXTR","PDFS_BHE","ROG_KLIC","DGII_ACLS","AGYS_ACLS","ACLS_AGYS","VECO_BMI","PRGS_VECO","ITRI_OSIS","PDFS_ACLS","CMTL_NTGR"
78.1308997963537,64.4021888325355,35.7470362073118,189.729661859631,208.712452786365,150.873865005281,113.789740293813,117.140473142943,117.855515540744,137.224598664446,172.293079364207,255.06489723411,112.033723507767,107.633819866419,46.0556783313822,109.199429484114,134.357153152406,36.5019613109198,147.708363882119,96.4742397583346,49.8258354936754,93.1436955002078,41.4841908759672,132.801822950657,45.0605672082629,267.201936507645,134.875246987298,92.7028390503534,51.2492438360341,56.2014050856826,110.752466633279,84.6103795260347,247.366702415547,121.387398702925,79.0686071952234,249.148124197321,217.039486986772,175.923377197147,104.234032652967,75.2215223650576,221.814348089089,247.175966927925,83.1920183018511,124.468287829762,102.133505878139,217.404758509195,217.079382206538,36.6254890856216,105.514814813186,70.4124397051423,82.7772936759045,76.1525126988506,51.1223759935946,144.231312374592,84.9910757150758,74.2564998072365,135.344218063124,79.5760145053732,222.268812529211,34.0463979092699,120.680161181187,62.9171489964962,227.135207184897,122.667368673405,89.5298334377778,864.127245958317,125.820596574815,151.66707409532,105.589633119169,75.5079180718427,144.566575635773,221.59683567039,195.480360138083,323.04503756857,105.376758744465,171.761989560024,139.395401588604,53.5999035499738,151.539839005638,359.888417143329,48.8787515472939,252.692819404057,89.0744419948411,98.7910554877577,169.279802873769,95.7924287648546,112.89120231486,75.5030597849859,137.890419384231,111.840427796919,113.498253496039,128.675698733969,1201.19259430399,81.3728257533024,32.8207732042362,244.453726852999,111.837781668595,56.7283808212252,72.6255116469958,97.7773525438005,88.0970478371305,89.6077284731244,175.092843057592
72.7226294210638,88.5047530344739,41.795514856477,185.566143616218,214.877548691961,176.430733725117,122.179022740064,110.556401332378,125.605812876756,168.924902653574,191.274984900836,306.608310845768,172.177976094762,103.46784858695,39.8288359315727,120.221830563732,132.479184864693,54.5907986749337,140.009027669307,78.2305450264689,61.8272900215591,95.4983676034649,42.0342883711498,162.164391903769,46.6300795515832,227.884207850252,127.586588906094,92.705745019346,70.6091303338517,52.8167910396788,107.215290490125,70.5582123174871,237.394695618735,138.650592909069,71.2257882877418,240.831545146957,228.079192442508,208.801888432222,127.040213790627,66.3138739472273,193.351990562752,422.968096291303,83.1095412447788,132.349365662288,63.6997676106798,177.531570157097,163.906391438533,31.9920265140928,83.3300183524927,70.7051591251534,88.5251899131741,83.2627756001634,62.1150756319572,145.60497710653,84.6776826553972,88.2941069572446,138.953105201201,60.084091128592,272.220151190507,37.830187748939,122.373079966873,65.5146974729425,202.469943549801,104.777080574288,85.4573709704403,738.09955373928,94.1013920311722,113.431997177328,118.683077858267,92.3132273362999,161.892596256207,192.228790971222,191.621203868348,321.223162845984,79.5380772653092,179.181773939369,152.406621694109,63.2270887497445,121.825337463724,452.075350323377,52.0314475369879,235.521345750255,101.671023442086,107.800488378068,168.673789681225,95.2660613355538,101.533472263634,82.610307879309,163.142294174792,111.381312060686,103.223916524803,123.37226223689,970.930137369415,86.4863290040197,34.9792434301313,285.701790020434,135.44072358108,57.2215309606921,70.8521021895992,102.076029797643,89.7959878113901,111.052232863733,179.1512951351
75.7666819014926,85.6701162346218,32.6097271448957,167.890603400315,233.55085087352,206.869969515552,123.072629236166,112.590751458939,134.062602537048,157.935325328474,178.629953091061,277.681877388625,194.484611780828,100.297462834696,40.7067646527055,133.814478117836,125.345780153285,38.145459502955,137.813371936996,72.2121723928556,34.7982077681237,133.875458004699,34.5236699758784,166.060275973029,46.6822014033124,280.487903384574,141.722927809533,98.9711554900791,34.0979952618487,60.4850835558268,110.942358131387,72.3597507205717,222.641133338344,155.850765504642,89.3510920740782,221.377947245954,230.691398550462,171.452043736711,114.064903535725,69.2200575353409,208.293111674887,394.886583327268,85.2163386176967,159.386850623891,58.6837119966526,171.42599267403,153.587450869044,39.2931501391634,105.749696201955,56.1297664113597,86.5378850185371,74.3725062691485,57.8616372202209,145.843584621799,93.2435376775195,100.313111960293,148.090148944663,56.3014188356678,286.875752476163,32.485448936508,128.199953599334,54.4647107684634,266.968816855192,99.1798620715228,104.037713652548,698.670086374582,98.6937076108667,118.967692642604,138.581582643859,100.484685797054,163.45827828936,166.277264857568,197.726550546641,353.467662988837,84.6161119313565,186.482072255417,148.447566289146,57.8607220708029,154.813259124126,463.308770066867,57.50069228109,260.278037596114,90.5980254392784,94.8349123623994,146.242353046419,91.9669680783007,111.853716854627,73.9105086767942,135.251070054998,121.608790698292,100.080420966924,124.758940267359,877.984309121664,80.2798163397957,31.2201428252729,162.851268250041,81.5390763813363,91.4776259522343,63.6155757350658,102.127584536077,79.4426200608056,53.6284541687644,173.384236546312
63.526264388923,100.174306430085,38.2844550287314,176.449876016655,248.347488966165,224.408046322343,136.329579426614,101.654381634766,136.193793136623,154.954312457632,197.692699534653,304.483785578771,208.514784622198,80.5845061461943,44.4686523665608,144.466077208332,119.241820206538,53.8688303957024,132.587461752342,66.6882533035082,35.3581010318148,129.978668352173,31.2766412027171,182.524585175578,47.3040472856635,221.042274356315,138.949808473395,100.235332806659,33.6362766150726,60.191483206073,120.547308926965,85.8425714556384,210.314162528882,129.751065117256,65.6510577053699,246.760716801407,221.706552900856,173.534586342126,132.651799476243,68.2444626091651,200.916290976788,396.622985383521,81.9285956623848,148.213745108224,76.8243767622423,246.766898440359,222.412687724301,36.757614904657,96.1835595687438,57.3349873575478,102.780176564903,86.0281060471843,60.538296115431,141.185519807301,98.456832966406,93.4922409833564,145.719931643719,89.760076128687,319.299618699541,32.6240945997413,178.165396571623,58.8739847443926,253.102422549226,102.403898645011,150.344418014744,721.381732309815,140.361655969374,169.195252976917,134.998452312471,83.337693943929,135.565293961238,154.886038355983,198.116618424608,343.552737306173,77.4768027259417,208.344858789595,146.615161256561,78.6728044410203,143.111833630177,332.423897040379,50.7283257700197,229.622744799563,84.0294731446754,81.0737515222093,125.021677936107,90.5687619724904,101.37362635334,80.471870352122,155.624903107536,107.989320943952,111.263091441731,107.987054740988,917.174853988124,90.3199040593531,21.4493745200422,135.855763557094,100.075915853907,94.6248708707789,73.9817608564197,83.2995973061878,83.227180648869,52.9022748993573,134.619638761356
62.329986136841,112.805031978328,68.8469583782699,201.710734234194,264.646972912091,208.595947794371,131.689765517267,96.9043195502852,155.348471967452,165.828011386814,225.341216768342,453.801229628119,186.592910617332,92.6039829730881,48.8932760507718,143.981429982624,119.435888413885,83.9536543514112,161.865161421109,89.2900280569009,38.655629821795,142.69598317235,33.1666839763267,179.09717095706,48.5248093531531,153.017528633841,126.562520362246,99.1905916498139,31.2326242998292,68.8924164529775,126.751689092713,85.7425789131566,212.099942605737,130.471780796111,55.7707936915527,226.432585464188,265.451205101808,207.779374766589,119.397814136839,74.3389642091506,235.66955254804,494.214314441325,103.500965964643,122.504350990116,90.3525161484103,241.043349923308,261.409243852788,27.0949589113049,118.290411813581,76.0837063000689,94.531465258095,70.620506121058,54.4256624634939,141.061324768868,110.005418294619,87.3364657433545,156.37589471924,87.7550448753267,286.543108953573,31.7625203691478,191.88456595366,60.9551060653467,213.325689757764,119.007210455539,160.570165989799,838.343351881341,157.133359385392,178.869174536237,107.507580706477,98.3305442038805,147.986205530447,193.29318410095,231.111143058388,288.722156708553,88.5486126894761,213.710946519171,162.070231677459,85.9299314566394,161.093060192246,293.935255097818,48.7774122629921,220.791957661805,92.4754077031057,81.5842910481784,125.80894881816,100.669507707845,86.1012071946986,100.228496376016,159.376422733864,112.921382228285,116.344675086107,120.927229830975,907.277394472534,91.6548797736023,19.8440361327408,115.341010634339,92.5418533455682,85.2806047616968,66.5898515739913,92.8491293027977,73.5840678837439,49.1218720623054,134.041083261714
54.0761506238218,127.067990867784,70.8913763986897,184.385783931531,267.462537658926,184.698875112542,146.987259186253,111.01939755158,150.952481156813,148.590603484955,267.766757792571,518.09799489428,225.992867080042,78.8291442952125,50.2567105884725,158.941996538282,117.438076327284,83.5945781735246,195.783534665393,86.8008295420981,32.2100544662745,217.853207465948,29.0157265530987,197.166231853762,47.0020724398561,139.453466934245,131.169216833734,98.9510394096505,31.267915497327,66.8638763491505,148.273549824349,95.4949131827413,173.826093337027,141.976052190666,34.2128486749121,231.770545896769,296.080984570379,241.304065485564,140.971836774298,85.2583034820105,253.819213851029,476.021508981823,99.6432988169422,139.013635744611,86.5852878257704,261.416397016662,243.784261235587,17.2853581874575,161.491457962416,100.074269403746,106.280063323033,79.3973926243353,53.780953736606,151.103577282547,109.118590097378,78.9668296761925,137.036869491263,81.8383407920909,333.445699408693,36.7760542400926,221.696055414009,66.0527589436046,233.934890049435,106.167428905486,154.104948402378,747.89382818532,176.238745909592,192.541974576153,69.4418184251022,89.2290393310346,117.186839714874,211.424262289231,245.858449082011,298.762826650911,115.351237584696,207.260226482411,157.122506983705,86.8107359961581,221.69402212552,275.592587565579,55.2598385506344,250.134696480063,84.033651228681,77.5672002709195,119.614319942217,92.4181262062424,84.580442264,104.24684893242,177.126002699238,127.499136600846,128.625795627953,117.550048377771,864.835040138288,93.4113491974385,14.6137183096616,129.560701780449,83.5958527463365,77.0365474652421,78.6219692323407,105.437695240731,83.6050968131882,51.9232423199073,133.463044102331
49.5900278963477,122.103080846079,66.0703570415334,180.547050174806,296.235673762232,166.069289998849,135.140492331816,106.158657599589,138.786125903606,128.211037440867,283.704717022591,472.398305521499,246.434251135955,81.0494540528288,33.7484388083102,144.780949308919,114.982754003974,87.8360483226761,206.127649695098,97.8310378896523,31.8149604533575,163.023819657353,27.5040622403237,187.543437615437,47.8155444896157,144.073463494082,127.174584708109,113.744928661318,31.0969038747766,69.9259123164468,151.958992858532,107.882041248895,191.072370583027,133.517240024177,31.0856796190554,274.54131616989,304.947319782261,275.012821191237,167.662016932215,84.8827673679075,279.501582929453,439.264459012257,106.154339078621,139.247900054152,95.222934516858,281.313840497609,268.465139371443,14.7033177311906,149.307343233061,85.1254499525505,117.825549972429,88.0225430794576,56.9089795270463,162.645944578812,119.03182200026,83.4023222356561,141.910321973614,90.1237079675311,314.843007347765,36.4583264494377,205.031035519025,66.4041519030462,225.537406117921,88.2738872534782,169.602818450939,621.843216393382,176.547845347862,192.879640011578,66.7891302229682,80.9812466281778,106.354797044489,229.120272859736,229.098650199534,291.636988190535,102.759920077433,223.682735028328,160.366659278531,76.935864623286,197.893353610266,237.776206797812,54.131425075671,245.026964952177,90.1617742884688,76.307793025009,117.672205119569,96.3233771676919,88.0932633537757,106.68911882571,164.412844603606,113.906258991838,119.051268144222,107.096579549361,753.717799519163,101.301977312388,18.3069823485291,129.683036621824,120.009115049942,92.3263185748501,93.5075259908948,101.610891750534,76.0305518897903,55.7825504113952,137.448763836815
42.9260939468959,122.07891460488,78.0131309794307,185.915694162615,302.455348322641,189.263829694803,147.813272394196,106.545024828605,124.537003560829,137.679779727324,283.207473351886,494.905545107874,285.199303098314,76.3928503844159,35.9152777432608,140.888564067403,117.748409373741,100.817047307189,203.500127523702,103.703604436675,25.9516061186989,157.7755436485,29.0904222822681,201.491173302606,41.6526903417627,147.748493665939,136.064395961675,117.435203185341,35.7612730166864,69.1040895933531,152.200104166053,109.672106663664,197.17360399857,130.90255323786,31.4693874147324,282.086693542893,334.065728366523,325.216227021288,117.836851737601,95.7071510360675,277.294159575223,456.266969807645,107.809742981708,137.896453675963,112.653741364305,276.873144841262,269.706237245118,14.2365912573478,153.433091985112,84.3765470160502,116.0145432805,86.6696156830251,56.47318140878,151.640602568729,115.159625577711,79.9385739843437,133.061878546219,90.5403443419525,337.069460129748,37.8753956920074,212.064542834646,67.1734371432972,231.079669863173,96.6450589956669,157.612661808892,845.651607731134,157.473070845768,201.346513591508,62.968939078104,94.5612094429273,123.5541569006,236.966949684702,250.777866277361,296.865157471743,124.828051423342,242.681250136005,166.166429618209,72.9242636529314,214.649436353976,300.382609042594,51.9322916015289,244.568800723146,110.637825222005,94.1679184299122,101.333231474798,106.39829640809,95.6095072048606,112.513102633649,187.939611389209,103.867875621675,108.559477284078,119.813613372327,841.585600533639,99.9932290499057,21.2819016136518,138.266353950128,100.257477673553,77.1308397645237,65.719302541629,78.0018382657593,79.3343208423954,64.2865015618988,145.515524019776
37.1273693745504,112.018840524154,70.4063922151807,187.300131095698,386.094018719111,183.994440672306,153.377533553988,113.397074335867,119.89727602939,158.271953752282,278.737153762024,572.403799400654,234.01540824654,80.2453510736711,30.0126532178676,150.264289067589,112.502572778088,107.903117254518,207.257614047193,94.2752346548199,28.0988420657289,182.284897238055,29.4048381767021,196.028471580892,47.8906335383851,169.626877680897,148.163193206643,116.134475219924,40.7746267958725,69.850421861032,156.442226061223,103.914303738538,203.263494427425,147.014333690274,28.7974820378214,342.151965168331,373.507653391745,337.356844354188,108.493626675934,78.7235462204249,281.587378625455,580.229376966979,107.896328349082,128.220301965266,97.2892382528149,264.6133513559,277.799569942596,14.1769996262304,149.836576138133,84.2928315790357,126.975373219967,113.123135966169,63.8810620771241,145.018393376233,114.696477270261,77.0758787536648,132.870997871965,93.2572749431445,362.395765797489,40.7555596228101,208.932865481411,64.3071963915509,237.874601638885,83.6480325684835,151.267188595873,598.699299813763,153.949937647718,204.782452085959,68.6739310930427,87.8108317677323,130.86341122141,215.271071919255,253.056418929041,318.823009170529,135.950850859574,249.621414094418,170.924671313677,81.3153400313231,208.930239156713,314.379091013398,48.6202339137171,281.788160599457,115.993381187477,93.7550564128345,101.358233560788,105.182747706666,104.171277586019,101.089658643321,206.31680818263,105.198157295608,109.949845673474,116.360682860248,623.614206799957,118.147322625345,19.7616686468023,173.121805730452,114.342373943184,75.8879045530333,60.5084315413692,71.8034176288351,71.6405116981794,68.0905316162205,140.869327937179
41.3819110585814,117.268381533307,63.5249884510355,192.852999571054,353.618871545537,155.858763523258,158.421589824428,115.63712176279,115.916822648149,145.089421588022,285.751340691159,646.506095132099,277.623521767764,79.868012984116,23.9939249742758,142.626046300269,115.428286380358,109.035826245911,214.353228034478,97.5582178013361,34.5611698277164,186.275366285259,31.5470032820822,184.921325109579,41.3831701460168,192.067671274615,130.767987343153,126.921954514854,35.4974329491253,76.6715607135124,154.833559405117,102.236239271695,217.060947375515,157.040623131763,29.7751923277653,299.742194098921,337.484687008345,341.224823355446,107.017905671471,79.3343836679509,278.448749343638,612.068319847779,106.177041811755,124.956836592824,89.7872429248913,247.840659018133,271.03696857501,14.0493380877971,140.234612287266,84.0869777536203,125.063750178064,111.068821364578,66.0167973732428,157.105872910277,116.19480743186,72.5909582545152,127.710846725646,93.8315729491078,409.531516412843,41.0054125626467,185.746430102478,63.465209634677,247.887888044106,66.7440017121939,147.298699369872,477.711021584922,156.366884689254,199.824952500532,71.6133804775636,82.1235356274571,138.424276408204,214.301683398794,253.941919094086,303.347179878444,124.264591229986,278.957274336999,170.176259343887,72.4998868944984,254.466239415385,349.719023457969,50.8171562194952,285.674445080719,125.550179657482,96.7579988155101,97.6444031088978,109.451410621812,97.3717227375333,94.4912498065637,201.321079124868,104.440720093528,109.158194844485,119.022099819577,527.176174439922,116.659915671153,19.6823660478539,131.082204408412,97.0923709849007,58.6681593184975,59.6854326571647,68.9640678979325,68.848561362828,76.5295963080166,147.852292939427
37.2902123738926,106.92249311102,57.0878182317009,206.373028199084,344.352870632336,169.634377955901,165.266919738051,134.037618942845,110.864632971683,136.679463468638,292.243940696033,722.227529808523,218.057578290182,79.9129631726943,21.3856557914686,149.395390238897,117.608999329777,112.46359977762,217.060136244105,88.6032057933483,30.1075037573583,154.422848177471,28.536541005418,185.107528797325,40.4777956679601,165.741027836241,138.343420507321,139.164291621572,38.9257587747688,78.4873470958701,156.97733435094,112.537478626695,212.595472231553,158.89103791846,28.573417933432,280.306505251774,361.959624633749,346.788987733947,102.088293463259,78.7897196144075,305.16361373272,502.942208216893,102.523110158718,134.949163621053,86.7575338325278,286.22459991695,239.777152893617,13.1172037743544,119.854347522541,89.0800840136574,120.886215716284,107.358762868657,70.2626796353881,150.417933308707,105.593793633827,72.5603095834634,137.984172188803,104.634617820981,403.724049946313,42.9307633634278,198.14359016394,61.6120228218317,244.535037363411,68.4104953651576,147.21957391458,489.638720928676,140.679766278967,221.058890190481,63.9579301417984,75.3416278031771,149.936276754449,204.92872140096,235.627571927727,299.961485923606,110.980141872854,281.358240009115,167.165283696618,78.7897521833526,233.208286034759,332.54909999748,54.885763087481,273.434156501741,121.53349380612,90.5376793007407,103.974662247962,115.645350769264,99.1952652030891,96.2608478151166,219.415369855871,102.46080334584,107.088860750929,113.027798356757,468.174775907481,111.095249550328,18.6535573087998,137.459616805355,89.7398944465415,54.2254182404672,56.9360969785131,67.5959477146829,73.3743567431574,79.1164689618344,149.673145666061
33.1948317665618,114.570360428321,57.3394457942484,192.687280048222,311.120154537342,167.139580302586,155.193242454457,136.020395129627,100.484753505048,115.240930290488,297.569813034359,730.422233224519,209.436699797324,73.676885232318,32.4905700031458,165.908316929637,120.855907527921,115.722989319311,216.85785374619,84.2789193417266,31.3186134968974,199.83536530178,28.6726719428994,174.180845372606,44.3698089847396,164.959028603144,141.851925643963,139.729330362158,32.803445204226,82.127725543816,156.757580232889,110.701467529439,231.42075055291,157.855259439252,27.8370498172834,275.44408002253,347.348053024466,335.723106997938,93.2823874826971,86.9812514595425,312.643175895182,488.606674797147,94.7036256896897,133.462421310129,89.8835902433048,283.395079253261,248.49759728935,11.7701645845315,108.875054119055,98.0634792462738,132.550404928994,114.180029428915,86.9436012424971,155.57488355541,103.408638746505,80.6867480917713,135.605050390154,100.493458824759,411.709315061717,40.9288796584378,187.864620313719,61.983087706243,252.263590355124,80.6923820172441,145.761082928109,577.544637101613,154.291453643226,200.636743247566,67.4714369785241,80.5982509766363,138.901278418527,191.671668621236,229.727187207176,292.450172041248,101.771400388628,250.051882946318,177.715902992812,82.8281547201974,233.575444583247,311.181753478344,53.837279328138,277.564342056013,113.993381580424,94.7433988995467,99.1468977239697,106.681833753504,97.056149704696,94.1850121285221,219.667342738567,96.0028839285524,100.339227659399,111.039628532283,556.987170636794,123.420499955026,17.7508796532257,119.077829354759,104.505907883254,63.1477961782648,52.0249140175917,64.7378319194839,74.3774720260653,100.323286239476,165.135375476778
35.4174151711077,115.223382964362,61.2098397350971,201.902496173304,302.142805747617,149.009875108284,156.26021539801,136.295569081731,108.850233553282,117.401285703694,288.005864476792,740.311855826583,207.1922356243,79.7408911075077,37.2845021653976,153.536040222527,110.56793026499,102.402769769313,228.007568872135,91.1278014579962,31.917971535582,206.072583589552,29.1776019020335,176.680876035377,36.7018198638358,157.206282202226,127.74805810413,150.131697178213,31.0274574800072,81.879511675207,156.621858879334,124.172788379425,224.133629758096,150.825614430196,27.4549904569908,274.308710181093,358.928987153468,337.139939260507,89.9032579654581,88.6505491878352,314.028363388488,422.870434856783,98.9764789179657,128.456465817772,87.1142166907913,283.754692355686,264.522504418029,12.470528176669,117.08648849232,91.6841265043291,126.314789650599,108.808618180674,77.5782161446324,147.610313975824,105.501354374149,85.6967666593833,133.698304929054,94.1554012240116,395.697419553327,43.4078691494739,187.623987953258,62.0497026666993,249.594674634857,91.2194659302143,154.676318994408,615.870876198079,170.609877802148,180.552084732644,73.1428323072179,77.7933133179969,143.3935816637,204.716018938479,235.317059038908,300.397075865791,95.8704133472121,245.726928633301,180.580035611983,97.53587586111,222.893166457251,288.52176940181,52.2550101854426,285.194622574036,122.94998753876,96.924171718079,96.6330650205598,107.518974625589,98.9105034188537,95.9845099201603,208.957178955775,97.0047322108292,101.386318490957,118.0928050735,665.104351857853,117.62232169154,18.6428353966489,112.968445824839,97.0135971710197,58.6205601650726,50.1403286321312,64.6527601839946,81.6953697217992,120.144180364028,155.254485421783
33.468488561633,115.518063762064,65.5671340369185,213.023830852267,286.382045588885,138.214510631111,152.567884998178,141.899282905853,110.649561112888,110.765616999818,300.189611970851,724.34010031442,248.52581552254,82.0779571564751,33.9495846571746,157.426573086198,111.632435378536,111.643162323599,193.122545731947,66.4245809967186,33.4984510129574,220.07562443492,26.6250897606231,213.547679087793,32.0239131729071,120.81987886928,141.377369783956,161.096435675489,30.1795761323467,87.5916199347936,140.472434507164,126.344648667504,217.505449863201,168.089497326258,25.4455504641238,274.783194242573,334.362929939974,354.411496610244,101.965828748268,88.3580436262224,296.297405731007,452.064604539339,92.3890932040565,131.383345239636,99.2369982450233,300.431782982913,249.75791707874,11.5003283968847,118.987382405792,85.5773050323003,119.714750435177,115.483795782625,69.6337039529403,168.572545891133,115.367138029334,90.8135434256542,118.782529227605,102.498428656418,408.096836698536,41.3970038096377,228.942982702227,52.369774941303,265.993944583371,76.8633020284385,140.764763551425,518.944818246875,161.831400394977,173.783357976517,71.3018641365632,70.9273304877591,132.696092931123,173.035993196722,245.056261229008,267.694247394191,104.166897181744,262.764864230381,194.357621956403,104.833875509993,212.69205378518,278.025452261295,50.6725022674665,261.35418189905,118.154201216266,95.292897498492,97.2777804932247,94.2111924738262,91.6965300616514,103.712022425299,199.958520993894,99.8967872324022,102.774320523584,115.933717422626,648.233505086411,127.470106185755,23.2002682832502,112.719136831287,125.928066552646,54.1186564520772,49.3637583564646,63.9266200666707,84.9418500293825,116.861023514123,150.679556987234
33.852711808203,97.2897055613598,74.3663235054278,216.12891577582,353.291086531972,145.360893800731,150.761826546696,144.683993141284,111.467265329274,112.174052802308,283.671278424324,780.88757499389,251.686114837011,80.2082811728946,35.5835886096017,154.349314490393,106.093613779771,101.357543403357,190.078019853518,63.9404570197869,40.6523829503484,189.628439352861,29.3637319745972,202.308192919762,33.6272121084034,123.674008632172,130.611533425261,144.696249640607,28.3241369204812,96.2264194157419,145.253577367918,123.981663053223,211.916313433975,160.472375900656,23.7568483094619,284.197974102831,317.17792134006,342.680871634022,95.3450980176067,90.340078983145,279.974054968147,450.520513260279,87.8489583591146,138.934010269897,94.3093072922662,292.281326944879,258.729317232246,12.0705796432975,134.79377918918,95.6103704098791,118.642527438777,114.449467255024,71.1408318083887,155.935213551258,116.11675192937,70.8539725458839,117.817413728612,113.021085207825,404.981243820597,42.3244628075013,241.830767701756,53.244295998558,248.598512451002,91.7244810287077,144.631906589369,619.280500317567,159.089328868488,170.83877867988,72.0842141966891,75.8495489874678,141.90494315815,167.38559285403,253.679609042514,256.935134493002,90.5371278200534,266.216328666945,190.930602024727,111.428765777256,226.068913267561,332.434770702805,55.6488287229908,285.908631126605,119.439746079458,91.2034849879876,93.1031846926388,97.4514677468933,96.7663492089116,91.1753080618851,167.933466305079,99.2384554063629,101.594998477839,113.181065566667,735.516657811985,129.999947302673,20.5175851265431,115.032064244728,129.941953383339,58.1163123069675,46.1585034637935,66.5505292596971,89.7836880166685,109.676412159213,138.514804918784
31.9581997365162,89.7152358867357,78.0348900263473,219.797356611898,358.371668116981,139.841454968655,149.173935955804,142.939641750025,112.082713120422,111.849227455545,272.959718824512,769.944798458175,305.142103002204,78.0841685201279,34.7575623070198,143.498621039555,103.555991262347,106.209030081173,234.879136656758,73.8349971622001,36.0830916397337,184.727186627985,29.0679218354865,196.151841903853,35.102000161067,137.345354640024,140.685373892288,140.746615998448,36.4155067010944,95.4973246283355,145.374641697763,126.577005654547,214.072430385915,159.819339262807,21.9709214367346,280.312067976142,307.909366101609,339.794662259205,107.770035622984,92.8587145209601,290.134820379455,456.576473092179,90.3744155278698,138.915969050309,114.113969539143,284.742122596062,271.952389451697,12.7729039910066,146.460155077248,92.2034856115386,122.030066803827,117.717284318644,75.6469688824586,155.149814553947,122.173502146029,69.5111601295426,124.876501788378,106.999385854948,394.979366176361,42.7591115867548,262.426049399939,56.8057864102191,264.88138149445,88.9253975556548,148.89093948961,600.382406873131,165.79337365364,178.037936492795,76.9496006751119,73.8426219318348,138.150235667415,182.224413738766,261.569930608731,247.934146765903,83.7529058855661,250.387661129707,188.368250669768,105.068225589592,218.971199974574,349.753836013976,51.605529438985,306.898464353676,125.117223641107,89.0173773666506,94.6759596067132,92.0481740591086,95.8292539257829,82.9479362935486,179.41347787037,100.266530647823,100.429708144778,112.385339929916,683.743160368953,145.605758953861,19.9426143502112,112.248632231581,129.215942861919,60.298638441753,42.1095959784535,70.9323048052439,86.3204830253914,118.590122251855,137.297104480534
29.8820595040144,89.9859261761313,69.1256892754663,210.210802944805,361.716935577219,146.908018912269,154.252818425486,154.612100456812,108.204150290607,117.832495167745,278.950697713428,828.154109178276,396.862333443749,74.8193928952629,33.4456095440599,154.853569297072,109.966412723804,117.008227792251,229.448884168739,64.0820814253682,42.8941042323424,184.348957414661,26.6075137879037,219.693621115306,39.0278089505303,116.602888731085,147.412580657204,135.882776160735,32.0007587362516,95.7651273200059,145.978350209939,123.896719893118,235.248905409327,159.914044708466,20.8743868330952,302.531550283061,289.885964975965,325.905925633047,104.307434689206,89.1822820653666,257.465345586974,469.065945075471,87.5265523959706,140.544518546662,115.836435211284,273.554990632364,307.925953461282,12.7153073250847,135.657407442996,92.2408904994067,127.802769424738,123.285968279173,71.8394408562044,154.569626622867,120.86828511878,77.6395533873414,110.961535460897,101.37953883253,408.437559257767,42.418674461835,310.01373147427,58.9763642453826,268.816563735152,83.041801303252,155.337763549685,560.659135724677,168.701658058284,181.160992679043,77.3100237906487,75.1755556469536,160.716669404749,177.86380403297,248.842679737878,259.894169369283,89.3277946334859,253.343788888122,190.183669698474,101.938424302347,231.634300424428,356.458149468123,55.2734767076261,285.146561912656,129.01411774128,92.5782556411591,90.462894859807,92.3465430144295,105.397198335445,81.3817434591776,204.764627066263,98.6757105802185,101.429258602981,119.209110615534,622.181377484652,154.533186318225,20.5461856864793,134.148097454359,150.972003271571,49.1047013182926,43.1284022811886,70.6843912034016,79.4910544723613,104.213128814438,132.824447783494
