"TG_BCPC","MERC_FUL","TG_FUL","BCPC_OI","CMP_KWR","KWR_CMP","HWKN_MATV","BCPC_AVD","HWKN_FUL","SCL_FUL","SCL_AVD","SCL_ATI","KWR_MTX","KWR_MYE","MTX_OI","MTX_MYE","MTX_CRS","ATI_MYE","BCPC_CMP","BCPC_SCL","ZEUS_OI","CENX_IOSP","ATI_OI","IOSP_HWKN","HWKN_IOSP","SCL_KWR","TG_CENX","FUL_ZEUS","TG_ATI","CMP_MERC","FUL_OI","CENX_ZEUS","ATI_SCL","MYE_IOSP","IOSP_MYE","MATV_MYE","SCL_TG","MTX_ATI","SCL_ZEUS","MTX_TG","CENX_TG","TG_MTX","FUL_MTRN","MYE_HWKN","IOSP_TG","BCPC_MERC","BCPC_FUL","BCPC_MTX","ZEUS_SCL","CMP_SCL","SCL_CMP","HWKN_KWR","KWR_HWKN","BCPC_ZEUS","BCPC_MATV","TG_CMP","TG_OI","ATI_IOSP","TG_SCL","AVD_CRS","AVD_ATI","ZEUS_MYE","MATV_HWKN","FUL_CMP","MERC_CRS","ZEUS_CMP","KWR_BCPC","BCPC_KWR","FUL_MYE","FUL_MTX","MTX_FUL","MTRN_CENX","CENX_MTX","CENX_MATV","MTX_CENX","OI_AVD","AVD_OI","SCL_IOSP","SCL_MTX","SCL_HWKN","SCL_MYE","OI_CENX","OI_FUL","AVD_CENX","CENX_AVD","OI_MTRN","TG_MATV","MTRN_OI","MTRN_CMP","MTX_AVD","CMP_CRS"
113.239147379754,65.1987990642544,106.318031386044,120.692756009759,132.399982647214,135.614748654175,138.782898309999,76.0732807746032,140.322484453902,88.4365716109635,150.705348297684,51.735877479894,124.368338333842,216.077724139841,58.6443304717799,73.946702003344,146.550471787233,71.7315316537631,108.415350367164,259.343955718544,46.3249575767994,83.4454559991754,24.5924109568199,39.0259141361038,130.946709072653,101.856565132979,69.263315688905,90.2172144755909,65.97702326816,116.693383514728,90.2543281021831,54.9055250504685,23.9745196689698,103.965575607638,37.7226621324627,186.826985290542,117.126442683487,89.2277855115721,119.909456712009,74.5517636048826,35.0616474558329,68.3300094600574,154.0268109177,226.132491970782,120.335477925645,100.103109299459,107.48699773319,76.1706140918277,60.1902004378418,92.3424376613869,120.957591050808,157.104387920121,140.032959437182,223.968708878401,74.1663013935327,116.561591913843,45.0465525399632,95.0283564584819,73.5772359888026,258.657650408322,125.742464208287,100.411823811414,200.603462638637,142.860437683298,114.763974286564,91.3367340836118,153.934918904971,144.891039032009,272.381253051151,127.98994585193,102.863738766752,176.952387425599,129.084966512389,19.6669088679023,41.8540438253874,48.6756824411485,78.7569107486541,45.3485767949872,55.5024337184635,178.147064561721,177.602207736341,104.212929725095,34.1802528935534,609.760785123665,34.0710961472739,36.7061776015271,167.519688429939,74.5102341557825,68.399359282137,71.6847552748537,67.0985057231795
111.833633149942,61.7927046358673,103.331081241804,137.719883219083,123.365395434396,111.127102412634,128.161100002675,65.370918152043,145.13516810671,97.9607434935154,141.312830152685,53.4049441067821,140.538681920037,198.687583306837,67.222450128632,77.4727410074113,154.444820155015,79.5324538410838,105.056799251225,276.841656546533,49.2804494045019,76.3434113719791,30.4799912836947,37.1404828012403,131.359951803196,97.1620138749532,45.0967449956468,93.7422910526771,64.4424177902162,96.8211339677964,100.437014479581,41.9228944116271,25.35713056554,101.746453762277,38.020044146794,162.277363113628,107.188063638793,90.4710347692093,120.899750556883,74.8361351561012,22.8283365360315,68.5906317225519,153.109265779043,210.944852200025,115.830833385453,122.620375275262,116.564383096671,83.5782791150241,60.4744090214372,90.1133197344343,108.637290208363,173.724056165546,122.483875600577,254.290818549554,70.0561816677161,123.499976144605,39.3321521892146,98.4190881310342,67.8619415488263,253.356940786093,115.891265385636,97.5904717563283,185.25023754253,129.639855150849,103.728151112105,79.213213455492,137.442678505917,143.612503579827,276.405045991587,131.586401300826,105.754139054062,128.903501034765,220.599477010955,11.8100284703482,60.2722469125261,35.9241477223966,82.1020924223124,44.2793856151001,60.2810366984551,176.445768957598,184.988945830035,64.4360828815471,35.3061178491268,406.163342003534,18.7234810222337,35.5425422622653,163.838270080487,79.2244543867643,66.6173400330475,61.0121055485557,64.6380135191368
106.439652409306,50.0884405207145,92.7364811556308,146.509097854352,93.3235849194094,84.0655617737885,140.460109396339,63.2739591228601,149.961544366106,95.5462843025969,126.014171692605,49.6999860106648,174.377485502205,176.352051252145,66.0450357370171,86.0900637272856,149.410918304212,90.2907022708166,107.661975011333,299.824072056453,51.3397151542244,65.9355217561206,28.905158051305,34.8992642536717,140.272252882335,122.844812085887,35.9813704456651,94.3801773291041,60.5509860094966,67.7839237609173,103.133519585592,37.5916304669918,26.598624735698,87.1774723291005,43.7206496978513,152.166115221617,93.7935925931235,84.3972330213881,118.723947538284,65.8175911865593,18.2140636183117,60.3247412448416,137.384186015531,171.683609970021,105.580189100825,177.119980493255,123.522947549604,91.5684554434742,67.796123623228,84.7951774383248,102.225989236665,220.429399043189,88.8539900775366,271.024785047476,79.2427172235589,117.634130218131,35.123615887102,95.1853485277142,59.3817594845209,233.747945827642,110.73974692566,109.189577588852,211.910208487045,125.252237144943,74.274784000098,75.4337934156502,116.807241903099,192.491392737924,321.225166195482,128.801171509058,103.515720502581,103.246577472835,237.033360861408,11.2059920578299,64.762302991397,32.6217059016189,74.5545943111374,42.1705890534789,64.4401545791879,159.779854252664,206.120157521674,80.6657506163206,31.9859958445109,329.566229721759,15.1924766363928,31.7174310484635,169.709303578956,70.6982804676465,71.117904509416,54.5923847844779,63.0673984319704
118.313173533731,128.787284655015,100.916227883359,167.856938291817,107.850507178653,97.1513952408889,133.057657863165,71.7262679646027,146.81753506782,86.6016072958473,127.431599161193,45.2699440323035,145.572448321482,191.688954509294,68.914673575336,65.0674591392061,150.364931074461,91.464030037654,113.309874811318,294.848018196673,43.4809499008285,52.6716117967553,26.3808984276319,32.1962252630551,145.402557541645,98.0917571420348,30.4284267827077,88.0588586143529,60.5291806529652,84.6278496981125,136.618191971211,34.8228009514696,24.2277347394854,112.874273374711,32.5981790415122,166.100871796952,92.9800956974346,80.8816216710088,99.6307271719524,68.4911127081653,19.182842429049,62.7751363563916,136.601407748848,206.338966905553,106.6626073815,43.4972253558246,123.027427650521,85.448021940981,63.0689596144374,79.5125587313546,95.8574311297806,170.662849795594,99.4434167591397,256.402755338284,77.9331154006732,128.985617598512,34.6029725557538,88.8522275390197,58.8667194858609,245.831100368165,122.021018445024,92.3219595095049,248.307728344252,128.707817142796,95.0716074922739,81.1786696066108,130.136326520924,151.086477608987,335.067974794699,122.401293310779,98.3721703575421,100.190619673847,212.826858240128,10.4951990947561,58.1486007258852,32.7921383809131,71.0945888214246,40.6653174244272,68.9030431455188,145.920861055192,148.323461222775,70.2576196048759,36.7683816571123,242.162882588505,16.2363680583534,28.4792504479815,196.681519861518,63.4803685768724,72.5779028621167,57.9312070990296,61.1088145804997
113.158577043959,101.480689560115,114.274620617614,217.489612370506,153.998660733431,130.540860459389,141.357609865135,71.3118960789505,135.470286984343,88.5495229645777,153.861453770938,44.0657663314725,122.953270560796,181.827579065053,54.5642657471029,52.9494823223422,133.143357108754,85.5157224685517,122.609646223395,340.496426404598,51.0693890301555,51.7658956944225,28.1678554189709,44.1082934413889,170.441726857451,118.046776336032,42.3551170396669,101.723408885924,71.8098393216971,85.0462391374352,154.147821367961,45.1526900649776,23.5832822433477,160.442200023911,35.9963107564723,192.326244733544,108.257939971853,70.1862732124553,106.893508296604,71.0599360138228,26.7017312605858,65.129583489196,144.057047662661,250.195778967608,149.9356632812,38.8405339396639,121.933885934717,92.5851979903809,62.242688742737,88.2235073558963,124.500345396962,217.514042737747,116.278269696336,341.792106555823,69.1195930873637,114.574948594295,44.026137075054,104.631357558206,68.5392724612865,298.320888654186,154.436201626138,77.6836073933595,235.003576839168,176.827447490105,72.4701199265162,97.5969779279851,163.131947521794,188.675774162891,393.549478974613,111.679728554817,89.7554214107033,130.665338404887,150.442028508511,13.4609916229543,41.1038020372622,43.1388423469284,93.5266259988312,33.2372024870832,67.261792754457,165.382434433847,135.289993699613,48.2501520029931,41.0425617677002,349.485200220888,23.4320457614459,33.7313881922075,182.195345370356,75.1873816798261,75.0643690776574,62.4601095080543,69.3076286448795
119.838220772366,138.556763220738,117.559494222192,214.780226581229,163.695665316778,135.39504672724,126.595687437302,75.4650885661114,119.675321214442,93.2609670875196,175.381836513626,43.2286205885596,113.607967015263,198.800029958534,51.4500194985999,54.0458661899235,130.066235193096,107.785511646967,126.287568552243,334.889755340147,47.3446881331565,60.6233502397971,29.0364349749819,47.6112607028469,165.230568023622,126.890464591151,57.9857119554329,104.326458956344,75.5478377816412,107.734588594485,158.169596304066,56.887813430111,23.1352572844881,171.743625121985,38.5318677295558,192.988463973092,128.189955969088,68.2725305356589,129.788060229889,81.5153184120615,37.6521058084371,74.3736096363856,150.946117899914,226.18111370481,180.510969138921,47.1729942560847,127.188916284623,96.7667409861805,60.3208946948863,89.43978704682,122.147262876778,214.336779730674,114.579781395103,379.573569585269,67.8996327948325,115.480241651836,43.7240316877185,107.209693534879,72.8503196027538,307.926718999678,151.624260894243,77.8984147010205,259.713505254092,185.289872831839,92.4746633755587,92.5832412036949,182.301573505032,195.729370877333,384.378594584762,116.586950027952,93.6992683399896,173.546934202952,114.375213240767,17.0161730827423,31.2496171709364,52.8034232604759,91.0452330433291,31.5948136607407,66.3671494064522,154.355629444995,139.388724572736,56.4171931667079,41.7680593891817,508.527877027228,32.6660789822311,36.6784019393752,162.612487514508,77.7110613289104,80.615091728571,70.8140341419028,74.0964506928876
116.012247650675,104.557736625799,108.462987602012,224.450096533773,159.328518303563,131.782904202927,135.64269176043,76.3074401251059,122.274596434528,102.933798319718,190.869299392149,44.2744035479638,109.601490604359,214.59924016821,49.8082378100003,56.6588707616112,129.009921420898,97.8975883938457,129.098161094777,356.079132276304,55.6457271816647,56.4392737371784,28.6468899623439,43.970441007658,176.681103118277,121.82380619557,53.64443983557,119.861989132512,73.3427007309435,85.0389204308557,191.492990314376,50.1829341425798,23.6949424085391,186.179881841571,44.7619273701698,159.358295536405,125.002816964026,65.2549784785606,156.012803038575,80.0110565180484,39.7199843233987,81.3198061760041,172.881628935988,200.600882378034,181.019312982426,40.886142047598,121.230674556931,92.0538561477223,69.3817823082725,99.4862795280563,132.417935051387,205.642800021904,109.932194138446,346.327274733946,62.0052428542628,111.058656033975,43.0183726653112,117.463161058791,69.0041012654365,335.206480311362,159.006203370797,99.0402007853908,241.227748440187,208.287533450842,76.186776280102,106.428073968374,178.579145462327,207.84206789925,459.010682711672,105.862953323939,85.0805383136251,170.540027508939,104.368526817151,15.964316691163,28.515599637118,59.2696887336358,96.8205916991527,35.4675181486335,61.8769012711319,154.000468867136,156.628748250188,58.8980374632467,49.7275615307274,509.113877051417,31.7868939538478,42.6862765606837,143.785572463174,92.0829124292588,87.5902806536336,63.9345524738523,72.6582837122151
114.502287590911,100.737162214533,116.428972021404,236.592255814372,131.596302027475,113.428333092319,121.886659251963,69.0427768151824,125.208531158692,107.100322470847,166.25101683343,38.8317143580735,123.355224670066,198.093726539824,55.0957817614873,62.9335607480821,126.254141799348,103.719343471671,121.795648195801,364.013377148062,64.2686095431788,62.2985808102581,23.2078400573009,37.787433872421,163.391909802553,144.817851682969,47.4144176638562,133.799089702579,86.0658111693065,84.8962371146611,210.752085503495,60.8700740578452,23.5392495186295,191.496640224613,46.0401979161882,157.976801281354,130.05329437763,61.3227996278615,177.956666296243,76.5241936985387,34.2607976165279,77.7014460521408,197.929886174667,223.087099315678,179.345770328326,38.6606770675554,116.718293983377,95.0727019878942,81.1439426740525,97.0365323876215,131.294782144589,218.397423024533,106.787045544784,399.949706661121,60.0229971778529,117.761140632659,48.6514621761774,98.484212029733,71.7921086509338,306.677942843496,153.637422395106,99.1333389803223,199.81128444394,196.007837674308,80.4231860526693,99.6254066113368,191.412656127623,227.257668935805,480.250162469964,111.554339536042,86.7912809698326,174.795384452447,141.421973273462,16.9961305676164,36.4470140074657,47.2923121427489,87.5722874743642,32.6222274734695,65.976130351079,149.386330976144,182.242812227435,62.4444127235773,51.9776238506931,375.796147385744,29.0386956116238,53.3849637312888,142.60188593705,91.8943311584142,90.2609466138274,60.8216672794138,68.9432364881248
122.663688262422,94.9517502249608,121.037118839024,260.41292038898,129.130539697636,105.048800805762,103.753026636027,73.3625025646355,136.780291740248,103.211071664765,151.49779482616,37.364986009575,115.946000261876,187.171767099921,54.1594850570375,63.2493342627197,133.338837070952,107.756714793494,128.920121908024,389.525051064333,61.9213469705923,59.3756372124637,24.6493918397175,37.1715081952837,160.728692667878,147.312459511131,42.5722807697399,156.094057309235,81.6609952932308,34.0169582648979,236.920021208219,55.9668474323997,22.6501405970215,181.049404785956,43.5284448083262,128.907144613094,119.451780931484,64.0764867059285,177.265682715047,76.4051596222602,30.7619563908029,77.5805944906167,191.803929976031,231.795168871355,168.697834590403,98.4094221353934,124.735333628233,96.9881819276443,86.0215277215766,91.820664881051,119.271962394405,214.688969481097,104.973754755479,455.438689717111,45.3903261453732,118.990503671176,54.363254896752,96.6949086619566,78.9420541472873,286.417369952861,144.809971849698,97.5513342320189,170.084427595426,197.904468230231,65.5342917899301,96.232490502317,167.207591465038,233.991463124251,494.708862426805,113.596812382116,84.6261388325643,190.884404636385,170.896098030647,15.127201241942,39.9290298028494,47.5528449869566,88.0547062417311,36.6661135616951,66.3744972126016,143.968896331986,168.578803427046,69.568810779729,51.4667404747419,335.479845010003,25.923344206021,52.1952801459516,172.727872726315,89.8464507775101,88.4434911508997,60.2099969171232,64.2708446512598
117.633698616323,87.4173954353592,131.089761744363,248.536601076597,137.357650534413,109.459004657608,103.914649068958,69.4962262766264,136.100604388415,100.569021380321,139.972565611018,38.1831280997534,115.730463619923,186.494104404478,54.8310554013148,63.1139611264912,135.856283707481,112.755673374359,134.701316115156,379.425422055347,62.5227389529119,67.0974923605313,25.4135632414967,37.730811914138,175.413728185854,151.800835645835,43.4634396658146,156.960268974968,78.5257254504569,32.714251452024,233.075552408982,59.7012405194475,23.1460903000315,178.513241937395,42.9187017753768,125.226574599449,111.688383608129,66.9898910326712,173.504163867371,73.1653561310891,31.4058876499338,74.2909405684714,187.735143186658,232.921542422712,159.696991171412,102.914817536926,129.207996426553,102.733056214267,87.3527012475031,92.5318315976302,121.611758097062,241.562768616137,107.690204114553,458.028676611217,44.0667242145232,109.011774390763,57.2500902559508,99.9089474544288,78.8172968026527,265.100882277676,130.735676280415,96.964224079423,170.349350291075,206.826482038514,61.3882857016009,100.124503308975,166.500366760061,233.001762844515,494.297254892866,114.690551463747,84.4518213687317,174.498497951328,179.321035200153,13.7404510765726,37.2405217590472,44.3432277995521,82.1113797270916,36.1252531404561,64.7756831626036,144.45348838468,164.356153157636,63.9761884365993,50.6315865753478,338.555907953621,26.1610533197676,51.8435668872867,184.291248561494,89.2410376752397,90.5672594828546,56.9738397011972,67.8667675389162
111.385959960823,103.793796348992,141.652017530615,225.598930839403,133.744843978904,110.922005865245,100.980278479447,67.7681171846372,139.337262855313,98.7208473350635,142.899639520191,36.7940027331666,124.657155741231,169.844217147287,49.9917473145445,55.9507453683419,127.424257922942,130.74800539181,132.228752787001,404.637589310302,61.6336512051342,79.7025380538603,25.7476635932558,39.4547298338192,183.428380905638,151.754438204184,42.8580222437734,162.500131644231,88.2481773609557,27.0350209242396,245.71217417451,69.2881987547595,22.3040154560724,178.24075370873,42.8531800367673,116.049781299898,110.687756187234,61.9297607990218,167.040620397766,69.6055357569116,30.9684276235378,70.6763599686153,204.789408469114,221.576737849141,170.706817123592,80.3444169089635,121.020331932418,110.846675137703,84.0985472550861,89.8028711447296,125.022874586763,255.804924357016,103.109511641915,440.775667228749,46.1984396026543,105.053947154412,58.6618505229064,103.684759164693,80.6990148859679,275.182801107006,137.867670148191,93.0290553424954,165.539058943893,216.303501935757,72.6158815177667,106.64705712277,171.788768987,244.733918027814,464.963090569261,109.497350577935,79.5171197123542,192.382162909599,170.888289413474,13.6946532561874,35.4892485255731,47.5461723400937,88.0423745621638,33.3149183419518,67.3680152867208,140.100859566682,152.209845206473,66.9135236651362,52.2168139429396,343.073352882759,26.5101279907918,52.4743533932891,184.957203730849,94.2938828292903,103.294321720209,55.7925351248918,64.459672519622
106.719083891099,85.3245862488513,146.530593442428,207.513273410694,127.323460551141,115.709950588236,93.7693131829169,59.3844977196213,143.346334419043,96.8838432530712,128.031768869052,36.7547242111466,114.452692215687,169.093003798284,47.7348033753076,52.6767713494239,129.151138366684,130.002672735877,125.819815774628,395.014357243915,58.0618205540216,65.3045204188982,27.2815437802455,37.6547022494868,189.397618535433,164.456733462702,41.4958622419217,173.085546248373,86.4891054441944,32.3796782608417,242.816015588924,75.6401736444965,22.2802109139522,198.433431812338,47.7079696957277,103.15324649424,108.440597952806,62.7622451809222,166.166451180864,69.1721041839235,29.9841547296013,70.2362502975255,201.092484407349,211.734388897778,200.687640441244,91.5117472377753,116.184765098433,105.72273087356,83.6584389836415,92.0952412314007,121.687599447881,265.652888860668,107.30617351651,429.114701429793,45.2340680037303,105.664945767631,63.8828227308954,124.219227669764,89.5510152374636,246.251890909315,123.402684040618,86.3457987452001,153.717947239471,214.305636410343,60.8091392811378,103.847574459146,170.934460329288,222.26994345746,439.414578270943,109.037436853952,79.1831211177186,207.844888082682,175.131016177888,13.2580457215318,36.3703488731813,40.9036052083306,83.6584651541821,27.6216985196394,72.9149203882808,135.650016033392,141.263375609864,71.715882547842,54.8959389690816,303.420104985227,23.3545186621921,51.9428651500808,195.724906990851,94.8954154037735,107.399096762089,50.6780553005777,66.1592727915252
109.774190294504,89.5746647029053,146.301690443641,207.085071348299,129.136841093024,113.475027700515,87.4110318357509,61.5900611772061,146.519640688564,100.651655816198,134.06489149892,41.5472426540909,116.280680352842,171.278724741664,48.1915694278136,54.437242484478,137.2488073567,118.197539404799,124.427213415847,391.170771604213,54.7645235064017,53.2953175740856,28.3750361381023,41.2609382089873,201.925620547097,166.656852400051,32.5560922097587,168.494424874413,94.3828667765935,31.6829143567555,235.157108189432,62.8194123084682,25.1853757714623,194.836383461891,46.8431638430659,100.992584405868,111.897673019136,71.1375694106414,177.07752055501,71.6040861111832,24.0975403867899,72.7056660079235,194.633239539618,222.081215020467,197.207432396973,88.7298339341531,119.58803516319,104.447922071729,89.4339331124988,92.0572430366343,121.443784024141,256.271219704637,103.516648452282,452.963958071454,43.3325641125274,109.083257350904,66.0549919171716,115.892593453429,92.0070558135707,242.71929215493,114.017794498763,83.4187071044682,143.294655587767,205.753985976531,65.2290887406853,97.0718103174438,171.701778459316,223.267565948305,435.820586659222,113.56848653109,82.473580057883,262.714276893774,216.623121560711,16.035381015638,46.4153840466585,37.9371406657188,86.6538266208487,28.9428167806749,72.7038767874848,133.185308969613,145.65321178467,76.3372517503342,54.1752145882754,247.343187556395,19.0382301115794,51.8288948991398,198.903995338812,94.857606015271,106.360716466353,53.1509468199777,70.1996809761451
108.56033066614,101.567221722528,142.855185109442,201.551880475129,123.308699652883,104.269524589953,81.995186579873,61.7341046886259,152.027220766479,105.965538387161,124.99059017195,42.0252699136131,119.416472278283,170.469209812838,46.8541468688182,57.1465569248253,130.847465530592,123.610335530824,143.88141470857,397.583566757339,53.9404914120134,62.045915406505,26.9702347127382,41.8260583394085,214.721740546784,162.453730122913,28.9720461085703,168.223294653828,96.8151633330983,32.8512488904288,228.096351182832,68.4686943571203,25.4751377322975,192.317090241739,46.2374743667594,97.735954341776,113.23420189496,71.8321043273525,186.170490291336,70.4883712378205,25.5774964265438,75.366364300494,204.454296338349,234.735634624832,195.946733253167,95.3462643202906,123.051921206231,110.359877245689,94.4148032910101,90.1772045626786,116.97112511012,277.003339575154,101.152806877495,478.215310441425,51.0610031766534,115.224033832703,59.2469979928554,119.219956971015,90.5211132417172,239.103747050239,110.638124859499,90.3047275954484,134.416367136714,219.024751637,71.6371917342513,101.011019378028,183.313218220171,221.419714550908,465.166575605649,115.2596070053,83.701637046138,307.98480351639,239.451493598537,18.5464144205803,53.4073626264535,34.3023564626818,90.7494150758215,29.9899540995238,74.3947449408023,136.128325496592,153.561862819618,82.0856446060693,52.5485697031672,221.558752815669,21.4406773261467,55.7237413512079,217.049028826282,100.976278702639,105.791143257975,54.494516688936,69.5905045406859
113.307141798294,92.5851261036607,143.883038895401,197.868166874095,119.290947997061,100.872093407569,97.6200496625155,61.3249131646242,145.504081185479,108.817734992332,122.32560844734,36.529134396397,129.188579716349,181.35143765861,48.3844773963659,56.0912732816533,124.267290566748,119.634902408724,138.82474681811,370.787150034159,55.83979620329,61.7262886515711,27.0886733202648,44.5422480362261,200.281739771044,155.774515929215,29.6987815072849,171.156290062907,98.5318234179913,33.3509324406398,231.972268761325,63.1485570120545,22.143461547727,199.828775798504,48.043450350888,120.476541257457,100.659202034573,69.6935210201497,200.731495230833,69.9188671974833,26.2190749700186,74.7574753065695,211.2389271814,244.809764349412,201.474046542035,82.535509845144,118.615118973806,104.741074087876,103.190701387492,73.7929647677844,95.7186965226541,254.99007055174,108.201979970082,468.093118549197,57.0897688770358,124.258043672291,60.7275782209387,120.123745287126,80.4684192528783,268.254134007019,98.0725543351824,90.2895338515271,160.030463533033,203.907739230969,75.3063926288546,92.0030820376688,183.506707242222,221.653466862354,482.045936118568,122.581640736221,87.4390259860578,314.404582136457,229.100128846486,23.6193905376771,51.098592366979,38.6568494458313,80.110119027987,23.7168114519419,75.0747844219161,141.831223609917,147.761648196098,81.3265966309282,53.441492946717,193.69781194742,27.2201446561713,53.8143814632475,170.220486761624,97.5163329090458,106.806583177909,59.4519694694429,75.1971956647664
118.877216438924,81.263389712844,149.656811296416,204.110052971015,135.632215941599,106.989832399921,95.1510362252384,61.3038756806909,141.001660137465,112.187598899461,117.35333234877,35.4611829718788,115.778598048303,164.350576696574,51.4204603740468,58.0679870417671,115.186440772075,114.249788278023,147.843334208003,378.950297616355,56.1388237120084,59.586670368208,26.5650886086595,41.5523031546039,197.688133844057,143.577144008735,31.3026783319454,177.015802559907,108.667278076733,38.0351237824709,241.538017496665,64.2732076129388,21.4960831868601,193.504560827877,46.522958554223,114.750103856628,107.993441604468,64.2727812333225,199.7865913007,71.2342034312034,27.6350528063829,76.1638314520979,210.740602678608,258.252244055531,206.26819706185,91.4720364086987,117.522405606378,101.635520425498,102.704957002958,77.6254900802036,100.689969513623,227.507078020163,101.91304985546,479.778179023136,54.7274004990827,126.627016891914,65.7774637334156,111.143898845248,86.3315489811892,281.912259209117,96.4422126800064,88.4030064652989,150.803765806945,218.243199612477,81.6662619065481,97.0573880029844,191.603470986719,244.943303404365,488.710838593413,120.011424481732,85.6056672433982,290.87792866199,220.587692982695,22.4362995014013,49.1999866262181,37.6541143194717,82.3041022323192,24.3072897423696,79.0377188858537,138.71377282073,150.080677783892,83.2274856175515,55.6452462548367,188.28996004749,27.9105495199201,59.0198719758278,171.329899583013,110.942435958574,112.280891657803,59.6229324899214,72.5163613086664
121.974371356473,79.4284989170935,150.704487312031,198.673521259303,151.815682974216,95.1126557583861,98.8117574356484,59.6892016937042,134.597612364629,124.786239337861,96.075267283063,41.4999568160081,112.181809413137,153.655371287659,48.616972578287,55.986498561155,116.580065081672,116.517398478878,139.538056936206,431.794497380737,56.5079786527865,64.6515410833965,26.573975758267,42.7917409698815,203.584861143861,154.515068327986,31.1429986743024,186.122598922196,108.283584543473,40.2520333877865,239.479377569285,76.2125174193385,25.1567092917371,206.379842643167,49.6184570428897,126.697329599602,117.04831653889,67.9184016660918,213.509166512285,76.67510510604,28.7597202459149,80.4237848564411,240.824319379783,267.043976875838,224.171488886385,91.5284078099566,115.329017741399,104.576970195045,119.519375900703,93.6738163177455,124.790562097497,234.081629351181,98.6176123655828,462.585078980252,58.4675711257595,122.65324559506,65.7147348143402,120.867018612675,100.898442239006,293.37924064938,96.0521701241882,90.6869112392962,156.605605437172,209.8183294387,80.3880851651904,107.504145611035,180.352925411354,258.904488919156,494.074786325375,125.764444869085,90.3065123152743,249.679693178448,232.691956461429,24.5813963987989,44.2443590336832,37.6286907990524,86.1093031094861,22.2004745056383,82.4766078731198,153.604410917101,131.998589002734,84.1442382393854,55.170988687864,187.398202287313,27.869635179199,57.4901028674222,187.797098573573,108.066875834796,93.7892870380017,56.3815929301493,67.318669145491
127.242977747561,79.0452233441799,146.028348917271,189.908496341664,142.894705878212,99.8354266410661,97.3461739725874,61.1681260915724,128.289129034758,121.740253653557,97.4022476423806,39.6878375718909,113.208365099874,146.8507362003,46.6955863881983,52.9724102798955,112.457102887812,104.130057437246,144.588225255613,435.821078031477,60.4126069980263,76.6089573437963,24.1067990277428,41.3119734005449,196.544757998286,182.743359552773,28.1389952905228,182.19025781511,113.565196302721,37.9601105382729,232.314545021286,81.0411287591247,24.0582286800492,209.827600958231,50.447390501803,125.326860008411,117.776192829411,64.0896600321528,203.957909981897,78.5738877604461,25.9855906088857,78.6728209490611,225.564282927007,282.025245691278,241.417908363786,89.6807402487157,113.64940069092,104.055165785102,114.172715086379,91.0983115325567,121.359521528044,221.235517677427,103.183767521942,446.380620070329,59.4817118655491,124.896961934904,61.7822542686558,114.291951111095,100.078075209368,294.019620801285,98.2412088889827,102.259881713034,154.2827883749,220.86645480325,76.2784824058413,99.8705228334223,182.632400727788,253.032770177533,472.233467979315,128.918619489428,89.3772889264316,239.218586072417,227.567289560542,29.5631708764813,40.8440899561029,38.1731498248559,86.8179872998963,21.9451953224301,81.2255332686239,149.93439454443,123.067252391941,87.1611607196799,53.520356558286,149.419241867239,34.6655045076935,57.3199810673116,187.96182928852,107.747102047384,101.365983553048,58.121339187284,67.6435720928109
129.264615017099,82.0265446841696,138.32585658348,175.255835839113,147.784155730926,96.1287891203787,97.9066036143378,60.4100592498166,127.393619260185,117.882947334753,100.062076343573,42.656217836992,106.705869859087,140.025117622706,46.3237652973262,54.587883630498,114.758388197975,109.664541839774,137.139993082936,418.882432537663,67.9359134250833,98.1888996666898,24.9429634238374,37.7878918279336,179.778673108105,185.053152390456,26.0812309103649,176.401706147827,102.863140592372,35.586222037381,229.960727992067,79.9489709034035,25.8576200174748,229.667592080857,50.4209307909647,124.979228744077,131.559256934269,66.7904027829867,191.366179801581,74.3365594260724,24.0853087142652,74.4301615004662,227.282592980284,282.74473160713,210.566460394186,79.8363961349942,105.860369969117,96.812566537183,107.124012755806,92.1481723064448,122.758124197626,231.725794685581,97.8361860131224,402.830941925924,56.1092867208289,120.492645385971,58.0117606066271,109.750697063814,97.7600689290488,269.50764293782,88.2250381500953,106.379991198155,155.170998875461,216.603644750979,74.4463886725733,94.9874689086285,187.178788935543,248.378438006423,463.648803229768,132.978717757606,93.8776562083998,250.185532422482,222.999438519272,31.2173046516372,40.024259683323,35.5153474503928,92.9077124185414,19.5788247001233,78.5662314306418,161.178961090325,120.346357097918,87.8926554829735,52.9780796503425,161.21056340961,33.0653039014853,60.1168431904302,180.302936692205,113.004482662579,109.630006629748,50.6885381199679,70.34620253499
