"AAON_HNI","HNI_AAON","NPK_AIT","B_TBI","WNC_GEO","WNC_MOG-A","CIR_TRN","MOG-A_WIRE","KELYA_POWL","SXI_ABM","TBI_NPO","TBI_UNF","MATW_MLI","PKE_TBI","MLI_MATW","HCSG_HSII","ROCK_WNC","HCSG_GBX","TBI_AAON","TBI_AMWD","ALG_BRC","IIIN_B","IIIN_ABM","NX_NPO","ASTE_NPK","GEO_FORR","HSII_UNF","ASTE_UFPI","MRTN_TWI","DXPE_RGP","WNC_TGI","KAMN_AIN","WNC_GBX","ASTE_HUBG","ASTE_ALG","ASTE_DLX","SKYW_NPO","AIR_UNF","HUBG_WIRE","WIRE_HNI","HNI_WIRE","B_GBX","HUBG_MRTN","HUBG_EPAC","WNC_TRN","FORR_WNC","AAON_AMWD","CIR_AIR","HUBG_TRN","MOG-A_ARCB","ROCK_AIR","HA_AAON","AZZ_FWRD","AZZ_SPXC","ROCK_SXI","GEO_HUBG","VVI_TWI","RGP_GVA","FWRD_VVI","GBX_DXPE","ABM_FIX","IIIN_GEO","IIIN_SPXC","CIR_DLX","FORR_DXPE","UNF_TGI","MRTN_HCSG","UNF_ROCK","B_NPO","SXI_IIIN","MOG-A_ROCK","ASTE_HSC","ABM_AJRD","GFF_ARCB","AAON_TILE","IIIN_TWI","IIIN_AMWD","EXPO_SXI","AIT_MRTN","HUBG_IIIN","HNI_APOG","ARCB_EPAC","UNF_IIIN","PKE_IIIN","IIIN_DDD","IIIN_TRN","HNI_DDD","WIRE_BRC","FSS_GFF","HA_HNI","SKYW_DXPE","SPXC_UNF","DXPE_SKYW","POWL_EXPO","TNC_EXPO","KFY_GVA","MOG-A_FSS","NX_ABM","MOG-A_HNI","FELE_MLI","MATW_MRTN","MLI_FELE","MLI_MATX","SXI_CIR","KFY_VVI","RGP_MLKN","KELYA_DXPE","MLI_AIR"
161.717664330736,49.0928784476647,127.311300849914,50.7249787567065,37.7622859729661,52.1774408139063,147.740161948612,88.3242874397584,99.0942794293467,124.222570747405,121.927553861698,82.102601479689,83.1148017714918,190.374581424541,202.249139157398,111.729617718444,183.307280366934,262.158683556359,121.832571018586,106.989480958864,323.957640139412,91.6069577228007,46.6289007513134,311.260321573847,70.318175667161,105.472748860507,125.467255081251,90.0718032249582,97.9759634246636,37.9671225261615,49.710791725214,74.6813171865948,48.74317171656,154.244408967799,106.527324832821,120.684436977787,141.003652746292,99.2240424127397,169.590117743301,30.022284492853,119.067949326401,114.963087138761,217.235409404931,113.5341517058,48.5523897444705,378.931229589284,264.005835081035,88.8262927132515,105.618072165169,23.599966468819,102.877308525504,103.961136197008,79.0969094338948,53.5577023226868,884.069013488029,60.0123096798327,78.0170221124456,149.020018708715,103.02333194419,89.7837104708464,155.674923512281,56.4551864747744,30.7819576910232,21.8466227683748,336.712321569002,172.766588282223,96.8832526856274,86.9570515408149,119.623776918344,294.638176150862,302.772971655954,115.366610352881,86.9933903810381,131.518800415628,772.382843251043,51.5469892734773,87.7309901374326,98.3987589876904,156.823455920067,68.4340319490879,63.9497970716938,190.639361854745,539.248909716179,296.411552025559,55.9603234752415,65.2897158510524,158.076440306538,76.2629690398763,165.705325811801,127.93986782068,172.440079740418,88.767567518488,46.4239007515635,168.303848244959,94.0484325253186,109.010651672472,65.008183902832,108.357736422277,124.936745133864,104.568164883361,146.33403964114,390.769660124561,93.596156043329,72.0177670617241,250.852748426102,97.1644455261462,160.437292112813,222.246231358578
169.029685968521,51.3126089129054,130.15545957769,50.1365403153429,69.7435538363792,93.518168343214,154.560731789422,88.8010315967217,102.675849547757,105.248925710542,129.434442815586,80.0996998786663,78.2316853605425,176.294132479225,210.870409536244,124.159178713669,257.77200493129,224.629619793174,121.343581728556,95.4756149032102,316.366805478107,88.587319896498,45.6511142400829,319.672033599572,66.6852518077456,106.572499025345,124.890265241193,90.4333648486999,89.1687665668469,38.5396779889406,90.2111681589972,76.4215348766911,77.6752852010388,149.480872350955,106.863187034762,112.277325656266,154.06376643815,105.892410042557,174.577871642884,29.7657596816478,125.79756334762,104.019131392316,209.539768350731,117.426259505222,84.5182785278891,667.759056339154,265.226539654777,91.3393461819194,102.583991113818,23.0010425081831,131.748118594441,100.307594453688,83.8514745368014,58.2119651234136,1215.25399559107,60.1016338718838,91.3595245450539,154.414243157247,104.044930418604,81.1464573060311,151.76396800701,53.6866152548609,29.8151009142182,22.1965890493416,337.668763454701,178.091846118663,97.4634145770033,108.072793350107,127.7155891443,381.464996772451,264.369718035708,104.849635326455,110.818706711599,136.257652209408,884.512076875168,51.7290989163841,76.616889586631,89.4573051854313,158.236194503205,65.3145808159242,61.6264203405757,187.89640478707,564.12728300838,326.242818832368,56.410659097102,65.6848353060709,171.059253532239,74.9011811210708,156.525684776365,126.097925055747,159.822289224929,87.4436914639573,43.0269734616244,170.300116210981,89.7828021104758,106.272246992489,66.3602227837744,113.456504584962,131.067786822238,106.921793326677,148.297036783559,399.565073835248,94.9571915804987,62.4645763036001,254.416354100002,98.9650688074001,165.540798526447,220.666831202445
157.837676310994,47.9150304499013,132.25478745227,53.0828285660346,86.5842182884261,103.227601207281,146.769954940081,85.5329169131783,99.4459607319517,94.5131392618325,130.882660804983,83.0072255756263,77.1222147366186,185.112147927862,213.722807503269,119.849774038243,261.262459031131,236.124694108841,116.690749599592,92.231952648523,294.992425762949,93.2745560887355,43.1696007036133,318.061411626951,65.7374493939699,107.829876996601,124.429160417036,92.6813763543322,85.8807595374387,37.5109723428642,104.600887995286,73.532585048187,85.4190151807105,146.293626736808,101.405122662222,110.997561916968,155.364903104927,97.8975220309621,165.624446065724,32.0494298230851,116.616645323903,115.962134334108,205.162687567327,127.575661654512,94.1521633816875,672.040174503448,266.579116661243,98.9902355956254,99.8571265940498,23.1646655419049,139.611101541686,92.3889558010119,77.0823800445431,58.6198376266234,1242.66420785995,58.455907440749,89.9958819412976,150.838779550367,109.18730435777,86.0903967655451,154.708167733785,54.9879429690528,30.601871893836,24.1888016726887,325.215251996273,176.914972873481,95.8872756682116,107.650645294348,121.816687667694,377.087748615684,252.516990055927,98.6308396859233,126.239468368652,136.838520370815,782.151695657954,52.3716969310872,73.7137803691895,96.537560764294,156.608772415399,65.0943074053643,62.7894472834994,206.904711430697,546.554130213732,311.529953652849,58.6371169885757,67.0520829933672,173.686607541385,75.8685711282659,161.370380185097,124.287135200079,157.810556600895,87.6693199965005,42.4853737859709,168.372883495232,83.6868246781394,101.481339475635,66.2477348632068,106.081066654138,135.871558023773,110.827212283996,147.556613180144,425.970166662169,89.021382421523,60.6395439678781,260.067078118749,101.475185659066,163.283766168773,252.557167518485
139.867188345899,42.4597110942232,128.960343724478,55.0593730658168,84.6802184661931,110.25812072787,148.494136524269,89.3614012621052,102.160486727831,93.4846817695933,139.821110552313,86.7547374423373,75.2956231934193,190.496344674577,218.51712074482,130.958993392681,245.703218590326,224.352764861251,118.637811308091,99.7461953920248,307.296574479401,93.0031570632491,42.2804645859937,309.851116310514,62.4107232104103,102.372279184361,110.91884926695,92.1491767998984,88.3004595557642,37.850376029364,94.9503570214427,76.9818870310021,86.1077023711314,132.978157781452,103.118249061471,115.467582709525,154.493637233506,100.502661900267,152.395605086945,29.8522831300003,104.831548053021,111.662556063965,198.579669690391,125.682235530214,98.5712438622602,588.551906163077,266.139609707329,97.1414869787508,97.8320998530455,22.8449832488549,150.795008847688,93.750110166514,79.9298099378562,62.8201329871902,1268.58071078539,59.5604613085792,99.9416037509659,144.02823937735,106.568930515696,99.2082427674048,158.097366926423,58.171025110835,29.4641081395196,22.4922534609999,338.643349357732,179.49778690808,92.9325493622001,100.449414016184,125.225142487002,464.45885182533,254.522543306843,99.0309902996808,157.272636081284,147.16776186729,758.627243894684,52.7976566253068,76.669741909031,95.2523658420227,162.041848956126,76.1734428043017,55.3450927711282,228.877507311015,542.661320745921,313.49374568041,59.1738429879273,68.8984536434196,158.966439436336,81.0039973314921,160.041621789328,133.541227501132,173.870652037426,91.163904096668,46.8090388709333,165.091159040222,82.8634759976262,92.9221206809076,66.6815801550567,98.4259789110267,117.024123478819,118.187299726129,146.525898725041,425.316367551059,93.4157516370667,62.3476684589466,232.347736503055,106.409759746297,173.800963975827,240.93058042449
145.63144716991,44.2095693932274,126.400486789472,54.2836639649728,81.2670588598819,113.351827615365,136.037583923553,92.8666129241309,103.911992794263,90.3873447900668,139.900347898547,88.0722246194937,77.4919487517854,194.885457222466,212.011961302126,134.095321995855,190.066848502902,248.905386634827,120.844956876021,98.8165863324027,307.321510108816,90.8764151960859,41.2819667076055,297.930799105135,62.8099749993777,104.969571570755,111.22587348038,95.1207409533752,87.0256445260218,36.5355573582843,87.190893650522,75.034188787564,72.0037972186428,134.42146741257,102.733152893146,125.409227361737,157.358642573771,105.126547848543,144.542430996753,29.6922447974743,104.269573348792,119.542509519373,188.553922194388,124.620332938557,86.4148993766469,550.782713323715,281.333582965839,103.156290432723,100.343963107847,23.9206741012508,157.815916095299,102.089917252069,84.9300977932495,64.2333183519523,1305.72193938678,63.3910816321952,104.444140120552,139.538304476642,105.903071906565,90.456873135404,163.776239921644,58.6394806359082,29.1603069916851,24.1934017638573,347.716002137432,177.792471970579,91.2080870919098,116.727689417582,127.009137115598,458.958829046824,217.655407701244,104.078499032098,162.836427558277,147.777483381734,777.255055675097,51.706135263571,75.2889380526247,95.3471831995666,156.278938727416,78.16465312492,57.2492339619965,229.896729418225,538.020574307119,308.648548165485,66.8899344961124,71.8881027709045,180.416706656663,75.6406937870831,140.742806655992,127.358272171416,172.75779612459,92.6283812489385,46.5094316455954,178.525226634088,83.1820887091128,94.3162958962028,62.3145383344403,93.1166662016974,122.288923956329,117.286601642225,147.815915357145,427.999768127004,90.0934162020492,57.394729188101,236.432427472118,111.021466032893,181.275527802463,233.871745981816
141.730990743382,43.025495548018,120.220458099381,51.0953570838102,83.2326053276821,115.686139553909,144.358788285323,90.8147176087645,102.656981956291,91.1896314275336,135.437881257573,83.0704871833415,78.7591275201681,204.742504637438,208.437397923018,137.884761120213,198.813944828107,240.597752015551,110.919023575546,89.9293761024281,286.979429965105,88.3539280932914,40.7478081965711,310.222731055406,60.2094287829612,101.741997313903,110.525025798034,97.3995450623314,89.9034203787612,36.4505404963066,93.4868662134187,67.6252843599101,78.1370608862036,138.662194686761,99.1710479900821,121.515061207266,166.9993343373,97.6685155278504,147.664257012177,29.1795038614365,102.469012905892,123.73753094399,193.305535472712,131.869299677216,96.5013840085902,581.772521730389,302.716517710982,93.6313787287734,95.7620926279432,24.3872596540697,182.160757561444,97.8638604290835,89.6457911035365,65.9756427258409,1334.77512880976,60.7851128694969,98.6991683600528,141.079836949438,106.504561385945,95.8313429807383,160.189708891668,57.2874460362061,27.5625620281785,23.0683393400976,357.920662732641,170.274272638292,90.1675122904777,114.340627501541,130.542347675312,467.501155361064,223.130731761061,105.863687990674,145.490534817526,149.436953346436,760.139665642688,47.7731782022908,70.6998626503338,98.4890114183339,156.385956505418,88.0236136786989,55.2934929381904,238.304532484826,550.429956903216,304.64746038339,66.6755954811311,64.3584905913252,175.301770845305,79.5268114464971,133.514925248695,129.095000829568,167.85356762448,95.474935611921,45.1891345254677,170.73153158299,85.8770436584953,99.1714435343274,60.9874633450592,95.7577803500696,122.953768259738,117.308358890978,150.825770438691,427.380817104008,87.3831218050195,55.8235887787081,247.91814200501,108.553958454066,176.159804373673,268.900766511417
144.154491197777,46.5046833372026,116.635326580921,50.0702207812762,73.8860874161337,132.145603720256,138.852985177334,86.89625217429,93.5397006914839,82.7788480062272,150.303456398776,79.6784602910479,78.2812275052638,229.611821397779,204.837894667022,127.412813956246,233.263422235507,218.72297302884,114.521821327267,91.6013442562226,272.324470254615,88.5677139682048,42.6244426584356,322.643124859764,62.6257061421025,97.5547051310611,102.591639887351,98.7575636004865,90.075435440965,33.5611845885517,94.4954479147852,67.1672909058144,51.1752089236845,143.468516062575,100.710952318922,112.512221953565,161.732560815707,98.0323163045064,151.394370970198,29.8915478359998,104.969448989943,112.814173709779,201.291235864465,136.491758535016,87.8189105661256,712.166179805426,309.386314802915,94.2697972019096,95.5996589391384,22.4943361796251,184.029460156627,88.5190929138704,88.8435544302259,63.6258754394908,1235.32978613811,62.7691580354914,98.8005236191433,147.00555401449,105.229290294893,81.7182388730178,159.924837499644,58.2191961473347,28.9636048170599,25.9139144234312,357.537234118,171.184352724628,90.6718314139614,105.40729607153,135.916449122136,386.080170656125,201.037672752632,108.010415948714,144.120560958304,133.040449014429,808.701782042329,53.3181993372047,73.3945519615325,92.6865903943607,155.592296528501,83.6277045980921,59.003974818596,230.408300430393,469.786316955555,272.518666371333,64.3953843338167,71.7973557407965,173.830100845923,79.6375352645363,139.177622465405,125.06792066005,158.859880640657,92.1347376989477,42.7678711818564,167.201531543304,83.834977149086,102.223285833307,62.3017929497987,95.4623019189682,116.763879932867,112.217645274725,150.203605052898,406.588608208589,92.5177136441569,62.6921448074938,248.419729005736,121.321117440442,167.269316348711,283.117037677983
139.591417804142,47.9593099246279,113.219249847775,54.3762648250299,75.9038959247981,142.772122891921,137.474657309815,81.987024512273,83.3489377596077,80.7750605493357,137.950190783967,74.5907279357481,79.671754664226,215.872078608775,204.454859370257,126.618434807139,213.448730549444,223.921314051776,120.30103380908,89.8235890237553,272.237345095892,89.3854868444108,42.0830811699142,319.815109904482,66.981226146312,95.7932718238477,103.691504533681,96.9564975614851,85.9333196702577,39.2632445568138,95.3606889936521,67.580099448834,54.3176084458996,150.893192921189,104.283414253104,112.337646360731,152.240954066038,94.8945876303665,149.009467803741,30.577006950188,100.247943965987,119.709821193434,201.654336573127,138.898740562733,90.5491389071633,677.089063222342,295.75067587438,89.0583546326058,95.2204220801824,22.9053135512177,171.397115291261,94.1716949367936,89.2071512514021,62.1468173029962,1085.95768303793,61.2083074144442,97.6262583871216,154.799339664014,110.343802939593,95.3708926688318,162.603010292618,57.0271276904039,28.0456728863526,25.3817923814763,309.354412069957,169.813785909769,86.2354824772756,95.0719964314144,127.74625021684,371.743838174163,174.712167520982,109.057734280014,156.20570126415,140.293284717131,824.575371330868,52.1827158883503,76.8826368339284,87.6374112439006,158.186488226999,79.9567666003834,60.8343195828735,239.543590094576,465.729478557084,271.440437352433,55.3477622789942,70.0721983024527,144.388643475185,80.090941826976,134.495178540936,139.342801006371,180.853776374935,94.2086388177346,48.6890193105821,166.827786444465,93.8748395314804,97.4374331614152,63.8533708687266,98.9924446667162,107.52544890623,120.295925096348,152.47739528624,396.206655685414,90.9122942689903,64.7638785758633,243.006629314794,123.101411787405,136.610995752518,273.015144703945
142.404480918972,46.8736743787974,118.437949917511,53.3733789861773,45.7276682642245,102.328063747374,144.01261577246,81.6995155539825,85.8822977743405,80.6179067755171,145.474238220923,81.4580064700148,79.1982692293685,226.950236673684,203.239807939256,127.79685532722,133.743331077253,242.754956152068,114.950943179795,83.8758766072327,270.443044441177,83.4668432545222,43.0933256192186,322.556459040552,62.8965152672443,95.5980281076564,106.76224262686,93.8237120943567,86.4791403721419,41.9784565889616,66.7044063616534,69.7724732786199,35.928665801546,150.646445685229,109.881743811657,116.57330034743,146.246734846324,100.229365397448,148.794240364007,30.7041009925013,94.986735203055,118.962663158245,202.177181982184,136.016052060623,59.3615247104442,1067.11820342312,290.14103111285,89.6895203778146,103.311989246736,23.9280749103063,170.552196105109,100.171976159829,89.1527272318692,60.8968938854082,1110.24256600967,60.1592807365765,96.7591889561315,144.416221484212,110.272676071844,102.608969432579,168.798510666627,62.1055715999447,27.24232651969,25.4007573868263,334.967966980069,176.779061066314,85.1541885385191,100.020809375758,137.174533895704,375.074778000778,178.256060940648,108.986253989793,170.175301074857,149.00877057801,924.28262850566,52.1007129860595,77.5388730361424,90.4275946889807,153.988640661869,80.6512622462444,64.6496826469357,249.426618825002,483.924666879117,271.65708677921,57.8807033914006,66.1557486161254,155.248885810557,77.2938221754902,123.792330505109,152.06674783325,186.722786782559,94.7674277540129,49.1012030688982,171.378485649408,100.856120213758,100.379173917511,68.0746485660361,97.0110014702226,111.456530772175,119.089389045008,151.507772550859,392.232770603424,93.9230904872089,65.9258650021436,247.920772440122,123.120406933113,143.922494178506,279.142714277678
148.855985620165,44.5843707406565,124.723872126464,52.146859498646,39.6470546451831,87.881641489126,158.343738490888,82.172613545746,88.5854812680706,83.4137130456033,141.185788179321,87.0933753245353,74.5908993842102,222.746664794224,191.416341791482,126.285610023145,122.502450011808,301.231594675584,117.117888394995,90.6159915712528,261.627320421268,86.3316427445647,45.5996913697425,332.213932275181,56.5256149062413,95.7390607112991,106.656254847554,91.4193646530579,98.1267504907637,34.9070763308261,58.9056092141244,72.5155896460754,36.9158160160283,149.430996963783,110.809309568825,112.782986467922,143.811693088492,106.985103837748,143.337612858681,30.1631111410892,90.3347877403634,140.627440349628,198.991655299738,136.825318562006,55.7921412072134,1172.25653996344,306.72168563727,87.2151267847008,101.424800441401,23.6300944817486,187.821095499286,109.167865242897,95.4788164821055,69.0798091421817,1244.32624090587,58.0445471005926,108.50009187753,158.833563551036,116.93011369654,100.406645525178,160.30746961262,64.724376402155,28.3935051541363,25.9704458523537,370.956966133585,163.011763396835,79.186149093813,112.209860998198,139.555175459334,411.514786276297,189.860094091141,99.8414219660118,175.45468504749,141.690468527422,951.1186192753,46.2090003468797,70.6457032501186,86.9417425991388,145.62345726626,80.5258356147032,61.4660191929688,274.556422622536,532.021529047546,282.441629191762,57.7672164988283,63.0544896966648,156.639351646607,79.1988074122008,136.745536390526,137.586681877617,166.695208232729,89.7492643650163,43.8346857414548,170.36985892049,93.7940816454296,110.212083901111,63.4330093928908,91.0282061719177,117.587029200543,125.507075982052,160.678777434677,402.195189646696,92.5079283588498,68.8066993161195,258.674257862122,136.518422182586,166.728618834359,262.596142653055
147.071484889346,45.0289832037907,122.281509691487,50.3115478941133,44.7781828446218,94.4031439692351,159.826793500743,81.9150716740022,86.2519454550643,78.9916025225325,129.644494977033,89.0336189883516,75.3226079154618,220.79497378906,193.293984499794,122.632978278179,131.350422160556,293.89146900054,128.379814580882,101.609526872774,237.84752653733,95.2746536818999,46.7599019005157,339.856615702097,55.3187198410887,96.6703981086679,104.42724233063,90.5396924687941,89.9382350167392,34.1208959932602,63.4385654055686,65.9634860959728,39.6775908961806,153.425205466834,116.782296781323,120.72211087917,141.934860284039,119.137545068536,138.114543070917,29.1222129462206,85.0608178428365,139.347819394269,205.331703615637,142.854790925478,59.8449873531164,1060.87579149297,313.351099251101,84.4729774120005,107.598243849423,21.9495283983983,192.241003678302,120.897341269713,103.896974016058,71.0715737552636,1112.63418554935,59.0910028740117,100.701202267801,158.017496395918,117.683703674797,103.293571433287,165.926846709259,67.0586580048437,29.8596374955221,28.2685760119221,372.71776516539,164.496415293149,75.6924903413316,110.108700191247,132.769767306373,396.461066755872,189.152088837599,98.2255688189596,161.601478386925,133.336132466607,892.637203969087,50.614148069426,71.7544367185365,90.0890395098371,154.626152488185,83.6592566869028,61.3740394695654,263.3043952651,562.789702541402,318.566827270162,61.7493938236823,67.8077363075431,164.760317536291,81.1997884700371,143.540349312989,136.840102598083,168.271967845765,93.4516179145009,44.2493221771284,166.143838805223,90.7569734546578,112.977687669361,61.9840091627896,88.5467566441247,124.317793853731,121.001048389532,168.945836639933,387.755590692098,92.9872344295226,75.12943369423,240.590561828882,137.160952943582,169.054511543067,250.040822224426
143.401255855269,46.0709217265469,124.401914707888,49.3500398821348,43.8769846966488,92.1797792165913,155.751416377875,79.5521818504018,81.7290567844175,78.7721432352208,126.073513932636,82.5210652241993,74.019752750453,208.511960773953,189.950665797927,125.557854130798,115.22489165819,269.681500614608,120.852199814221,109.606490957703,226.314884204615,100.285984316688,47.5993865354475,353.749467830113,55.9859980791877,97.4991057296568,107.996758670705,84.994260996672,90.7491354088487,31.0854695916881,61.4359312355804,64.4484007806385,35.026370488408,157.713288711258,117.396166311029,117.129760805354,137.243935931824,110.884032471494,133.641999312337,29.30777917202,90.4064951465306,132.540951389148,199.792717953188,139.18897532376,53.5352593514284,1084.15062274345,269.05689454315,83.9606950810488,98.0107625579798,20.9351561146773,205.940351739148,113.39116378878,107.203675571159,71.7997911406604,990.972923181054,59.001888925188,100.466864002675,161.932628793342,103.103644157697,106.09533453314,156.850972579908,71.8145832445277,29.4995622399,28.0266286116843,395.736275744026,165.826783611707,75.9328616218808,94.4301258115508,131.537022098038,382.688197340721,169.190327255378,94.6171328579511,150.0928613168,130.830610760162,875.36328854896,49.6043511664433,68.415083363903,93.3227031016165,155.573566592003,80.8397446086018,57.3648879626263,256.345014501652,579.995877628244,335.064962659502,61.6108139836705,71.8717002764766,163.282483016826,84.1432057718298,162.022360426063,122.465352941377,152.422665440438,91.6089310554077,40.0815422540334,146.362038676938,98.054558703959,122.175201486726,59.5175621730948,93.8595028262888,119.725232754991,128.454895493856,164.445450516334,400.049861941007,95.587861489114,70.2310480384586,277.82038333056,127.116132353738,167.164376748781,238.949947189044
134.533678113735,45.286879466102,123.982467121595,42.7690349312129,41.8217737596083,88.8252212206655,159.905751854383,83.8150224974378,84.4717410575457,73.1442994392126,131.916251193325,91.8450907909741,79.1913674318918,211.719016137899,183.086517490063,113.851911507252,109.499265918742,223.456177499623,126.31478850277,119.994194262518,229.389216515726,106.042877913583,42.0533858548005,376.217676360092,60.7611147470753,97.1305595740164,101.541650464687,80.5179794607872,91.2297093419269,29.6222317228403,65.6818692903721,59.0124679462532,38.6432220452368,176.065146430607,125.556107205863,124.947270217532,134.160142216708,111.42869316344,139.506783648288,31.6441475857962,96.8875970432909,122.985775386717,213.825480404774,140.556302767695,52.6398590640719,1127.34803938228,256.175199308617,78.5916382478515,101.737686246022,20.6997688452752,208.84597888539,118.233225052725,106.37652542679,69.753642882159,941.962155496148,58.585313831956,101.600182638246,159.298408030078,106.261260875056,100.449610945206,163.071392584604,63.1262450759437,27.5506455703659,29.3337468140163,389.069189332847,154.918494945424,81.1837557729711,92.3411296913278,135.018054074384,315.694011025141,166.029949048105,91.0590778494016,159.99616493813,121.031704405605,913.682831437369,44.0597575060566,69.5638139858105,101.381436376551,159.315414071083,70.0129169069013,54.9547948752643,255.593108728823,645.806225356297,386.08786649747,53.9854069153638,66.9372223808703,171.984925274884,84.2196278620166,146.526266248329,135.857787986455,133.61602315618,97.8261988727735,36.2068735908171,164.669475637281,107.654743920441,123.787895203227,56.162953879927,95.7206353251368,121.368367077784,125.356962254006,166.572270777988,382.758430866763,97.3323298479769,70.9888717839673,262.203235382812,129.930023361109,156.301713303497,222.951858801218
136.026095665575,45.7892696455928,125.08205613474,48.3753130748127,41.7982471189348,95.8727565546094,152.063375762988,82.7574753184084,76.2347358947206,79.1605704386483,126.622514823285,94.8743019416243,80.6268796997864,208.131499643316,191.850193259808,110.346249704063,107.053686669444,205.667791364968,122.641004849332,114.409949200714,240.548062781415,107.154670406787,40.7186777410705,381.745604742405,59.3367331941635,93.4677546789589,100.308915866709,81.3457627433671,103.134672142159,28.9664268364699,60.4470251672561,57.6555443600281,42.6973743665561,175.247394318529,127.099772013548,130.322585474543,141.925997255005,112.740245839903,144.731437860493,32.1632654110477,99.8676538308753,116.299835122533,208.916130378429,144.190134376125,55.7260406386789,1082.32338762501,260.561286226726,79.3517467990312,99.7916391293996,21.2811986389141,225.095307788487,113.331756920012,100.536599805817,70.5291548572907,894.796755498082,52.618113182717,94.2641039906447,151.035124333592,104.711140305663,101.58147784479,166.965541331788,57.467158365599,26.1733756845002,28.1357267120291,400.948682052806,156.391985004744,84.4356179566506,102.426183468134,128.731417152931,340.426401335966,157.172408524156,100.268566616185,182.92632991525,120.519940290889,963.710933233562,42.111095133317,66.5413525173694,93.0958327641575,165.965473351824,70.8666355260218,58.616146595733,249.484164225433,661.383206345913,411.38236109023,53.521729172606,67.2048525516213,177.234615599184,84.0874412971405,154.803362139342,128.657262727646,142.996340190376,95.3188307080446,38.7487276552444,151.895106545573,105.546296002016,122.951933234001,56.5399906727425,96.7917589196358,130.862527225972,120.306169214803,162.53755872307,367.336603617359,94.2929480544967,78.2857602475557,282.296641682083,122.851320314666,139.404573868846,223.775185013371
146.835721462428,49.4279944391531,120.718371193207,46.8583625189707,46.9323925847346,92.7320020305772,156.475713672568,82.0985038958627,77.4140299592115,76.7680645035931,133.850579905053,114.249449158179,80.4564917268039,236.978979664878,204.546806363294,111.63648661032,100.703798301927,228.27506856524,134.59604405242,121.268054945782,237.721602245513,106.290469956383,41.408845132507,374.014946318567,65.4845566656363,94.3568474494324,100.124739928301,81.7428568214585,103.315263322606,31.4548817822974,65.869588578478,56.6659937170717,41.7019566652005,184.739109433514,126.422491722998,140.824032919457,139.075150037487,117.425429642196,148.309094529244,31.7805839449956,106.347655542613,106.943485770548,201.64136180027,140.449432435384,58.7705590405644,1204.32707384789,273.615609821356,82.0503847965109,108.287941904572,21.593245275323,221.625027417396,121.632772225419,101.544573773369,72.4534152114939,957.651502939944,53.7391721751916,89.6928844326771,162.614141294683,110.829458365366,114.796859299695,163.577348863336,59.6937173196484,26.2335450656572,29.5905908556175,389.859697998273,156.503087088656,80.2191866833688,100.152092549941,129.398786155439,383.929752499444,156.621177820786,106.025262275367,191.114721073848,135.066332414353,939.985178395954,38.583339869516,65.6257491804259,90.7201141542944,175.150525388228,71.9618384745412,64.5965465880586,251.086486970384,656.117492365846,422.41490693534,50.6606017901363,62.7636331082631,175.300850957053,89.2674777176386,147.522306061392,127.612337829759,138.724042347311,95.213949848641,39.6151182668056,152.351261748553,100.748185645412,126.34640620472,53.8969478050993,96.7076283962092,131.478397160093,124.675247848657,163.569441224055,380.677025828831,98.5310673500258,77.648016420472,342.668229838298,124.817617657075,144.818112351486,227.058403443848
133.448659582595,48.278469448388,122.782817979858,46.1031915736238,44.7495392832412,97.9632900664615,152.753142953308,80.959628967448,87.4749638144539,79.0429830047678,141.414262810974,117.06184017775,80.8359906237443,238.889955996094,191.560516493615,113.750026334832,101.602149652825,239.814974219423,139.751726000399,120.849196674729,235.313141056974,102.459743030303,39.5976287352565,360.652975494845,67.5500761599989,89.9926340484505,103.015343463901,81.4836628653652,92.9466223911356,34.0274578506979,62.1685293392016,57.8849509564217,38.3356468472584,184.217472984581,123.569043862689,145.639747180716,141.547231548552,122.025615389439,148.48904753876,29.4279248216087,116.701230067474,99.8498812825401,214.149917473429,149.593661629858,58.2922864479343,1203.72981556504,267.875711113723,84.6299169232695,109.564046134702,21.4497039004133,205.580535745968,127.667417841938,110.250906970634,76.8363267010584,916.687065826365,54.0585206502138,85.8604146083617,154.057539986523,110.877010145402,124.001923469241,164.761929944505,55.8381656815016,24.9460419286989,30.3007465876741,390.772557457987,150.618750656411,86.16867635882,98.4560850417109,124.109795798688,375.126453235304,153.750813530065,101.264219595236,186.455694417344,136.56211475799,953.884618308655,35.5609439721277,64.1936013327188,98.0051868032222,167.958433294349,66.8218858524112,53.4518436033258,259.511648316894,680.785013083921,407.628369236406,37.7397973885799,60.6294707721349,134.461182392247,91.3340121715489,153.300153620414,123.683444099693,134.147078016896,94.2778193358038,41.1573191911097,154.201177309085,107.556240744398,125.935943396141,53.5724413045974,96.4161851733544,117.685364300145,125.673351798618,158.398797342501,383.724501347174,100.959109744224,77.6850294949118,337.63698405135,137.01329527606,162.523109523836,234.594407901988
