"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.3511,1046,195,851,-0.24964,612,244.2,367.8,0.942276799999997,0.0403,0.1363,0.2956,0.00583259757138631,0.0332004937799856,0.11476370482842,0.161432462746355,1.07156477731232,2.68378467673027,"tendencial"
