"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.1829,802,166,636,-0.130375,482,264.75,217.25,0.921166800000005,0.0397,0.0997,0.3984,0.00427306771875746,0.040778085378967,0.195925330234632,0.304506232023011,1.06794787981412,5.03645051940954,"tendencial"
