"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.0982,207,142,65,-0.065975,76.25,50.5,25.75,0.211843100000001,0.0115,0.0854,0.1346,0.0038368332418003,0.0156045025078837,0.0431723145016281,0.174308450170519,1.02325409866692,2.15726171079431,"tendencial"
