"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.3725,2623,1715,908,-0.19064,717.4,403,314.4,1.03895150000001,0.0408,0.1345,0.3035,0.00548518530654452,0.0354499591604658,0.10958926512208,0.214015946286194,1.08238334734871,2.78913154362418,"tendencial"
