"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.1428,270,150,120,-0.111,202.75,60,142.75,0.3088724,0.0152,0.0834,0.1826,0.00368708095699531,0.0200164813215719,0.0540305476732397,0.136936936936937,1.03324257041092,2.16297198879552,"tendencial"
