"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.2013,320,262,58,-0.16,500.75,370.5,130.25,0.6520289,0.0286,0.1633,0.1751,0.00654835564269658,0.0250304129968283,0.0494151564548537,0.17875,1.03015576168659,3.23909041231992,"tendencial"
