"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.3591,992,52,940,-0.20624,587.8,210.8,377,1.0864051,0.0422,0.1362,0.3095,0.00600499783766388,0.0334473630229209,0.117419718883093,0.204615981380915,1.07004158961147,3.02535533277637,"tendencial"
