"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.2545,1212,850,362,-0.2117,487,303,184,1.60974300000001,0.0554,0.1238,0.4471,0.0052745750326094,0.0462908432057944,0.217462772353737,0.261691072272083,1.07235292301221,6.3251198428291,"tendencial"
