"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.6329,235,128,107,-0.339375,233,165.25,67.75,97.5925241000002,0.2941,0.4571,0.6434,0.0176830891140998,0.080800548619078,0.406682594846962,0.866593001841621,1.04858713828555,154.198963659346,"tendencial"
