"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.2381,589,177,412,-0.141725,293.75,114,179.75,0.332858999999994,0.0163,0.1174,0.1385,0.0051798038877801,0.0176490867687807,0.0485329801405202,0.115011465866996,1.02429870222237,1.39797984040317,"tendencial"
