"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.142,481,29,452,-0.10715,257,63,194,1.06145879999999,0.0415,0.0733,0.5654,0.00325883189694117,0.0527619275979491,0.27812074042354,0.387307512832478,1.09181535031997,7.47506197183091,"tendencial"
