"Date","eqcurve_estrategia"
"2006-11-27",107.341617066643
"2006-11-28",106.97484399622
"2006-11-29",106.808469222263
"2006-11-30",107.460714889194
"2006-12-01",106.460245323082
"2006-12-04",106.41528235417
"2006-12-05",106.474971606239
"2006-12-06",106.598898119401
"2006-12-07",106.37990330178
"2006-12-08",106.308328841827
"2006-12-11",105.494150216144
"2006-12-12",105.569376004814
"2006-12-13",104.05615235014
"2006-12-14",104.906080891182
"2006-12-15",105.809596699677
"2006-12-18",107.290701021459
"2006-12-19",107.420353560968
"2006-12-20",107.901974524172
"2006-12-21",108.029359035767
"2006-12-22",106.846668164376
"2006-12-26",108.123034509063
"2006-12-27",107.224051919778
"2006-12-28",107.609965094591
"2006-12-29",107.191783418619
"2007-01-03",107.349388457394
"2007-01-04",107.523559763073
"2007-01-05",107.297901105206
"2007-01-08",107.36477656536
"2007-01-09",106.810694013276
"2007-01-10",106.574379112181
"2007-01-11",106.598143320709
"2007-01-12",107.184552815141
"2007-01-16",107.580163494482
"2007-01-17",108.165311105971
"2007-01-18",106.917500434497
"2007-01-19",107.109457016041
"2007-01-22",107.222546858915
"2007-01-23",108.047538792393
"2007-01-24",108.35108650361
"2007-01-25",107.925167739294
"2007-01-26",107.275624973488
"2007-01-29",106.621746174803
"2007-01-30",107.279372283265
"2007-01-31",107.563649931476
"2007-02-01",108.034463759862
"2007-02-02",107.796480942941
"2007-02-05",108.216516063223
"2007-02-06",109.27836768615
"2007-02-07",108.734772292755
"2007-02-08",108.33752924456
"2007-02-09",109.478120032992
"2007-02-12",109.252397762996
"2007-02-13",110.561508498166
"2007-02-14",111.971639774803
"2007-02-15",111.68313177905
"2007-02-16",111.486242175746
"2007-02-20",110.456418632146
"2007-02-21",109.413720638914
"2007-02-22",108.823249005089
"2007-02-23",109.198323511941
"2007-02-26",108.892180215809
"2007-02-27",108.595831118294
"2007-02-28",108.871617039016
"2007-03-01",108.684348673528
"2007-03-02",107.78644440235
"2007-03-05",109.139224192884
"2007-03-06",110.42360065771
"2007-03-07",110.966398915121
"2007-03-08",111.312228395878
"2007-03-09",112.226559859698
"2007-03-12",112.508548206808
"2007-03-13",111.615673329912
"2007-03-14",112.157171298389
"2007-03-15",112.052177939239
"2007-03-16",110.737126889107
"2007-03-19",110.82935415303
"2007-03-20",109.706465023835
"2007-03-21",110.627654123697
"2007-03-22",111.281835140206
"2007-03-23",111.104898311118
"2007-03-26",110.606836480437
"2007-03-27",110.323332033727
"2007-03-28",109.823665760728
"2007-03-29",109.471535611301
"2007-03-30",108.586708674445
"2007-04-02",108.9011070662
"2007-04-03",108.739882460885
