"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.0157,4,1,3,-0.0111,5,2.25,2.75,-0.0739180000000008,-0.0043,0.164,-0.0262,0.00732612371245581,0.00496116300212194,-0.00809847574441248,-0.387387387387387,0.99335604533154,-4.70815286624209,"tendencial"
