"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.0078,3,2,1,-0.0078,3,2,1,-0.225481699999997,-0.0142,0.1774,-0.0803,0.00772641299863425,0.000689972963780653,-0.022597133296548,-1.82051282051282,0.974747168678139,-28.9079102564099,"tendencial"
