"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.1549,101,32,69,-0.142875,173.5,38.75,134.75,0.325114000000006,0.0159,0.0993,0.1605,0.00439208627187314,0.0187416023695459,0.0832828244479511,0.111286089238845,1.03011849629281,2.0988637830859,"tendencial"
