"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.4274,1821,1114,707,-0.261575,821.5,530.25,291.25,0.753911900000005,0.0321,0.159,0.2016,0.00670387569846221,0.026134415114541,0.0750090777591723,0.122718149670267,1.03746784113946,1.76394922788958,"tendencial"
