"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.5284,2784,2573,211,-0.34755,970.5,823.25,147.25,0.653790599999992,0.0287,0.2455,0.1167,0.00939562442239725,0.0241048573009479,0.0542276171738135,0.0825780463242699,1.02561659614716,1.23730242240725,"tendencial"
