"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.2761,405,170,235,-0.188925,524,206.5,317.5,0.289692400000002,0.0144,0.1045,0.1377,0.00465486174031471,0.0168315714993003,0.0425020072872828,0.0762207225089321,1.02229107124834,1.04922998913438,"tendencial"
