"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.2009,478,132,346,-0.135325,175,63.5,111.5,0.577953400000008,0.0259,0.155,0.1674,0.00668858595427308,0.022315273224225,0.0658663957315005,0.191391095510807,1.02912399279867,2.87682130413145,"tendencial"
