"Depth","Length","To Trough","Recovery","Depth","Length","To Trough","Recovery","Tot_Ret","An_ret","Std_dev","sharpe","Downsidedev","Sortino","Calmar","Sterling","Profit_factor","Rfactor","name"
-0.4085,1499,330,1169,-0.24095,776.5,340.5,436,1.3908915,0.0502,0.1384,0.3625,0.00594233043754116,0.0390819929884152,0.12283175149919,0.208341979663831,1.07227529780389,3.40487515299877,"tendencial"
