"fecha","t","t1","Res_t1","par","hurst_30","hurst_60","hurst_90","hurst_120","num_veces","dur_media"
20061,-3.93469959338752,-2.58,"ok","SSP_MCS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,19,4.11111111111111
20061,-3.49113991962544,-2.58,"ok","MCS_SSP",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,24,3.52173913043478
20061,-3.42940039399321,-2.58,"ok","MCS_SCHL",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,30,3.96551724137931
20062,-4.87733854473734,-2.58,"ok","SHEN_TDS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,12,6.08333333333333
20062,-4.22540366780506,-2.58,"ok","MCS_CCOI",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,10.125
20062,-3.76868850574417,-2.58,"ok","CCOI_MCS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,10,13.1
20071,-3.33426818584124,-2.58,"ok","MCS_ATNI",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,8,31.75
20071,-3.28631990774692,-2.58,"ok","ATNI_SSP",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,16,10.75
20071,-3.04898589797361,-2.58,"ok","TDS_SHEN",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,19,12.8947368421053
20072,-3.25695380634763,-2.58,"ok","TDS_SCHL",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,12.5
20072,-3.18990425764285,-2.58,"ok","TDS_ATNI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,19,8.21052631578947
20072,-3.16747858589622,-2.58,"ok","TDS_MCS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,15,19.8666666666667
20081,-2.89865094012197,-2.58,"ok","MCS_ATNI",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,24.5
20081,-2.76786383590985,-2.58,"ok","MCS_SCHL",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,18,10
20081,-2.72606820141529,-2.58,"ok","MCS_SSP",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,12,16.75
20082,-4.00401192531224,-2.58,"ok","MCS_ATNI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,13,11
20082,-3.44959146595102,-2.58,"ok","TDS_CCOI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,9,9.44444444444444
20082,-2.79673081424873,-2.58,"ok","ATNI_MCS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,31.3333333333333
20091,-3.35271433090328,-2.58,"ok","SSP_SCHL",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,6,38.1666666666667
20091,-3.35271433090328,-2.58,"ok","SSP_SCHL",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,6,38.1666666666667
20091,-2.72623460744024,-2.58,"ok","SSP_CCOI",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,6,40.5
20092,-3.3088536787868,-2.58,"ok","MCS_TDS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,13,8.07692307692308
20092,-3.3088536787868,-2.58,"ok","MCS_TDS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,13,8.07692307692308
20092,-2.8715455606343,-2.58,"ok","MCS_SCHL",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,14.7
20101,-3.08430790540599,-2.58,"ok","TDS_MCS",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,9,21.6666666666667
20101,-2.72585424846123,-2.58,"ok","SSP_SHEN",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,9,24.7777777777778
20101,-2.71353405480433,-2.58,"ok","SSP_TDS",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,15,24.9333333333333
20102,-3.78599638590552,-2.58,"ok","SHEN_SCHL",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,27,4
20102,-3.76334716616008,-2.58,"ok","SHEN_SSP",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,18,7.16666666666667
20102,-3.73583799710073,-2.58,"ok","SHEN_TDS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,22,5.81818181818182
20111,-3.50076865935559,-2.58,"ok","SCHL_MCS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,16.125
20111,-2.81685107042111,-2.58,"ok","SHEN_CCOI",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,14.75
20111,-2.76431290458429,-2.58,"ok","TDS_MCS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,9,15.2222222222222
20112,-3.47150100937946,-2.58,"ok","CCOI_ATNI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,13.1
20112,-3.21752732247435,-2.58,"ok","ATNI_CCOI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,12,8.08333333333333
20112,-3.12597370455317,-2.58,"ok","TDS_SSP",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,9,15
20121,-4.49394734429283,-2.58,"ok","SSP_CCOI",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,6,21.3333333333333
20121,-3.87021496401898,-2.58,"ok","CCOI_SSP",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,15.875
20121,-3.50529914359756,-2.58,"ok","ATNI_TDS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,15,16.6666666666667
20122,-3.88282061884613,-2.58,"ok","TDS_SCHL",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,14,11.1428571428571
20122,-3.62570092583515,-2.58,"ok","SCHL_TDS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,10,14.5
20122,-3.24161524215104,-2.58,"ok","ATNI_TDS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,10,10.2
20131,-3.21527700398812,-2.58,"ok","ATNI_SHEN",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,7,8.71428571428571
20131,-3.10462430326121,-2.58,"ok","CCOI_ATNI",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,12,11.5
20131,-3.07218021831673,-2.58,"ok","ATNI_SSP",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,18,7.5
20132,-3.61372853428136,-2.58,"ok","SCHL_MCS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,20.3333333333333
20132,-3.61372853428136,-2.58,"ok","SCHL_MCS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,20.3333333333333
20132,-3.17484905124316,-2.58,"ok","SCHL_SHEN",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,7,20.4285714285714
20141,-3.90101444751129,-2.58,"ok","SCHL_TDS",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,8,17
20141,-3.72492250981731,-2.58,"ok","TDS_SCHL",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,11,13.1818181818182
20141,-3.44587232530168,-2.58,"ok","SHEN_CCOI",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,8,12.5
20142,-3.70022387951858,-2.58,"ok","CCOI_SHEN",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,17,6.76470588235294
20142,-3.44633432932166,-2.58,"ok","TDS_SCHL",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,12,10.3333333333333
20142,-3.3272967428982,-2.58,"ok","CCOI_SSP",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,7,24.8571428571429
20151,-4.19087446005162,-2.58,"ok","TDS_SCHL",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,18,5
20151,-3.57582783419623,-2.58,"ok","ATNI_MCS",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,14,12.1428571428571
20151,-3.25933972151937,-2.58,"ok","ATNI_SHEN",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,17,10.2941176470588
20152,-3.6073033610155,-2.58,"ok","MCS_SSP",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,20.9
20152,-2.7131538044576,-2.58,"ok","MCS_TDS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,14,11.9285714285714
20152,-2.70785492873423,-2.58,"ok","MCS_SCHL",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,24,7.33333333333333
20161,-3.69221584273428,-2.58,"ok","SCHL_CCOI",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,13
20161,-3.35402754610563,-2.58,"ok","TDS_SCHL",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,6,20.3333333333333
20161,-3.09176403395172,-2.58,"ok","MCS_SCHL",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,19,5.31578947368421
20162,-3.85717844022778,-2.58,"ok","CCOI_ATNI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,47
20162,-3.85717844022778,-2.58,"ok","CCOI_ATNI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,47
20162,-3.51147434717623,-2.58,"ok","ATNI_CCOI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,17.3333333333333
20171,-3.2404775725152,-2.58,"ok","MCS_SHEN",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,9,28
20171,-2.83602798428756,-2.58,"ok","CCOI_SSP",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,16,8.5
20171,-2.68612632559523,-2.58,"ok","SCHL_ATNI",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,33.125
20172,-3.51402560297469,-2.58,"ok","ATNI_CCOI",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,6,18.3333333333333
