"fecha","t","t1","Res_t1","par","hurst_30","hurst_60","hurst_90","hurst_120","num_veces","dur_media"
20061,-3.48654107430924,-2.58,"ok","CRK_HLX",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,18,7.29411764705882
20061,-3.46088988774023,-2.58,"ok","HLX_CRK",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,12,11.2727272727273
20061,-3.35620688845964,-2.58,"ok","HLX_OIS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,14,8.38461538461539
20062,-3.84462008329186,-2.58,"ok","DRQ_OII",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,24,6.625
20062,-3.78161124248043,-2.58,"ok","NBR_SM",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,26,5.73076923076923
20062,-3.54131856968069,-2.58,"ok","SM_NBR",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,15,7.86666666666667
20071,-5.01598819072377,-2.58,"ok","CPE_PTEN",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,6,13.5
20071,-4.9458022633491,-2.58,"ok","SM_BOOM",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,10,12.1
20071,-4.56163241948472,-2.58,"ok","CPE_NBR",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,8,9.625
20072,-3.74014855949868,-2.58,"ok","DRQ_SM",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,8,24.125
20072,-3.65580519561687,-2.58,"ok","NBR_RES",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,15,11.6666666666667
20072,-3.59268081586872,-2.58,"ok","NBR_PTEN",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,19,5.21052631578947
20081,-4.11624705903592,-2.58,"ok","INT_DRQ",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,10,15.5
20081,-4.05320837299765,-2.58,"ok","BOOM_PTEN",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,33.5
20081,-3.90265434673527,-2.58,"ok","INT_CRK",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,7,16.2857142857143
20082,-3.74957169430987,-2.58,"ok","REX_RES",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,8,15.5
20082,-3.69850070498062,-2.58,"ok","RES_REX",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,11,14.0909090909091
20082,-3.57228539681677,-2.58,"ok","SM_HLX",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,28.1666666666667
20091,-3.39305626866938,-2.58,"ok","HP_HLX",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,15,8.13333333333333
20091,-3.18494602041108,-2.58,"ok","HP_PTEN",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,11,19.7272727272727
20091,-3.17883598930483,-2.58,"ok","CPE_SM",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,8,27.625
20092,-3.45592644150223,-2.58,"ok","HP_RES",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,13
20092,-3.4115553829204,-2.58,"ok","INT_BOOM",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,12.8
20092,-3.30426592558348,-2.58,"ok","INT_NBR",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,32.3333333333333
20101,-4.09453581031708,-2.58,"ok","HP_CRK",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,10,18.4
20101,-4.01653749378683,-2.58,"ok","PTEN_CRK",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,11,10.9090909090909
20101,-3.68914032458891,-2.58,"ok","INT_OIS",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,17,8
20102,-4.15456982129461,-2.58,"ok","HP_NBR",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,18.8333333333333
20102,-3.87435415736595,-2.58,"ok","NBR_HP",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,13,12.3846153846154
20102,-2.75528715535529,-2.58,"ok","NBR_OIS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,11,5.18181818181818
20111,-3.8483376695021,-2.58,"ok","OII_BOOM",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,10,16.7
20111,-3.44350489265794,-2.58,"ok","NBR_BOOM",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,6,21
20111,-3.3444772523492,-2.58,"ok","PTEN_OIS",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,6,37.1666666666667
20112,-3.76172795665366,-2.58,"ok","HLX_BOOM",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,15,13.8
20112,-3.30706124268047,-2.58,"ok","DRQ_BOOM",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,21,11.6190476190476
20112,-3.28444166843661,-2.58,"ok","OII_INT",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,14,11.3571428571429
20121,-3.72999032795191,-2.58,"ok","BOOM_HP",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,13.5
20121,-3.6505597174574,-2.58,"ok","HP_BOOM",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,15,8.13333333333333
20121,-3.49013804404327,-2.58,"ok","OIS_BOOM",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,7,20.2857142857143
