"fecha","t","t1","Res_t1","par","hurst_30","hurst_60","hurst_90","hurst_120","num_veces","dur_media"
20061,-5.07810236711937,-2.58,"ok","LTC_RPT",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,14,9.46153846153846
20061,-4.759951714867,-2.58,"ok","LTC_UBA",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,26,4.92
20061,-4.55559780366281,-2.58,"ok","CSR_JOE",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,25,3.75
20062,-4.77847978111746,-2.58,"ok","JOE_UBA",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,12,10.5
20062,-4.7431599594713,-2.58,"ok","BDN_LXP",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,9,16.1111111111111
20062,-4.6082677499985,-2.58,"ok","BDN_SVC",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,6,16.1666666666667
20071,-4.20079702257174,-2.58,"ok","ELME_VRE",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,15,7.86666666666667
20071,-3.71843601411029,-2.58,"ok","LXP_CSR",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,10,12.5
20071,-3.59454617541917,-2.58,"ok","SVC_BDN",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,10,19.4
20072,-4.49994275181575,-2.58,"ok","UBA_SKT",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,24,5.25
20072,-4.42722971383712,-2.58,"ok","GTY_AKR",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,21,11.2380952380952
20072,-4.41145918299206,-2.58,"ok","UBA_BFS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,12,9.75
20081,-4.24392669515813,-2.58,"ok","AKR_UBA",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,18,7.33333333333333
20081,-4.12948578229038,-2.58,"ok","LTC_GTY",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,8.125
20081,-3.89039243092272,-2.58,"ok","SKT_UBA",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,15,8.53333333333333
20082,-4.60852027188044,-2.58,"ok","ELME_SHO",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,15,8.93333333333333
20082,-4.36764929838382,-2.58,"ok","LTC_RPT",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,13,6.38461538461539
20082,-4.33683813212795,-2.58,"ok","ELME_AKR",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,9,7.77777777777778
20091,-4.08112871791925,-2.58,"ok","ELME_BFS",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,7,23
20091,-3.58169748072925,-2.58,"ok","SITC_SHO",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,14,19.2142857142857
20091,-3.37157903927176,-2.58,"ok","AKR_RPT",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,31,3.90322580645161
20092,-4.28561683069333,-2.58,"ok","BFS_UBA",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,7,19.7142857142857
20092,-3.97937653677368,-2.58,"ok","VRE_BDN",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,7,17.1428571428571
20092,-3.11831013315534,-2.58,"ok","BFS_RPT",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,11,13.6363636363636
20101,-4.42076917106622,-2.58,"ok","RPT_LXP",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,10,12.5
20101,-4.02501481741129,-2.58,"ok","RPT_ELME",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,17,7.11764705882353
20101,-3.859849082763,-2.58,"ok","LXP_RPT",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,11,22.7272727272727
20102,-4.14457780588625,-2.58,"ok","LXP_LTC",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,17,7.17647058823529
20102,-3.97915652985334,-2.58,"ok","LTC_LXP",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,29,4.20689655172414
20102,-3.91798843729976,-2.58,"ok","AKR_ELME",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,20.6666666666667
20111,-4.10174801287949,-2.58,"ok","SHO_JOE",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,17,6.70588235294118
20111,-3.99601860193944,-2.58,"ok","RPT_SHO",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,32,3.75
20111,-3.88336681635209,-2.58,"ok","RPT_JOE",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,9,11.5555555555556
20112,-3.6118767007263,-2.58,"ok","SKT_LTC",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,33,4.21212121212121
20112,-3.51754986051851,-2.58,"ok","SVC_BFS",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,41.6666666666667
20112,-3.39892399565531,-2.58,"ok","SVC_CSR",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,13.2
20121,-3.67458364306492,-2.58,"ok","RPT_AKR",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,9,13.4444444444444
20121,-3.61646346799887,-2.58,"ok","VRE_CSR",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,14,15.4285714285714
20121,-3.55682006348546,-2.58,"ok","VRE_UBA",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,6,39.1666666666667
