"fecha","t","t1","Res_t1","par","hurst_30","hurst_60","hurst_90","hurst_120","num_veces","dur_media"
20061,-5.245776,-2.58,"ok","CIR_TRN",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,11,11.63636
20061,-5.180723,-2.58,"ok","MOG-A_WIRE",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,17.57143
20061,-5.16070827689291,-2.58,"ok","KELYA_POWL",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,18,6.94444444444444
20062,-5.27952528034623,-2.58,"ok","SXI_ABM",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,22,5.40909090909091
20062,-4.841816,-2.58,"ok","SXI_VVI",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,9,14
20062,-4.82868498533063,-2.58,"ok","TBI_SPXC",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,6,24.5
20071,-5.42875805743496,-2.58,"ok","MATW_MLI",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,6,33.3333333333333
20071,-4.96796924782337,-2.58,"ok","ALG_CSGS",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,12,12.5
20071,-4.67831608891021,-2.58,"ok","HUBG_ALG",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,6,20.1666666666667
20072,-5.742373,-2.58,"ok","ROCK_WNC",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,32,4.84375
20072,-5.59933464471528,-2.58,"ok","HCSG_GBX",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,19,6.84210526315789
20072,-5.5418594379465,-2.58,"ok","FSS_NPO",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,12.2
20081,-5.38010183067739,-2.58,"ok","TBI_AAON",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,18,10.7777777777778
20081,-4.92395929641322,-2.58,"ok","TBI_BRC",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,14,14.8571428571429
20081,-4.81639374853242,-2.58,"ok","TBI_DDD",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,9,21.1111111111111
20082,-5.68349269650686,-2.58,"ok","TTEC_CIR",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,7,12.4285714285714
20082,-5.50536250508096,-2.58,"ok","IIIN_ABM",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,7,26.1428571428571
20082,-5.43062,-2.58,"ok","TTEC_TWI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,15,8.666667
20091,-4.660066,-2.58,"ok","HSII_UNF",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,10,14.1
20091,-4.6085097816624,-2.58,"ok","FORR_CXW",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,17,9.29411764705882
20091,-4.60770065094298,-2.58,"ok","RGP_AIT",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,6,29.3333333333333
20092,-4.868832,-2.58,"ok","MRTN_TWI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,15
20092,-4.54774182752967,-2.58,"ok","FIX_BRC",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,17,8.17647058823529
20092,-4.53233082732734,-2.58,"ok","MRTN_AAON",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,18,8.55555555555556
20101,-4.77011840947869,-2.58,"ok","KAMN_BRC",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,8,28.25
20101,-4.70205,-2.58,"ok","CXW_UNF",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,6,37.16667
20101,-4.65161053421904,-2.58,"ok","WIRE_POWL",0.576497078074365,0.52507910886314,0.52507910886314,0.52507910886314,21,6.23809523809524
20102,-5.40906064763237,-2.58,"ok","ASTE_HUBG",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,21.1666666666667
20102,-5.30182118716289,-2.58,"ok","ASTE_ALG",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,12.9
20102,-4.83668720715062,-2.58,"ok","ASTE_DLX",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,16,7.875
20111,-4.671061,-2.58,"ok","AIR_UNF",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,15,12.26667
20111,-4.431862,-2.58,"ok","HUBG_WIRE",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,20,6.75
20111,-4.30380885205991,-2.58,"ok","HA_AAON",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,7,11.4285714285714
20112,-4.99428703267432,-2.58,"ok","WIRE_HNI",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,6,26.6666666666667
20112,-4.941343,-2.58,"ok","HNI_WIRE",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,7,22.71429
20112,-4.93549153559414,-2.58,"ok","B_GBX",0.569794606651495,0.525374025113182,0.525374025113182,0.525374025113182,10,16.2
20121,-4.90651331627834,-2.58,"ok","HUBG_MRTN",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,10,13
20121,-4.89826372628805,-2.58,"ok","HUBG_EPAC",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,8,15.125
20121,-4.677192,-2.58,"ok","TRN_WNC",0.576497078074365,0.52522940108566,0.52522940108566,0.52522940108566,16,7.9375
